 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:46
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.11578E-01  0.79902E-01  0.11581E-01  0.78816E-01 -0.97808E+00  0.11578E-03  0.79902E-03  0.11581E-03  0.78816E-03 -0.97808E-02 -0.22560E+03 -0.17804E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10185E+03  0.39465E-04  0.15527E-03      1  0.00000E+00      0.000
       0.0200 -0.24586E-03  0.79902E-01 -0.24491E-03  0.78817E-01 -0.78045E+00  0.11332E-03  0.15980E-02  0.11336E-03  0.15763E-02 -0.17585E-01 -0.22544E+03 -0.17798E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10184E+03  0.19716E-03  0.31052E-03      2  0.00000E+00      0.000
       0.0330 -0.27313E-01  0.79902E-01 -0.27317E-01  0.78820E-01 -0.58570E+00 -0.24175E-03  0.26367E-02 -0.24176E-03  0.26010E-02 -0.25199E-01 -0.22509E+03 -0.17789E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10183E+03  0.75410E-03  0.51234E-03      3  0.00000E+00      0.000
       0.0499 -0.81974E-01  0.79902E-01 -0.81971E-01  0.78823E-01 -0.45616E+00 -0.16271E-02  0.39871E-02 -0.16271E-02  0.39331E-02 -0.32909E-01 -0.22440E+03 -0.17776E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10183E+03  0.24018E-02  0.77471E-03      4  0.00000E+00      0.000
       0.0719 -0.18495E+00  0.79902E-01 -0.18495E+00  0.78828E-01 -0.33922E+00 -0.56905E-02  0.57425E-02 -0.56905E-02  0.56649E-02 -0.40361E-01 -0.22304E+03 -0.17754E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10182E+03  0.68063E-02  0.11158E-02      5  0.00000E+00      0.000
       0.1004 -0.36963E+00  0.79902E-01 -0.36963E+00  0.78838E-01 -0.24239E+00 -0.16248E-01  0.80246E-02 -0.16248E-01  0.79166E-02 -0.47284E-01 -0.22037E+03 -0.17716E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10182E+03  0.17807E-01  0.15592E-02      6  0.00000E+00      0.000
       0.1376 -0.68616E+00  0.79902E-01 -0.68616E+00  0.78859E-01 -0.15795E+00 -0.41724E-01  0.10991E-01 -0.41724E-01  0.10845E-01 -0.53149E-01 -0.21535E+03 -0.17638E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10184E+03  0.43860E-01  0.21356E-02      7  0.00000E+00      0.000
       0.1858 -0.11997E+01  0.79902E-01 -0.11997E+01  0.78901E-01 -0.86325E-01 -0.99633E-01  0.14848E-01 -0.99633E-01  0.14653E-01 -0.57315E-01 -0.20640E+03 -0.17475E+03  0.85144E+02  0.00000E+00  0.00000E+00  0.10189E+03  0.10252E+00  0.28850E-02      8  0.00000E+00      0.000
