 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:22
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -123.428 0.3193   0.3367E+01  0.4763E-03 -0.7994E-01  0.0000E+00      -1  -0.184E-02   20.00  0.9195E-03  0.1103E+00
   2    -3.0000    -120.498 0.3207   0.3484E+01  0.4797E-03 -0.1978E+00  0.0000E+00      -1  -0.455E-02   20.00  0.9297E-03  0.1115E+00
   3    -6.0000    -117.763 0.3220   0.3663E+01  0.4817E-03 -0.4308E+00  0.0000E+00      -1  -0.991E-02   20.00  0.9383E-03  0.1126E+00
   4    -9.0000    -115.200 0.3233   0.3832E+01  0.4835E-03 -0.6564E+00  0.9820E-03      -1  -0.151E-01   20.00  0.9418E-03  0.1131E+00
   5   -12.0000    -112.788 0.3245   0.3992E+01  0.4852E-03 -0.8734E+00  0.9822E-03      -1  -0.201E-01   20.00  0.9402E-03  0.1129E+00
   6   -15.0000    -110.511 0.3256   0.4142E+01  0.4868E-03 -0.1083E+01  0.9823E-03      -1  -0.249E-01   20.00  0.9335E-03  0.1121E+00
   7   -18.0000    -108.356 0.3266   0.4284E+01  0.4884E-03 -0.1287E+01  0.9447E-03      -1  -0.296E-01   20.00  0.9221E-03  0.1107E+00
   8   -21.0000    -106.312 0.3276   0.4419E+01  0.4898E-03 -0.1483E+01  0.8503E-03      -1  -0.341E-01   20.00  0.9083E-03  0.1090E+00
   9   -24.0000    -104.369 0.3286   0.4547E+01  0.4912E-03 -0.1672E+01  0.7560E-03      -1  -0.385E-01   20.00  0.8963E-03  0.1075E+00
  10   -27.0000    -102.518 0.3295   0.4669E+01  0.4925E-03 -0.1854E+01  0.6615E-03      -1  -0.427E-01   20.00  0.8888E-03  0.1066E+00
  11   -30.0000    -100.751 0.3304   0.4786E+01  0.4938E-03 -0.2029E+01  0.5671E-03      -1  -0.467E-01   20.00  0.8853E-03  0.1062E+00
  12   -33.0000     -99.061 0.3312   0.4897E+01  0.4950E-03 -0.2196E+01  0.4726E-03      -1  -0.505E-01   20.00  0.8839E-03  0.1060E+00
  13   -36.0000     -97.441 0.3320   0.5004E+01  0.4961E-03 -0.2357E+01  0.3781E-03      -1  -0.542E-01   20.00  0.8835E-03  0.1060E+00
  14   -39.0000     -95.887 0.3327   0.5107E+01  0.4972E-03 -0.2512E+01  0.2836E-03      -1  -0.578E-01   20.00  0.8834E-03  0.1060E+00
  15   -42.0000     -94.387 0.3335   0.5244E+01  0.4975E-03 -0.2662E+01  0.1891E-03      -1  -0.613E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000     -92.931 0.3342   0.5392E+01  0.4974E-03 -0.2807E+01  0.9456E-04      -1  -0.646E-01   20.00  0.8833E-03  0.1060E+00
  17   -48.0000     -91.511 0.3349   0.5536E+01  0.4973E-03 -0.2945E+01  0.0000E+00      -1  -0.678E-01   20.00  0.8833E-03  0.1060E+00
  18   -51.0000     -90.123 0.3356   0.5677E+01  0.4973E-03 -0.3077E+01  0.0000E+00      -1  -0.708E-01   20.00  0.8833E-03  0.1060E+00
  19   -54.0000     -88.763 0.3363   0.5815E+01  0.4972E-03 -0.3203E+01  0.0000E+00      -1  -0.737E-01   20.00  0.8833E-03  0.1060E+00
  20   -57.0000     -87.428 0.3370   0.5951E+01  0.4972E-03 -0.3323E+01  0.0000E+00      -1  -0.765E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000     -86.114 0.3376   0.6084E+01  0.4971E-03 -0.3437E+01  0.0000E+00      -1  -0.791E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000     -84.817 0.3383   0.6216E+01  0.4970E-03 -0.3544E+01  0.0000E+00      -1  -0.815E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000     -83.535 0.3389   0.6346E+01  0.4970E-03 -0.3647E+01  0.0000E+00      -1  -0.839E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000     -82.265 0.3395   0.6475E+01  0.4969E-03 -0.3744E+01  0.0000E+00      -1  -0.861E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000     -81.004 0.3402   0.6604E+01  0.4969E-03 -0.3834E+01  0.0000E+00      -1  -0.882E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000     -79.749 0.3408   0.6731E+01  0.4968E-03 -0.3920E+01  0.0000E+00      -1  -0.902E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000     -78.498 0.3414   0.6858E+01  0.4967E-03 -0.3998E+01  0.0000E+00      -1  -0.920E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000     -77.247 0.3420   0.6985E+01  0.4967E-03 -0.4072E+01  0.0000E+00      -1  -0.937E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000     -75.996 0.3427   0.7112E+01  0.4966E-03 -0.4142E+01  0.0000E+00      -1  -0.953E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000     -74.736 0.3433   0.7281E+01  0.4957E-03 -0.4205E+01  0.0000E+00      -1  -0.968E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000     -73.459 0.3439   0.7469E+01  0.4943E-03 -0.4265E+01  0.0000E+00      -1  -0.981E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000     -72.162 0.3445   0.7659E+01  0.4929E-03 -0.4320E+01  0.0000E+00      -1  -0.994E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000     -70.843 0.3452   0.7853E+01  0.4915E-03 -0.4370E+01  0.0000E+00      -1  -0.101E+00   20.00  0.8834E-03  0.1060E+00
  34   -99.0000     -69.501 0.3458   0.8050E+01  0.4901E-03 -0.4418E+01  0.0000E+00      -1  -0.102E+00   20.00  0.8834E-03  0.1060E+00
  35  -102.0000     -68.136 0.3465   0.8250E+01  0.4887E-03 -0.4462E+01  0.0000E+00      -1  -0.103E+00   20.00  0.8834E-03  0.1060E+00
  36  -105.0000     -66.746 0.3472   0.8454E+01  0.4872E-03 -0.4502E+01  0.0000E+00      -1  -0.104E+00   20.00  0.8834E-03  0.1060E+00
  37  -108.0000     -65.331 0.3479   0.8661E+01  0.4857E-03 -0.4540E+01  0.0000E+00      -1  -0.104E+00   20.00  0.8834E-03  0.1060E+00
  38  -111.0000     -63.891 0.3486   0.8873E+01  0.4842E-03 -0.4574E+01  0.0000E+00      -1  -0.105E+00   20.00  0.8834E-03  0.1060E+00
  39  -114.0000     -62.424 0.3493   0.9088E+01  0.4827E-03 -0.4605E+01  0.0000E+00      -1  -0.106E+00   20.00  0.8834E-03  0.1060E+00
  40  -117.0000     -60.931 0.3500   0.9307E+01  0.4811E-03 -0.4632E+01  0.0000E+00      -1  -0.107E+00   20.00  0.8834E-03  0.1060E+00
  41  -120.0000     -59.408 0.3508   0.9560E+01  0.4788E-03 -0.4657E+01  0.0000E+00      -1  -0.107E+00   20.00  0.8834E-03  0.1060E+00
  42  -123.0000     -57.850 0.3515   0.9872E+01  0.4754E-03 -0.4679E+01  0.0000E+00      -1  -0.108E+00   20.00  0.8834E-03  0.1060E+00
  43  -126.0000     -56.252 0.3523   0.1019E+02  0.4718E-03 -0.4697E+01  0.0000E+00      -1  -0.108E+00   20.00  0.8834E-03  0.1060E+00
  44  -129.0000     -54.615 0.3530   0.1052E+02  0.4681E-03 -0.4715E+01  0.0000E+00      -1  -0.108E+00   20.00  0.8834E-03  0.1060E+00
  45  -132.0000     -52.941 0.3538   0.1086E+02  0.4644E-03 -0.4732E+01  0.0000E+00      -1  -0.109E+00   20.00  0.8834E-03  0.1060E+00
  46  -135.0000     -51.230 0.3546   0.1120E+02  0.4605E-03 -0.4747E+01  0.0000E+00      -1  -0.109E+00   20.00  0.8834E-03  0.1060E+00
  47  -138.0000     -49.484 0.3554   0.1155E+02  0.4566E-03 -0.4761E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  48  -141.0000     -47.703 0.3562   0.1191E+02  0.4526E-03 -0.4769E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  49  -144.0000     -45.882 0.3570   0.1237E+02  0.4465E-03 -0.4777E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  50  -147.0000     -44.019 0.3579   0.1286E+02  0.4399E-03 -0.4786E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  51  -150.0000     -42.115 0.3587   0.1336E+02  0.4332E-03 -0.4794E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  52  -153.0000     -40.172 0.3595   0.1387E+02  0.4264E-03 -0.4801E+01  0.0000E+00      -1  -0.110E+00   20.00  0.8834E-03  0.1060E+00
  53  -156.0000     -38.192 0.3604   0.1439E+02  0.4194E-03 -0.4804E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  54  -159.0000     -36.172 0.3612   0.1502E+02  0.4104E-03 -0.4809E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  55  -162.0000     -34.112 0.3620   0.1570E+02  0.4004E-03 -0.4815E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  56  -165.0000     -32.012 0.3629   0.1640E+02  0.3903E-03 -0.4814E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  57  -168.0000     -29.874 0.3637   0.1711E+02  0.3800E-03 -0.4819E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  58  -171.0000     -27.699 0.3645   0.1799E+02  0.3666E-03 -0.4822E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  59  -174.0000     -25.483 0.3653   0.1889E+02  0.3530E-03 -0.4822E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  60  -177.0000     -23.231 0.3661   0.1983E+02  0.3385E-03 -0.4827E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  61  -180.0000     -20.941 0.3669   0.2095E+02  0.3214E-03 -0.4823E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  62  -183.0000     -18.613 0.3676   0.2209E+02  0.3038E-03 -0.4825E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -16.249 0.3683   0.2345E+02  0.2829E-03 -0.4829E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  64  -189.0000     -13.848 0.3690   0.2493E+02  0.2603E-03 -0.4829E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -11.410 0.3696   0.2660E+02  0.2349E-03 -0.4827E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  66  -195.0000      -8.935 0.3701   0.2856E+02  0.2056E-03 -0.4827E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8834E-03  0.1060E+00
  67  -198.0000      -6.422 0.3706   0.3090E+02  0.1711E-03 -0.4831E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  68  -201.0000      -3.870 0.3710   0.3385E+02  0.1287E-03 -0.4826E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
  69  -204.0000      -1.271 0.3712   0.3823E+02  0.6831E-04 -0.4826E+01  0.0000E+00      -1  -0.111E+00   20.00  0.8833E-03  0.1060E+00
