 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:31:53
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -232.21  0.2749  0.8881E-01  0.9590E-02       -208.16  0.2836  0.2014E+00  0.9237E-02       -187.07  0.2915  0.2247E+00  0.8833E-02
          0.0230     -232.04  0.2750  0.8881E-01  0.9594E-02       -208.08  0.2836  0.1946E+00  0.9236E-02       -187.08  0.2915  0.2193E+00  0.8834E-02
          0.0399     -231.81  0.2751  0.8881E-01  0.9598E-02       -207.97  0.2837  0.1856E+00  0.9236E-02       -187.09  0.2915  0.2117E+00  0.8834E-02
          0.0619     -231.56  0.2752  0.8881E-01  0.9603E-02       -207.83  0.2837  0.1764E+00  0.9235E-02       -187.10  0.2915  0.2032E+00  0.8834E-02
          0.0904     -231.28  0.2753  0.8881E-01  0.9608E-02       -207.68  0.2838  0.1665E+00  0.9235E-02       -187.09  0.2915  0.1932E+00  0.8834E-02
          0.1276     -230.99  0.2754  0.8881E-01  0.9612E-02       -207.50  0.2839  0.1566E+00  0.9235E-02       -187.07  0.2915  0.1827E+00  0.8835E-02
          0.1758     -230.68  0.2755  0.8881E-01  0.9615E-02       -207.31  0.2839  0.1471E+00  0.9234E-02       -187.03  0.2915  0.1721E+00  0.8835E-02
          0.2386     -230.36  0.2756  0.8881E-01  0.9619E-02       -207.09  0.2840  0.1385E+00  0.9234E-02       -186.95  0.2915  0.1622E+00  0.8835E-02
          0.3232     -236.02  0.2738  0.4516E+00  0.9802E-02       -208.33  0.2836  0.2368E+00  0.9240E-02       -187.33  0.2914  0.1951E+00  0.8836E-02
          0.4360     -249.59  0.2693  0.9364E+00  0.1012E-01       -213.20  0.2819  0.4736E+00  0.9255E-02       -189.37  0.2906  0.3336E+00  0.8841E-02
          0.5770     -259.45  0.2660  0.9009E+00  0.1019E-01       -219.48  0.2795  0.6271E+00  0.9260E-02       -192.81  0.2892  0.4910E+00  0.8841E-02
          0.7885     -246.48  0.2700  0.8881E-01  0.9795E-02       -219.54  0.2795  0.4074E+00  0.9235E-02       -194.60  0.2885  0.4550E+00  0.8831E-02
          1.0000     -241.43  0.2719  0.8881E-01  0.9664E-02       -216.30  0.2806  0.2654E+00  0.9238E-02       -193.67  0.2888  0.3291E+00  0.8834E-02
end
