 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56: 1
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -202.05  0.2859  0.1415E+00  0.8746E-03       -184.26  0.2927 -0.5383E+00  0.8834E-03       -174.30  0.2968 -0.8780E+00  0.8833E-03
          0.0200     -202.84  0.2855  0.1296E+00  0.8748E-03       -184.80  0.2924 -0.5085E+00  0.8833E-03       -174.57  0.2967 -0.8514E+00  0.8833E-03
          0.0330     -203.83  0.2852  0.1026E+00  0.8746E-03       -185.61  0.2921 -0.4700E+00  0.8833E-03       -175.00  0.2965 -0.8135E+00  0.8833E-03
          0.0499     -204.70  0.2849  0.4791E-01  0.8741E-03       -186.55  0.2917 -0.4348E+00  0.8833E-03       -175.54  0.2963 -0.7702E+00  0.8833E-03
          0.0719     -205.28  0.2846 -0.5507E-01  0.8732E-03       -187.64  0.2912 -0.4092E+00  0.8833E-03       -176.24  0.2960 -0.7216E+00  0.8833E-03
          0.1004     -204.96  0.2847 -0.2397E+00  0.8721E-03       -188.70  0.2908 -0.4116E+00  0.8833E-03       -177.08  0.2957 -0.6761E+00  0.8833E-03
          0.1376     -202.76  0.2855 -0.5563E+00  0.8706E-03       -189.36  0.2905 -0.4742E+00  0.8833E-03       -177.95  0.2953 -0.6498E+00  0.8833E-03
          0.1858     -197.11  0.2875 -0.1070E+01  0.8685E-03       -188.78  0.2907 -0.6490E+00  0.8833E-03       -178.47  0.2951 -0.6756E+00  0.8833E-03
          0.2358     -189.31  0.2905 -0.1677E+01  0.8666E-03       -186.67  0.2916 -0.9151E+00  0.8833E-03       -178.23  0.2952 -0.7654E+00  0.8833E-03
          0.2858     -182.75  0.2933 -0.2075E+01  0.8655E-03       -183.61  0.2929 -0.1192E+01  0.8833E-03       -177.21  0.2956 -0.9001E+00  0.8833E-03
          0.3358     -178.21  0.2953 -0.2171E+01  0.8652E-03       -180.36  0.2943 -0.1411E+01  0.8833E-03       -175.63  0.2962 -0.1048E+01  0.8833E-03
          0.3858     -174.48  0.2968 -0.2252E+01  0.8648E-03       -177.25  0.2956 -0.1571E+01  0.8833E-03       -173.73  0.2970 -0.1189E+01  0.8833E-03
          0.4358     -171.43  0.2980 -0.2307E+01  0.8646E-03       -174.40  0.2968 -0.1686E+01  0.8834E-03       -171.69  0.2979 -0.1312E+01  0.8833E-03
          0.4858     -168.93  0.2991 -0.2333E+01  0.8644E-03       -171.83  0.2979 -0.1768E+01  0.8834E-03       -169.64  0.2988 -0.1415E+01  0.8833E-03
          0.5358     -166.96  0.2999 -0.2325E+01  0.8643E-03       -169.55  0.2988 -0.1824E+01  0.8834E-03       -167.66  0.2996 -0.1499E+01  0.8833E-03
          0.5858     -165.48  0.3005 -0.2286E+01  0.8642E-03       -167.58  0.2996 -0.1857E+01  0.8834E-03       -165.80  0.3004 -0.1564E+01  0.8833E-03
          0.6358     -164.46  0.3009 -0.2219E+01  0.8642E-03       -165.91  0.3003 -0.1870E+01  0.8834E-03       -164.10  0.3011 -0.1612E+01  0.8833E-03
          0.6858     -163.84  0.3012 -0.2131E+01  0.8642E-03       -164.53  0.3009 -0.1866E+01  0.8834E-03       -162.59  0.3017 -0.1644E+01  0.8833E-03
          0.7358     -163.56  0.3013 -0.2030E+01  0.8643E-03       -163.41  0.3014 -0.1849E+01  0.8834E-03       -161.27  0.3023 -0.1662E+01  0.8833E-03
          0.7858     -167.47  0.2998 -0.1408E+01  0.8659E-03       -163.69  0.3013 -0.1670E+01  0.8834E-03       -160.54  0.3026 -0.1616E+01  0.8834E-03
          0.8358     -172.96  0.2974 -0.8276E+00  0.8674E-03       -165.23  0.3007 -0.1404E+01  0.8834E-03       -160.55  0.3026 -0.1504E+01  0.8834E-03
          0.8858     -179.51  0.2947 -0.3475E+00  0.8691E-03       -167.81  0.2996 -0.1108E+01  0.8834E-03       -161.31  0.3023 -0.1345E+01  0.8834E-03
          0.9358     -186.01  0.2919 -0.1497E-01  0.8705E-03       -170.95  0.2982 -0.8400E+00  0.8833E-03       -162.66  0.3017 -0.1171E+01  0.8834E-03
          0.9679     -189.81  0.2903  0.1049E+00  0.8715E-03       -173.05  0.2973 -0.6929E+00  0.8834E-03       -163.68  0.3013 -0.1060E+01  0.8833E-03
          1.0000     -193.02  0.2891  0.1454E+00  0.8720E-03       -175.15  0.2965 -0.5778E+00  0.8833E-03       -164.85  0.3008 -0.9580E+00  0.8833E-03
end
