 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28:11
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -170.144 0.2986   0.1825E+01  0.4197E-03 -0.6438E-01  0.0000E+00      -1  -0.148E-02   20.00  0.1060E-02  0.1272E+00
   2    -3.0000    -167.248 0.2998   0.1889E+01  0.4234E-03 -0.1416E+00  0.0000E+00      -1  -0.326E-02   20.00  0.1062E-02  0.1275E+00
   3    -6.0000    -164.590 0.3009   0.1948E+01  0.4269E-03 -0.2934E+00  0.0000E+00      -1  -0.675E-02   20.00  0.1045E-02  0.1253E+00
   4    -9.0000    -162.149 0.3019   0.2003E+01  0.4301E-03 -0.4386E+00  0.8557E-03      -1  -0.101E-01   20.00  0.1036E-02  0.1243E+00
   5   -12.0000    -159.902 0.3028   0.2053E+01  0.4330E-03 -0.5759E+00  0.8560E-03      -1  -0.133E-01   20.00  0.1025E-02  0.1231E+00
   6   -15.0000    -157.831 0.3037   0.2099E+01  0.4357E-03 -0.7059E+00  0.8563E-03      -1  -0.162E-01   20.00  0.1010E-02  0.1212E+00
   7   -18.0000    -155.919 0.3045   0.2142E+01  0.4382E-03 -0.8283E+00  0.8565E-03      -1  -0.191E-01   20.00  0.9882E-03  0.1187E+00
   8   -21.0000    -154.151 0.3052   0.2181E+01  0.4405E-03 -0.9438E+00  0.8567E-03      -1  -0.217E-01   20.00  0.9637E-03  0.1156E+00
   9   -24.0000    -152.515 0.3059   0.2218E+01  0.4426E-03 -0.1055E+01  0.8480E-03      -1  -0.243E-01   20.00  0.9401E-03  0.1128E+00
  10   -27.0000    -151.000 0.3066   0.2269E+01  0.4444E-03 -0.1163E+01  0.8035E-03      -1  -0.268E-01   20.00  0.9199E-03  0.1103E+00
  11   -30.0000    -149.587 0.3072   0.2325E+01  0.4461E-03 -0.1263E+01  0.7590E-03      -1  -0.291E-01   20.00  0.9047E-03  0.1085E+00
  12   -33.0000    -148.259 0.3079   0.2378E+01  0.4476E-03 -0.1354E+01  0.7145E-03      -1  -0.312E-01   20.00  0.8945E-03  0.1073E+00
  13   -36.0000    -147.004 0.3084   0.2428E+01  0.4491E-03 -0.1437E+01  0.6699E-03      -1  -0.331E-01   20.00  0.8884E-03  0.1066E+00
  14   -39.0000    -145.811 0.3090   0.2475E+01  0.4504E-03 -0.1513E+01  0.6254E-03      -1  -0.348E-01   20.00  0.8854E-03  0.1062E+00
  15   -42.0000    -144.671 0.3095   0.2521E+01  0.4518E-03 -0.1580E+01  0.5808E-03      -1  -0.364E-01   20.00  0.8838E-03  0.1060E+00
  16   -45.0000    -143.572 0.3100   0.2565E+01  0.4530E-03 -0.1640E+01  0.5362E-03      -1  -0.377E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -142.507 0.3105   0.2607E+01  0.4543E-03 -0.1692E+01  0.4916E-03      -1  -0.389E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -141.466 0.3110   0.2649E+01  0.4555E-03 -0.1737E+01  0.4469E-03      -1  -0.400E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -140.441 0.3115   0.2689E+01  0.4567E-03 -0.1775E+01  0.4023E-03      -1  -0.408E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -139.425 0.3119   0.2730E+01  0.4578E-03 -0.1806E+01  0.3576E-03      -1  -0.415E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -138.410 0.3124   0.2770E+01  0.4590E-03 -0.1831E+01  0.3130E-03      -1  -0.421E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -137.390 0.3129   0.2811E+01  0.4602E-03 -0.1850E+01  0.2683E-03      -1  -0.426E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -136.358 0.3134   0.2852E+01  0.4614E-03 -0.1863E+01  0.2236E-03      -1  -0.429E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -135.308 0.3138   0.2894E+01  0.4626E-03 -0.1870E+01  0.1789E-03      -1  -0.430E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -134.235 0.3143   0.2937E+01  0.4638E-03 -0.1873E+01  0.1342E-03      -1  -0.431E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -133.134 0.3148   0.2981E+01  0.4651E-03 -0.1871E+01  0.8947E-04      -1  -0.430E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -132.001 0.3154   0.3026E+01  0.4664E-03 -0.1865E+01  0.4474E-04      -1  -0.429E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -130.832 0.3159   0.3072E+01  0.4678E-03 -0.1855E+01  0.0000E+00      -1  -0.427E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000    -129.623 0.3165   0.3121E+01  0.4692E-03 -0.1841E+01  0.0000E+00      -1  -0.424E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -128.371 0.3171   0.3170E+01  0.4706E-03 -0.1824E+01  0.0000E+00      -1  -0.420E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000    -127.075 0.3177   0.3222E+01  0.4721E-03 -0.1804E+01  0.0000E+00      -1  -0.415E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -125.731 0.3183   0.3276E+01  0.4737E-03 -0.1782E+01  0.0000E+00      -1  -0.410E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000    -124.339 0.3189   0.3331E+01  0.4753E-03 -0.1758E+01  0.0000E+00      -1  -0.404E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000    -122.897 0.3196   0.3389E+01  0.4770E-03 -0.1732E+01  0.0000E+00      -1  -0.398E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000    -121.405 0.3203   0.3448E+01  0.4787E-03 -0.1705E+01  0.0000E+00      -1  -0.392E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000    -119.860 0.3210   0.3525E+01  0.4802E-03 -0.1675E+01  0.0000E+00      -1  -0.385E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -118.251 0.3218   0.3631E+01  0.4813E-03 -0.1642E+01  0.0000E+00      -1  -0.378E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000    -116.574 0.3226   0.3742E+01  0.4825E-03 -0.1610E+01  0.0000E+00      -1  -0.370E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000    -114.833 0.3235   0.3857E+01  0.4838E-03 -0.1577E+01  0.0000E+00      -1  -0.363E-01   20.00  0.8834E-03  0.1060E+00
  40  -117.0000    -113.028 0.3243   0.3976E+01  0.4850E-03 -0.1544E+01  0.0000E+00      -1  -0.355E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -111.163 0.3253   0.4099E+01  0.4864E-03 -0.1510E+01  0.0000E+00      -1  -0.347E-01   20.00  0.8834E-03  0.1060E+00
  42  -123.0000    -109.239 0.3262   0.4226E+01  0.4877E-03 -0.1476E+01  0.0000E+00      -1  -0.340E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -107.259 0.3272   0.4356E+01  0.4891E-03 -0.1442E+01  0.0000E+00      -1  -0.332E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000    -105.226 0.3282   0.4491E+01  0.4906E-03 -0.1410E+01  0.0000E+00      -1  -0.324E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000    -103.143 0.3292   0.4628E+01  0.4921E-03 -0.1377E+01  0.0000E+00      -1  -0.317E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000    -101.012 0.3302   0.4769E+01  0.4936E-03 -0.1345E+01  0.0000E+00      -1  -0.310E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -98.836 0.3313   0.4912E+01  0.4951E-03 -0.1314E+01  0.0000E+00      -1  -0.302E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -96.617 0.3324   0.5059E+01  0.4967E-03 -0.1284E+01  0.0000E+00      -1  -0.295E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -94.356 0.3335   0.5247E+01  0.4975E-03 -0.1255E+01  0.0000E+00      -1  -0.289E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -92.050 0.3347   0.5481E+01  0.4974E-03 -0.1226E+01  0.0000E+00      -1  -0.282E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -89.699 0.3358   0.5720E+01  0.4973E-03 -0.1198E+01  0.0000E+00      -1  -0.276E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -87.307 0.3370   0.5963E+01  0.4971E-03 -0.1171E+01  0.0000E+00      -1  -0.269E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -84.878 0.3382   0.6210E+01  0.4970E-03 -0.1146E+01  0.0000E+00      -1  -0.264E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -82.415 0.3395   0.6460E+01  0.4969E-03 -0.1121E+01  0.0000E+00      -1  -0.258E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -79.920 0.3407   0.6714E+01  0.4968E-03 -0.1097E+01  0.0000E+00      -1  -0.252E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -77.396 0.3420   0.6970E+01  0.4967E-03 -0.1075E+01  0.0000E+00      -1  -0.247E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -74.845 0.3432   0.7265E+01  0.4958E-03 -0.1054E+01  0.0000E+00      -1  -0.243E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -72.265 0.3445   0.7644E+01  0.4930E-03 -0.1034E+01  0.0000E+00      -1  -0.238E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -69.657 0.3458   0.8027E+01  0.4903E-03 -0.1015E+01  0.0000E+00      -1  -0.233E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -67.024 0.3471   0.8413E+01  0.4875E-03 -0.9963E+00  0.0000E+00      -1  -0.229E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -64.368 0.3484   0.8803E+01  0.4847E-03 -0.9795E+00  0.0000E+00      -1  -0.225E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -61.692 0.3497   0.9195E+01  0.4819E-03 -0.9632E+00  0.0000E+00      -1  -0.222E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -58.996 0.3510   0.9642E+01  0.4779E-03 -0.9482E+00  0.0000E+00      -1  -0.218E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -56.281 0.3522   0.1019E+02  0.4718E-03 -0.9347E+00  0.0000E+00      -1  -0.215E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -53.547 0.3535   0.1074E+02  0.4657E-03 -0.9226E+00  0.0000E+00      -1  -0.212E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -50.797 0.3548   0.1129E+02  0.4596E-03 -0.9098E+00  0.0000E+00      -1  -0.209E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -48.031 0.3561   0.1184E+02  0.4534E-03 -0.8980E+00  0.0000E+00      -1  -0.207E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -45.251 0.3573   0.1254E+02  0.4443E-03 -0.8879E+00  0.0000E+00      -1  -0.204E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -42.456 0.3585   0.1327E+02  0.4344E-03 -0.8774E+00  0.0000E+00      -1  -0.202E-01   20.00  0.8833E-03  0.1060E+00
