 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27: 8
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -184.45  0.2926  0.3480E-01  0.8363E-03       -167.24  0.2998 -0.6266E+00  0.8834E-03       -156.49  0.3043 -0.9628E+00  0.8834E-03
          0.0230     -185.39  0.2922  0.3472E-01  0.8364E-03       -167.94  0.2995 -0.5896E+00  0.8833E-03       -156.88  0.3041 -0.9217E+00  0.8833E-03
          0.0399     -186.67  0.2917  0.3450E-01  0.8364E-03       -168.93  0.2991 -0.5429E+00  0.8834E-03       -157.45  0.3039 -0.8680E+00  0.8833E-03
          0.0619     -188.10  0.2910  0.3407E-01  0.8364E-03       -170.09  0.2986 -0.4952E+00  0.8833E-03       -158.17  0.3036 -0.8075E+00  0.8833E-03
          0.0904     -189.80  0.2903  0.3324E-01  0.8364E-03       -171.51  0.2980 -0.4440E+00  0.8833E-03       -159.09  0.3032 -0.7381E+00  0.8833E-03
          0.1276     -191.74  0.2895  0.3177E-01  0.8364E-03       -173.17  0.2973 -0.3922E+00  0.8833E-03       -160.22  0.3027 -0.6627E+00  0.8833E-03
          0.1758     -193.97  0.2887  0.2931E-01  0.8363E-03       -175.09  0.2965 -0.3388E+00  0.8833E-03       -161.58  0.3021 -0.5817E+00  0.8833E-03
          0.2258     -196.01  0.2880  0.2633E-01  0.8363E-03       -176.87  0.2957 -0.2939E+00  0.8833E-03       -162.86  0.3016 -0.5109E+00  0.8833E-03
          0.2758     -198.11  0.2872  0.5285E-01  0.8366E-03       -178.53  0.2950 -0.2498E+00  0.8833E-03       -164.06  0.3011 -0.4490E+00  0.8833E-03
          0.3258     -201.13  0.2862  0.1684E+00  0.8380E-03       -180.36  0.2943 -0.1851E+00  0.8834E-03       -165.29  0.3006 -0.3831E+00  0.8833E-03
          0.3758     -204.55  0.2849  0.2665E+00  0.8394E-03       -182.57  0.2934 -0.1123E+00  0.8834E-03       -166.80  0.3000 -0.3062E+00  0.8834E-03
          0.4258     -208.14  0.2836  0.3375E+00  0.8402E-03       -185.03  0.2923 -0.3798E-01  0.8834E-03       -168.49  0.2993 -0.2253E+00  0.8834E-03
          0.4758     -211.60  0.2824  0.3745E+00  0.8407E-03       -187.62  0.2913  0.2852E-01  0.8834E-03       -170.30  0.2985 -0.1458E+00  0.8834E-03
          0.5258     -214.64  0.2813  0.3738E+00  0.8408E-03       -190.15  0.2902  0.8101E-01  0.8834E-03       -172.13  0.2977 -0.7482E-01  0.8834E-03
          0.5758     -217.00  0.2804  0.3356E+00  0.8406E-03       -192.44  0.2893  0.1130E+00  0.8834E-03       -173.86  0.2970 -0.1728E-01  0.8834E-03
          0.6258     -218.47  0.2799  0.2636E+00  0.8400E-03       -194.31  0.2886  0.1229E+00  0.8834E-03       -175.38  0.2964  0.2322E-01  0.8834E-03
          0.6758     -218.96  0.2797  0.1648E+00  0.8390E-03       -195.61  0.2881  0.1109E+00  0.8834E-03       -176.59  0.2959  0.4412E-01  0.8834E-03
          0.7258     -218.47  0.2799  0.4885E-01  0.8377E-03       -196.27  0.2879  0.8024E-01  0.8834E-03       -177.41  0.2955  0.4492E-01  0.8834E-03
          0.7758     -218.26  0.2800  0.2643E-01  0.8373E-03       -196.48  0.2878  0.5614E-01  0.8834E-03       -177.86  0.2953  0.3277E-01  0.8833E-03
          0.8258     -218.24  0.2800  0.2940E-01  0.8373E-03       -196.63  0.2878  0.3928E-01  0.8834E-03       -178.21  0.2952  0.2070E-01  0.8833E-03
          0.8758     -218.33  0.2800  0.3193E-01  0.8374E-03       -196.80  0.2877  0.2922E-01  0.8834E-03       -178.51  0.2951  0.1109E-01  0.8833E-03
          0.9258     -218.47  0.2799  0.3375E-01  0.8374E-03       -196.99  0.2876  0.2296E-01  0.8834E-03       -178.78  0.2949  0.4390E-02  0.8833E-03
          0.9629     -218.60  0.2799  0.3455E-01  0.8374E-03       -197.14  0.2876  0.1971E-01  0.8834E-03       -178.98  0.2949  0.6443E-03  0.8833E-03
          1.0000     -218.74  0.2798  0.3482E-01  0.8374E-03       -197.30  0.2875  0.1749E-01  0.8834E-03       -179.17  0.2948 -0.1877E-02  0.8833E-03
end
