 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:37
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.52748E-01  0.68038E-01  0.52749E-01  0.66943E-01 -0.58399E+00  0.52748E-03  0.68038E-03  0.52749E-03  0.66943E-03 -0.58399E-02 -0.22955E+03 -0.19457E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99665E+02  0.96690E-05  0.53716E-03      1  0.00000E+00      0.000
       0.0200  0.49851E-01  0.68038E-01  0.49849E-01  0.66942E-01 -0.59360E+00  0.10260E-02  0.13608E-02  0.10260E-02  0.13389E-02 -0.11776E-01 -0.22969E+03 -0.19468E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99658E+02  0.48307E-04  0.10743E-02      2  0.00000E+00      0.000
       0.0330  0.43219E-01  0.68038E-01  0.43219E-01  0.66939E-01 -0.59913E+00  0.15878E-02  0.22452E-02  0.15878E-02  0.22091E-02 -0.19565E-01 -0.22986E+03 -0.19485E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99649E+02  0.18475E-03  0.17726E-02      3  0.00000E+00      0.000
       0.0499  0.29827E-01  0.68038E-01  0.29826E-01  0.66935E-01 -0.59747E+00  0.20919E-02  0.33951E-02  0.20919E-02  0.33403E-02 -0.29662E-01 -0.22999E+03 -0.19505E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99637E+02  0.58844E-03  0.26803E-02      4  0.00000E+00      0.000
       0.0719  0.45978E-02  0.68038E-01  0.45991E-02  0.66931E-01 -0.59184E+00  0.21929E-02  0.48899E-02  0.21929E-02  0.48107E-02 -0.42664E-01 -0.23003E+03 -0.19531E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99622E+02  0.16675E-02  0.38605E-02      5  0.00000E+00      0.000
       0.1004 -0.40649E-01  0.68038E-01 -0.40648E-01  0.66927E-01 -0.58167E+00  0.10320E-02  0.68331E-02  0.10320E-02  0.67222E-02 -0.59277E-01 -0.22984E+03 -0.19560E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99605E+02  0.43626E-02  0.53946E-02      6  0.00000E+00      0.000
       0.1376 -0.11820E+00  0.68038E-01 -0.11820E+00  0.66924E-01 -0.56685E+00 -0.33566E-02  0.93593E-02 -0.33566E-02  0.92071E-02 -0.80324E-01 -0.22912E+03 -0.19588E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99586E+02  0.10746E-01  0.73890E-02      7  0.00000E+00      0.000
       0.1858 -0.24403E+00  0.68038E-01 -0.24402E+00  0.66924E-01 -0.54707E+00 -0.15135E-01  0.12643E-01 -0.15135E-01  0.12437E-01 -0.10673E+00 -0.22744E+03 -0.19604E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99568E+02  0.25117E-01  0.99817E-02      8  0.00000E+00      0.000
