 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32:15
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -210.63  0.2827  0.2036E-01  0.8379E-02       -188.67  0.2908  0.1110E+00  0.9086E-02       -168.94  0.2991  0.1983E+00  0.8864E-02
          0.0200     -210.56  0.2828  0.1971E-01  0.8382E-02       -188.60  0.2908  0.1100E+00  0.9086E-02       -168.90  0.2991  0.1959E+00  0.8864E-02
          0.0330     -210.45  0.2828  0.1822E-01  0.8385E-02       -188.51  0.2909  0.1089E+00  0.9087E-02       -168.84  0.2991  0.1924E+00  0.8865E-02
          0.0499     -210.31  0.2828  0.1522E-01  0.8387E-02       -188.40  0.2909  0.1070E+00  0.9087E-02       -168.76  0.2991  0.1884E+00  0.8865E-02
          0.0719     -210.10  0.2829  0.9550E-02  0.8387E-02       -188.26  0.2910  0.1036E+00  0.9087E-02       -168.67  0.2992  0.1835E+00  0.8865E-02
          0.1004     -209.79  0.2830 -0.6064E-03  0.8382E-02       -188.07  0.2911  0.9792E-01  0.9088E-02       -168.55  0.2992  0.1772E+00  0.8865E-02
          0.1376     -209.32  0.2832 -0.1802E-01  0.8369E-02       -187.82  0.2912  0.8832E-01  0.9088E-02       -168.39  0.2993  0.1686E+00  0.8865E-02
          0.1858     -208.59  0.2835 -0.4626E-01  0.8346E-02       -187.44  0.2913  0.7215E-01  0.9088E-02       -168.18  0.2994  0.1562E+00  0.8865E-02
          0.2358     -207.71  0.2838 -0.7964E-01  0.8319E-02       -187.00  0.2915  0.5194E-01  0.9088E-02       -167.93  0.2995  0.1416E+00  0.8865E-02
          0.2858     -207.10  0.2840 -0.8192E-01  0.8299E-02       -186.57  0.2917  0.3675E-01  0.9088E-02       -167.67  0.2996  0.1275E+00  0.8865E-02
          0.3358     -207.27  0.2840 -0.4541E-01  0.8300E-02       -186.65  0.2917  0.3483E-01  0.9093E-02       -167.74  0.2996  0.1296E+00  0.8868E-02
          0.3858     -208.20  0.2836 -0.1522E-01  0.8315E-02       -187.55  0.2913  0.4285E-01  0.9103E-02       -168.44  0.2993  0.1566E+00  0.8875E-02
          0.4358     -209.70  0.2831  0.5695E-02  0.8334E-02       -189.02  0.2907  0.5802E-01  0.9115E-02       -169.57  0.2988  0.1972E+00  0.8884E-02
          0.4858     -211.56  0.2824  0.1528E-01  0.8354E-02       -190.85  0.2899  0.7828E-01  0.9125E-02       -170.97  0.2982  0.2445E+00  0.8892E-02
          0.5358     -213.45  0.2817  0.1261E-01  0.8368E-02       -192.73  0.2892  0.9604E-01  0.9132E-02       -172.44  0.2976  0.2887E+00  0.8898E-02
          0.5858     -215.10  0.2811 -0.2071E-02  0.8367E-02       -194.39  0.2886  0.1098E+00  0.9133E-02       -173.75  0.2970  0.3229E+00  0.8900E-02
          0.6358     -216.23  0.2807 -0.2731E-01  0.8354E-02       -195.56  0.2881  0.1163E+00  0.9131E-02       -174.72  0.2966  0.3415E+00  0.8899E-02
          0.6858     -216.64  0.2805 -0.6065E-01  0.8332E-02       -196.03  0.2880  0.1155E+00  0.9125E-02       -175.18  0.2964  0.3412E+00  0.8895E-02
          0.7358     -216.18  0.2807 -0.9882E-01  0.8303E-02       -195.66  0.2881  0.1068E+00  0.9115E-02       -175.03  0.2965  0.3200E+00  0.8887E-02
          0.7858     -215.66  0.2809 -0.6487E-01  0.8290E-02       -194.59  0.2885  0.1051E+00  0.9102E-02       -174.26  0.2968  0.2831E+00  0.8877E-02
          0.8358     -215.24  0.2811 -0.3294E-01  0.8296E-02       -193.85  0.2888  0.1056E+00  0.9096E-02       -173.68  0.2971  0.2594E+00  0.8873E-02
          0.8858     -214.87  0.2812 -0.6533E-02  0.8310E-02       -193.18  0.2890  0.1096E+00  0.9094E-02       -173.12  0.2973  0.2404E+00  0.8871E-02
          0.9358     -214.56  0.2813  0.1176E-01  0.8332E-02       -192.65  0.2892  0.1129E+00  0.9092E-02       -172.67  0.2975  0.2279E+00  0.8870E-02
          0.9679     -214.34  0.2814  0.1835E-01  0.8349E-02       -192.34  0.2893  0.1146E+00  0.9092E-02       -172.40  0.2976  0.2210E+00  0.8870E-02
          1.0000     -214.10  0.2815  0.2057E-01  0.8363E-02       -192.07  0.2894  0.1151E+00  0.9091E-02       -172.16  0.2977  0.2157E+00  0.8869E-02
end
