 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2: 8
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -191.17  0.2898  0.4613E-01  0.2914E-02       -172.41  0.2976 -0.3860E+00  0.2641E-02       -159.33  0.3031 -0.6496E+00  0.2528E-02
          0.0200     -191.59  0.2896  0.4110E-01  0.2913E-02       -172.78  0.2974 -0.3724E+00  0.2641E-02       -159.57  0.3030 -0.6332E+00  0.2528E-02
          0.0330     -192.19  0.2894  0.2961E-01  0.2912E-02       -173.33  0.2972 -0.3545E+00  0.2641E-02       -159.94  0.3028 -0.6106E+00  0.2528E-02
          0.0499     -192.81  0.2891  0.6371E-02  0.2910E-02       -173.97  0.2970 -0.3381E+00  0.2641E-02       -160.40  0.3026 -0.5854E+00  0.2528E-02
          0.0719     -193.39  0.2889 -0.3740E-01  0.2907E-02       -174.74  0.2966 -0.3247E+00  0.2641E-02       -160.99  0.3024 -0.5575E+00  0.2528E-02
          0.1004     -193.73  0.2888 -0.1159E+00  0.2903E-02       -175.57  0.2963 -0.3227E+00  0.2641E-02       -161.70  0.3021 -0.5302E+00  0.2528E-02
          0.1376     -193.46  0.2889 -0.2504E+00  0.2897E-02       -176.35  0.2960 -0.3441E+00  0.2641E-02       -162.50  0.3017 -0.5102E+00  0.2527E-02
          0.1858     -191.96  0.2894 -0.4687E+00  0.2888E-02       -176.77  0.2958 -0.4106E+00  0.2642E-02       -163.26  0.3014 -0.5116E+00  0.2527E-02
          0.2358     -189.44  0.2905 -0.7266E+00  0.2879E-02       -176.57  0.2958 -0.5144E+00  0.2643E-02       -163.69  0.3012 -0.5405E+00  0.2527E-02
          0.2858     -186.82  0.2916 -0.9175E+00  0.2873E-02       -175.88  0.2961 -0.6288E+00  0.2645E-02       -163.78  0.3012 -0.5896E+00  0.2527E-02
          0.3358     -184.80  0.2925 -0.1005E+01  0.2870E-02       -175.01  0.2965 -0.7243E+00  0.2646E-02       -163.62  0.3013 -0.6443E+00  0.2527E-02
          0.3858     -183.01  0.2932 -0.1078E+01  0.2867E-02       -174.09  0.2969 -0.8013E+00  0.2647E-02       -163.28  0.3014 -0.6970E+00  0.2528E-02
          0.4358     -181.54  0.2938 -0.1128E+01  0.2866E-02       -173.20  0.2973 -0.8609E+00  0.2648E-02       -162.85  0.3016 -0.7443E+00  0.2528E-02
          0.4858     -180.40  0.2943 -0.1151E+01  0.2864E-02       -172.37  0.2976 -0.9048E+00  0.2649E-02       -162.37  0.3018 -0.7848E+00  0.2528E-02
          0.5358     -179.62  0.2946 -0.1145E+01  0.2864E-02       -171.65  0.2979 -0.9324E+00  0.2649E-02       -161.88  0.3020 -0.8174E+00  0.2528E-02
          0.5858     -179.24  0.2948 -0.1109E+01  0.2864E-02       -171.07  0.2982 -0.9436E+00  0.2650E-02       -161.43  0.3022 -0.8412E+00  0.2528E-02
          0.6358     -179.24  0.2948 -0.1049E+01  0.2865E-02       -170.65  0.2983 -0.9389E+00  0.2650E-02       -161.03  0.3024 -0.8558E+00  0.2528E-02
          0.6858     -179.61  0.2946 -0.9686E+00  0.2866E-02       -170.42  0.2984 -0.9203E+00  0.2650E-02       -160.73  0.3025 -0.8611E+00  0.2528E-02
          0.7358     -180.28  0.2943 -0.8769E+00  0.2868E-02       -170.35  0.2985 -0.8902E+00  0.2649E-02       -160.52  0.3026 -0.8576E+00  0.2528E-02
          0.7858     -182.62  0.2934 -0.6125E+00  0.2875E-02       -170.81  0.2983 -0.8069E+00  0.2649E-02       -160.53  0.3026 -0.8310E+00  0.2528E-02
          0.8358     -185.66  0.2921 -0.3657E+00  0.2882E-02       -171.81  0.2979 -0.6921E+00  0.2648E-02       -160.82  0.3025 -0.7791E+00  0.2528E-02
          0.8858     -189.10  0.2907 -0.1617E+00  0.2889E-02       -173.25  0.2973 -0.5654E+00  0.2647E-02       -161.41  0.3022 -0.7087E+00  0.2528E-02
          0.9358     -192.46  0.2893 -0.2036E-01  0.2895E-02       -174.93  0.2966 -0.4484E+00  0.2645E-02       -162.24  0.3019 -0.6307E+00  0.2528E-02
          0.9679     -194.44  0.2886  0.3059E-01  0.2899E-02       -176.05  0.2961 -0.3818E+00  0.2645E-02       -162.84  0.3016 -0.5809E+00  0.2528E-02
          1.0000     -196.14  0.2879  0.4781E-01  0.2902E-02       -177.18  0.2956 -0.3276E+00  0.2644E-02       -163.50  0.3013 -0.5334E+00  0.2528E-02
end
