 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:49
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.13407E-01  0.67495E-01  0.13404E-01  0.67382E-01 -0.83041E+01  0.13407E-03  0.67495E-03  0.13404E-03  0.67382E-03 -0.83041E-01 -0.11763E+03 -0.88944E+02  0.65050E+02  0.00000E+00  0.00000E+00  0.10667E+03  0.57225E-05  0.13976E-03      1  0.00000E+00      0.000
       0.0200  0.11693E-01  0.67495E-01  0.11696E-01  0.67377E-01 -0.79500E+01  0.25100E-03  0.13499E-02  0.25100E-03  0.13476E-02 -0.16254E+00 -0.11897E+03 -0.89957E+02  0.65050E+02  0.00000E+00  0.00000E+00  0.10659E+03  0.28590E-04  0.27959E-03      2  0.00000E+00      0.000
       0.0330  0.77680E-02  0.67495E-01  0.77647E-02  0.67371E-01 -0.76058E+01  0.35199E-03  0.22273E-02  0.35195E-03  0.22234E-02 -0.26142E+00 -0.12091E+03 -0.91464E+02  0.65050E+02  0.00000E+00  0.00000E+00  0.10649E+03  0.10934E-03  0.46129E-03      3  0.00000E+00      0.000
       0.0499 -0.15779E-03  0.67495E-01 -0.15961E-03  0.67364E-01 -0.73106E+01  0.34932E-03  0.33680E-02  0.34925E-03  0.33619E-02 -0.38497E+00 -0.12313E+03 -0.93260E+02  0.65050E+02  0.00000E+00  0.00000E+00  0.10637E+03  0.34829E-03  0.69754E-03      4  0.00000E+00      0.000
       0.0719 -0.15089E-01  0.67495E-01 -0.15091E-01  0.67354E-01 -0.69879E+01  0.17803E-04  0.48509E-02  0.17693E-04  0.48416E-02 -0.53849E+00 -0.12583E+03 -0.95531E+02  0.65050E+02  0.00000E+00  0.00000E+00  0.10621E+03  0.98698E-03  0.10047E-02      5  0.00000E+00      0.000
       0.1004 -0.41868E-01  0.67495E-01 -0.41872E-01  0.67341E-01 -0.66418E+01 -0.11780E-02  0.67786E-02 -0.11782E-02  0.67650E-02 -0.72819E+00 -0.12896E+03 -0.98276E+02  0.65050E+02  0.00000E+00  0.00000E+00  0.10602E+03  0.25821E-02  0.14039E-02      6  0.00000E+00      0.000
       0.1376 -0.87764E-01  0.67495E-01 -0.87757E-01  0.67326E-01 -0.62451E+01 -0.44366E-02  0.92846E-02 -0.44366E-02  0.92647E-02 -0.96006E+00 -0.13252E+03 -0.10157E+03  0.65050E+02  0.00000E+00  0.00000E+00  0.10579E+03  0.63596E-02  0.19230E-02      7  0.00000E+00      0.000
       0.1858 -0.16223E+00  0.67495E-01 -0.16223E+00  0.67307E-01 -0.57854E+01 -0.12267E-01  0.12542E-01 -0.12267E-01  0.12513E-01 -0.12393E+01 -0.13641E+03 -0.10542E+03  0.65050E+02  0.00000E+00  0.00000E+00  0.10551E+03  0.14865E-01  0.25978E-02      8  0.00000E+00      0.000
