 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:21
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -229.97  0.2757  0.3647E-01  0.1051E-02       -206.81  0.2841  0.1707E+00  0.9560E-03       -185.97  0.2919  0.2312E+00  0.8833E-03
          0.0200     -229.79  0.2758  0.3399E-01  0.1051E-02       -206.71  0.2841  0.1667E+00  0.9560E-03       -185.92  0.2920  0.2276E+00  0.8833E-03
          0.0330     -229.51  0.2759  0.2831E-01  0.1051E-02       -206.55  0.2842  0.1605E+00  0.9560E-03       -185.85  0.2920  0.2223E+00  0.8833E-03
          0.0499     -229.13  0.2761  0.1683E-01  0.1051E-02       -206.35  0.2843  0.1528E+00  0.9560E-03       -185.76  0.2920  0.2159E+00  0.8833E-03
          0.0719     -228.55  0.2763 -0.4800E-02  0.1051E-02       -206.08  0.2844  0.1417E+00  0.9560E-03       -185.63  0.2921  0.2075E+00  0.8833E-03
          0.1004     -227.64  0.2766 -0.4358E-01  0.1050E-02       -205.70  0.2845  0.1247E+00  0.9559E-03       -185.45  0.2922  0.1959E+00  0.8833E-03
          0.1376     -226.15  0.2771 -0.1101E+00  0.1050E-02       -205.10  0.2847  0.9584E-01  0.9559E-03       -185.17  0.2923  0.1783E+00  0.8833E-03
          0.1858     -223.67  0.2780 -0.2179E+00  0.1049E-02       -204.09  0.2851  0.4518E-01  0.9558E-03       -184.71  0.2925  0.1496E+00  0.8833E-03
          0.2358     -220.60  0.2791 -0.3453E+00  0.1048E-02       -202.77  0.2856 -0.2073E-01  0.9560E-03       -184.10  0.2927  0.1113E+00  0.8833E-03
          0.2858     -217.83  0.2801 -0.4183E+00  0.1047E-02       -201.30  0.2861 -0.8564E-01  0.9562E-03       -183.36  0.2930  0.6784E-01  0.8833E-03
          0.3358     -215.95  0.2808 -0.4162E+00  0.1047E-02       -199.96  0.2866 -0.1321E+00  0.9562E-03       -182.59  0.2934  0.2990E-01  0.8833E-03
          0.3858     -214.52  0.2813 -0.4144E+00  0.1047E-02       -198.88  0.2870 -0.1626E+00  0.9563E-03       -181.88  0.2937  0.3502E-02  0.8833E-03
          0.4358     -213.45  0.2817 -0.4132E+00  0.1047E-02       -198.01  0.2873 -0.1808E+00  0.9564E-03       -181.22  0.2939 -0.1512E-01  0.8833E-03
          0.4858     -212.60  0.2820 -0.4126E+00  0.1047E-02       -197.29  0.2875 -0.1922E+00  0.9564E-03       -180.64  0.2942 -0.2817E-01  0.8833E-03
          0.5358     -211.88  0.2823 -0.4128E+00  0.1047E-02       -196.65  0.2878 -0.2008E+00  0.9564E-03       -180.10  0.2944 -0.3872E-01  0.8833E-03
          0.5858     -211.21  0.2825 -0.4136E+00  0.1047E-02       -196.02  0.2880 -0.2087E+00  0.9565E-03       -179.58  0.2946 -0.4983E-01  0.8833E-03
          0.6358     -210.52  0.2828 -0.4151E+00  0.1047E-02       -195.35  0.2882 -0.2177E+00  0.9565E-03       -179.05  0.2948 -0.6374E-01  0.8833E-03
          0.6858     -209.76  0.2830 -0.4171E+00  0.1047E-02       -194.60  0.2885 -0.2290E+00  0.9565E-03       -178.48  0.2951 -0.8181E-01  0.8833E-03
          0.7358     -208.91  0.2833 -0.4193E+00  0.1047E-02       -193.75  0.2888 -0.2439E+00  0.9565E-03       -177.85  0.2953 -0.1043E+00  0.8833E-03
          0.7858     -209.39  0.2832 -0.2889E+00  0.1047E-02       -193.09  0.2891 -0.2303E+00  0.9564E-03       -177.24  0.2956 -0.1220E+00  0.8833E-03
          0.8358     -210.39  0.2828 -0.1670E+00  0.1048E-02       -192.81  0.2892 -0.1943E+00  0.9563E-03       -176.77  0.2958 -0.1229E+00  0.8833E-03
          0.8858     -211.71  0.2823 -0.6621E-01  0.1049E-02       -192.84  0.2891 -0.1463E+00  0.9563E-03       -176.45  0.2959 -0.1116E+00  0.8833E-03
          0.9358     -213.01  0.2819  0.3621E-02  0.1050E-02       -193.08  0.2891 -0.9856E-01  0.9562E-03       -176.28  0.2960 -0.9205E-01  0.8833E-03
          0.9679     -213.72  0.2816  0.2880E-01  0.1050E-02       -193.28  0.2890 -0.7072E-01  0.9561E-03       -176.22  0.2960 -0.7802E-01  0.8833E-03
          1.0000     -214.27  0.2814  0.3730E-01  0.1050E-02       -193.50  0.2889 -0.4840E-01  0.9561E-03       -176.22  0.2960 -0.6341E-01  0.8833E-03
end
