 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:30
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.21552E-01  0.21877E-02  0.21547E-01  0.21867E-02 -0.62030E+00  0.21552E-03  0.21877E-04  0.21547E-03  0.21867E-04 -0.62030E-02 -0.89750E+02 -0.46653E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11003E+03  0.53278E-05  0.22080E-03      1  0.00000E+00      0.000
       0.0200  0.19956E-01  0.21877E-02  0.19960E-01  0.21867E-02 -0.57741E+00  0.41509E-03  0.43753E-04  0.41507E-03  0.43733E-04 -0.11977E-01 -0.89834E+02 -0.46805E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11003E+03  0.26618E-04  0.44169E-03      2  0.00000E+00      0.000
       0.0330  0.16302E-01  0.21877E-02  0.16307E-01  0.21866E-02 -0.52701E+00  0.62701E-03  0.72192E-04  0.62706E-03  0.72160E-04 -0.18828E-01 -0.89971E+02 -0.47018E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11002E+03  0.10180E-03  0.72886E-03      3  0.00000E+00      0.000
       0.0499  0.89229E-02  0.21877E-02  0.89269E-02  0.21866E-02 -0.48324E+00  0.77781E-03  0.10916E-03  0.77793E-03  0.10911E-03 -0.26995E-01 -0.90151E+02 -0.47250E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11001E+03  0.32424E-03  0.11022E-02      4  0.00000E+00      0.000
       0.0719 -0.49790E-02  0.21877E-02 -0.49785E-02  0.21866E-02 -0.43682E+00  0.66842E-03  0.15723E-03  0.66855E-03  0.15715E-03 -0.36592E-01 -0.90380E+02 -0.47517E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11000E+03  0.91883E-03  0.15874E-02      5  0.00000E+00      0.000
       0.1004 -0.29911E-01  0.21877E-02 -0.29905E-01  0.21866E-02 -0.38951E+00 -0.18586E-03  0.21971E-03 -0.18555E-03  0.21961E-03 -0.47717E-01 -0.90623E+02 -0.47801E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.10999E+03  0.24037E-02  0.22182E-02      6  0.00000E+00      0.000
       0.1376 -0.72642E-01  0.21877E-02 -0.72642E-01  0.21866E-02 -0.34264E+00 -0.28830E-02  0.30093E-03 -0.28827E-02  0.30079E-03 -0.60439E-01 -0.90823E+02 -0.48081E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.10998E+03  0.59209E-02  0.30382E-02      7  0.00000E+00      0.000
       0.1858 -0.14198E+00  0.21877E-02 -0.14198E+00  0.21866E-02 -0.30241E+00 -0.97359E-02  0.40653E-03 -0.97356E-02  0.40633E-03 -0.75036E-01 -0.90879E+02 -0.48305E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.10997E+03  0.13840E-01  0.41042E-02      8  0.00000E+00      0.000
