 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:51
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.13925E-01  0.32884E-01  0.13922E-01  0.32626E-01  0.78427E+00  0.13925E-03  0.32884E-03  0.13922E-03  0.32626E-03  0.78427E-02 -0.17889E+03 -0.15498E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10130E+03  0.43609E-04  0.18283E-03      1  0.00000E+00      0.000
       0.0200  0.85973E-03  0.32884E-01  0.85931E-03  0.32623E-01  0.52740E+00  0.14785E-03  0.65767E-03  0.14782E-03  0.65249E-03  0.13117E-01 -0.17973E+03 -0.15538E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10131E+03  0.21787E-03  0.36569E-03      2  0.00000E+00      0.000
       0.0330 -0.29050E-01  0.32884E-01 -0.29055E-01  0.32619E-01  0.28788E+00 -0.22980E-03  0.10852E-02 -0.22989E-03  0.10765E-02  0.16859E-01 -0.18084E+03 -0.15598E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10131E+03  0.83330E-03  0.60341E-03      3  0.00000E+00      0.000
       0.0499 -0.89450E-01  0.32884E-01 -0.89451E-01  0.32614E-01  0.12584E+00 -0.17415E-02  0.16409E-02 -0.17416E-02  0.16277E-02  0.18986E-01 -0.18189E+03 -0.15668E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10132E+03  0.26541E-02  0.91245E-03      4  0.00000E+00      0.000
       0.0719 -0.20324E+00  0.32884E-01 -0.20324E+00  0.32609E-01 -0.25035E-01 -0.62067E-02  0.23633E-02 -0.62067E-02  0.23441E-02  0.18436E-01 -0.18274E+03 -0.15753E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10132E+03  0.75209E-02  0.13142E-02      5  0.00000E+00      0.000
       0.1004 -0.40731E+00  0.32884E-01 -0.40731E+00  0.32604E-01 -0.16298E+00 -0.17840E-01  0.33025E-02 -0.17840E-01  0.32753E-02  0.13781E-01 -0.18282E+03 -0.15842E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10133E+03  0.19676E-01  0.18365E-02      6  0.00000E+00      0.000
       0.1376 -0.75707E+00  0.32884E-01 -0.75707E+00  0.32600E-01 -0.29733E+00 -0.45949E-01  0.45235E-02 -0.45950E-01  0.44857E-02  0.27414E-02 -0.18129E+03 -0.15915E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10134E+03  0.48465E-01  0.25154E-02      7  0.00000E+00      0.000
       0.1858 -0.13246E+01  0.32884E-01 -0.13246E+01  0.32601E-01 -0.42781E+00 -0.10988E+00  0.61107E-02 -0.10988E+00  0.60593E-02 -0.17908E-01 -0.17674E+03 -0.15921E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10138E+03  0.11328E+00  0.33981E-02      8  0.00000E+00      0.000
