 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28:11
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -236.18  0.2735  0.2584E-01  0.1003E-02       -214.96  0.2812 -0.4879E-02  0.9633E-03       -197.27  0.2875 -0.3918E-01  0.8850E-03
          0.0230     -236.24  0.2735  0.2584E-01  0.1003E-02       -215.04  0.2811 -0.6143E-02  0.9633E-03       -197.37  0.2875 -0.4067E-01  0.8850E-03
          0.0399     -236.34  0.2735  0.2584E-01  0.1003E-02       -215.16  0.2811 -0.7763E-02  0.9633E-03       -197.52  0.2875 -0.4283E-01  0.8850E-03
          0.0619     -236.47  0.2734  0.2584E-01  0.1003E-02       -215.31  0.2810 -0.9672E-02  0.9633E-03       -197.71  0.2874 -0.4533E-01  0.8850E-03
          0.0904     -236.65  0.2734  0.2584E-01  0.1003E-02       -215.52  0.2810 -0.1178E-01  0.9633E-03       -197.95  0.2873 -0.4793E-01  0.8850E-03
          0.1276     -236.90  0.2733  0.2584E-01  0.1003E-02       -215.80  0.2809 -0.1398E-01  0.9633E-03       -198.27  0.2872 -0.5034E-01  0.8850E-03
          0.1758     -237.25  0.2731  0.2584E-01  0.1003E-02       -216.16  0.2807 -0.1602E-01  0.9633E-03       -198.67  0.2870 -0.5239E-01  0.8850E-03
          0.2386     -237.71  0.2730  0.2584E-01  0.1003E-02       -216.64  0.2806 -0.1766E-01  0.9633E-03       -199.18  0.2869 -0.5368E-01  0.8850E-03
          0.3232     -240.15  0.2722  0.1314E+00  0.1004E-02       -217.72  0.2802  0.1043E-01  0.9634E-03       -199.98  0.2866 -0.4291E-01  0.8850E-03
          0.4360     -245.57  0.2704  0.2724E+00  0.1006E-02       -220.83  0.2791  0.7567E-01  0.9635E-03       -202.16  0.2858  0.9020E-02  0.8851E-03
          0.5770     -251.03  0.2687  0.2621E+00  0.1007E-02       -225.64  0.2774  0.1208E+00  0.9635E-03       -205.91  0.2845  0.8228E-01  0.8851E-03
          0.7885     -250.89  0.2686  0.2584E-01  0.1004E-02       -229.04  0.2760  0.6508E-01  0.9634E-03       -209.53  0.2831  0.9739E-01  0.8851E-03
          1.0000     -250.90  0.2688  0.2584E-01  0.1004E-02       -228.91  0.2760  0.5230E-01  0.9634E-03       -209.86  0.2829  0.6293E-01  0.8850E-03
end
