 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:21
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.70818E-02  0.41241E-01  0.70806E-02  0.40915E-01  0.80704E+00  0.70818E-04  0.41241E-03  0.70806E-04  0.40915E-03  0.80704E-02 -0.17913E+03 -0.15536E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10128E+03  0.43609E-04  0.11441E-03      1  0.00000E+00      0.000
       0.0200 -0.59838E-02  0.41241E-01 -0.59876E-02  0.40912E-01  0.54972E+00  0.10980E-04  0.82482E-03  0.10930E-04  0.81827E-03  0.13568E-01 -0.17996E+03 -0.15576E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10128E+03  0.21791E-03  0.22884E-03      2  0.00000E+00      0.000
       0.0330 -0.35893E-01  0.41241E-01 -0.35894E-01  0.40907E-01  0.31043E+00 -0.45563E-03  0.13610E-02 -0.45569E-03  0.13501E-02  0.17603E-01 -0.18108E+03 -0.15635E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10129E+03  0.83329E-03  0.37760E-03      3  0.00000E+00      0.000
       0.0499 -0.96294E-01  0.41241E-01 -0.96293E-01  0.40901E-01  0.14828E+00 -0.20830E-02  0.20579E-02 -0.20830E-02  0.20413E-02  0.20109E-01 -0.18213E+03 -0.15705E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10129E+03  0.26540E-02  0.57098E-03      4  0.00000E+00      0.000
       0.0719 -0.21008E+00  0.41241E-01 -0.21008E+00  0.40894E-01 -0.27071E-02 -0.66985E-02  0.29640E-02 -0.66985E-02  0.29397E-02  0.20050E-01 -0.18297E+03 -0.15789E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10129E+03  0.75209E-02  0.82237E-03      5  0.00000E+00      0.000
       0.1004 -0.41415E+00  0.41241E-01 -0.41415E+00  0.40888E-01 -0.14054E+00 -0.18527E-01  0.41419E-02 -0.18527E-01  0.41075E-02  0.16036E-01 -0.18306E+03 -0.15878E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10130E+03  0.19676E-01  0.11492E-02      6  0.00000E+00      0.000
       0.1376 -0.76391E+00  0.41241E-01 -0.76391E+00  0.40883E-01 -0.27527E+00 -0.46891E-01  0.56731E-02 -0.46891E-01  0.56255E-02  0.58148E-02 -0.18151E+03 -0.15950E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10132E+03  0.48465E-01  0.15740E-02      7  0.00000E+00      0.000
       0.1858 -0.13314E+01  0.41241E-01 -0.13314E+01  0.40885E-01 -0.40614E+00 -0.11116E+00  0.76637E-02 -0.11116E+00  0.75989E-02 -0.13789E-01 -0.17695E+03 -0.15955E+03  0.59149E+02  0.00000E+00  0.00000E+00  0.10136E+03  0.11328E+00  0.21264E-02      8  0.00000E+00      0.000
