 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:50
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -169.61  0.2988 -0.4997E-02  0.1015E-02       -152.08  0.3061 -0.6636E+00  0.9601E-03       -140.58  0.3114 -0.1092E+01  0.8834E-03
          0.0200     -170.14  0.2985 -0.4964E-01  0.1015E-02       -152.64  0.3059 -0.6366E+00  0.9600E-03       -140.95  0.3112 -0.1057E+01  0.8834E-03
          0.0330     -170.61  0.2984 -0.1518E+00  0.1015E-02       -153.41  0.3055 -0.6146E+00  0.9601E-03       -141.51  0.3110 -0.1013E+01  0.8834E-03
          0.0499     -170.46  0.2984 -0.3582E+00  0.1014E-02       -154.18  0.3052 -0.6176E+00  0.9601E-03       -142.16  0.3107 -0.9693E+00  0.8834E-03
          0.0719     -168.96  0.2990 -0.7469E+00  0.1013E-02       -154.79  0.3050 -0.6835E+00  0.9602E-03       -142.91  0.3103 -0.9401E+00  0.8834E-03
          0.1004     -164.61  0.3008 -0.1444E+01  0.1011E-02       -154.57  0.3050 -0.8825E+00  0.9604E-03       -143.51  0.3100 -0.9649E+00  0.8834E-03
          0.1376     -155.07  0.3047 -0.2639E+01  0.1008E-02       -152.17  0.3060 -0.1361E+01  0.9607E-03       -143.33  0.3101 -0.1127E+01  0.8834E-03
          0.1858     -139.54  0.3119 -0.4578E+01  0.1005E-02       -145.49  0.3091 -0.2369E+01  0.9613E-03       -140.97  0.3112 -0.1599E+01  0.8834E-03
          0.2358     -120.64  0.3207 -0.6869E+01  0.1001E-02       -134.04  0.3144 -0.3886E+01  0.9620E-03       -135.19  0.3139 -0.2467E+01  0.8835E-03
          0.2858     -102.40  0.3296 -0.9210E+01  0.9981E-03       -119.13  0.3214 -0.5769E+01  0.9626E-03       -125.86  0.3182 -0.3737E+01  0.8837E-03
          0.3358      -86.11  0.3377 -0.1137E+02  0.9953E-03       -103.36  0.3290 -0.7948E+01  0.9632E-03       -113.40  0.3240 -0.5442E+01  0.8841E-03
          0.3858      -72.63  0.3443 -0.1315E+02  0.9928E-03        -88.53  0.3364 -0.1008E+02  0.9635E-03       -100.33  0.3306 -0.7430E+01  0.8846E-03
          0.4358      -62.48  0.3492 -0.1439E+02  0.9909E-03        -75.84  0.3428 -0.1187E+02  0.9636E-03        -86.98  0.3372 -0.9364E+01  0.8851E-03
          0.4858      -55.25  0.3526 -0.1496E+02  0.9898E-03        -65.90  0.3476 -0.1306E+02  0.9636E-03        -75.53  0.3429 -0.1095E+02  0.8856E-03
          0.5358      -51.08  0.3546 -0.1480E+02  0.9894E-03        -59.02  0.3510 -0.1354E+02  0.9635E-03        -66.65  0.3473 -0.1196E+02  0.8858E-03
          0.5858      -49.71  0.3552 -0.1393E+02  0.9899E-03        -55.17  0.3527 -0.1327E+02  0.9634E-03        -60.74  0.3502 -0.1223E+02  0.8860E-03
          0.6358      -51.02  0.3546 -0.1244E+02  0.9912E-03        -54.19  0.3532 -0.1233E+02  0.9632E-03        -57.64  0.3516 -0.1183E+02  0.8859E-03
          0.6858      -54.83  0.3528 -0.1047E+02  0.9931E-03        -55.72  0.3525 -0.1088E+02  0.9630E-03        -57.22  0.3518 -0.1085E+02  0.8857E-03
          0.7358      -60.91  0.3500 -0.8211E+01  0.9956E-03        -59.43  0.3508 -0.9102E+01  0.9627E-03        -59.07  0.3509 -0.9492E+01  0.8855E-03
          0.7858      -69.39  0.3459 -0.5855E+01  0.9985E-03        -64.98  0.3480 -0.7264E+01  0.9623E-03        -62.60  0.3492 -0.8039E+01  0.8852E-03
          0.8358      -79.97  0.3408 -0.3663E+01  0.1002E-02        -72.47  0.3445 -0.5435E+01  0.9619E-03        -68.01  0.3467 -0.6512E+01  0.8849E-03
          0.8858      -91.48  0.3350 -0.1851E+01  0.1005E-02        -80.42  0.3405 -0.3874E+01  0.9616E-03        -74.01  0.3437 -0.5108E+01  0.8847E-03
          0.9358     -103.16  0.3292 -0.5955E+00  0.1007E-02        -88.84  0.3363 -0.2658E+01  0.9612E-03        -80.44  0.3405 -0.3968E+01  0.8845E-03
          0.9679     -110.03  0.3258 -0.1430E+00  0.1008E-02        -94.02  0.3337 -0.2077E+01  0.9610E-03        -84.55  0.3384 -0.3373E+01  0.8844E-03
          1.0000     -115.81  0.3229  0.9891E-02  0.1008E-02        -98.82  0.3313 -0.1688E+01  0.9610E-03        -88.57  0.3364 -0.2903E+01  0.8843E-03
end
