 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:25:34
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.47146E-01  0.18990E-02  0.47147E-01  0.18948E-02  0.14650E+03  0.47146E-03  0.18990E-04  0.47147E-03  0.18948E-04  0.14650E+01 -0.10968E+03 -0.10396E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10068E+03  0.54068E-04  0.52554E-03      1  0.00000E+00      0.000
       0.0156  0.39481E-01  0.18990E-02  0.39483E-01  0.18945E-02  0.62019E+02  0.69070E-03  0.29535E-04  0.69072E-03  0.29469E-04  0.18094E+01 -0.11282E+03 -0.10618E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10103E+03  0.12666E-03  0.81738E-03      2  0.00000E+00      0.000
       0.0211  0.28496E-01  0.18990E-02  0.28489E-01  0.18943E-02  0.45393E+02  0.84893E-03  0.40080E-04  0.84892E-03  0.39988E-04  0.20615E+01 -0.11523E+03 -0.10819E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10128E+03  0.26025E-03  0.11092E-02      3  0.00000E+00      0.000
       0.0283  0.92751E-02  0.18990E-02  0.92765E-02  0.18940E-02  0.34748E+02  0.91589E-03  0.53788E-04  0.91589E-03  0.53660E-04  0.23123E+01 -0.11777E+03 -0.11048E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10153E+03  0.57267E-03  0.14886E-02      4  0.00000E+00      0.000
       0.0377 -0.23997E-01  0.18990E-02 -0.23996E-01  0.18936E-02  0.26878E+02  0.69069E-03  0.71609E-04  0.69069E-03  0.71431E-04  0.25646E+01 -0.12048E+03 -0.11303E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10178E+03  0.12911E-02  0.19817E-02      5  0.00000E+00      0.000
       0.0499 -0.81070E-01  0.18990E-02 -0.81074E-01  0.18932E-02  0.20628E+02 -0.29835E-03  0.94777E-04 -0.29840E-03  0.94528E-04  0.28162E+01 -0.12339E+03 -0.11587E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.29213E-02  0.26229E-02      6  0.00000E+00      0.000
       0.0658 -0.17809E+00  0.18990E-02 -0.17808E+00  0.18928E-02  0.15530E+02 -0.31228E-02  0.12489E-03 -0.31228E-02  0.12455E-03  0.30625E+01 -0.12643E+03 -0.11896E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10229E+03  0.65792E-02  0.34564E-02      7  0.00000E+00      0.000
       0.0864 -0.34126E+00  0.18990E-02 -0.34126E+00  0.18922E-02  0.11308E+02 -0.10159E-01  0.16405E-03 -0.10159E-01  0.16356E-03  0.32957E+01 -0.12941E+03 -0.12219E+03  0.61618E+02  0.00000E+00  0.00000E+00  0.10253E+03  0.14699E-01  0.45399E-02      8  0.00000E+00      0.000
