 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:16
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -211.91  0.2823  0.3599E-01  0.2865E-02       -189.91  0.2903  0.6599E-01  0.2676E-02       -171.30  0.2981  0.3170E-01  0.2528E-02
          0.0230     -211.84  0.2823  0.3599E-01  0.2863E-02       -189.94  0.2903  0.6032E-01  0.2676E-02       -171.39  0.2980  0.2710E-01  0.2528E-02
          0.0399     -211.78  0.2823  0.3598E-01  0.2861E-02       -190.00  0.2903  0.5243E-01  0.2676E-02       -171.53  0.2980  0.2085E-01  0.2528E-02
          0.0619     -211.76  0.2823  0.3598E-01  0.2861E-02       -190.07  0.2902  0.4410E-01  0.2676E-02       -171.69  0.2979  0.1356E-01  0.2528E-02
          0.0904     -211.78  0.2823  0.3598E-01  0.2861E-02       -190.18  0.2902  0.3545E-01  0.2675E-02       -171.90  0.2978  0.5063E-02  0.2528E-02
          0.1276     -211.86  0.2823  0.3598E-01  0.2861E-02       -190.34  0.2901  0.2717E-01  0.2675E-02       -172.17  0.2977 -0.4185E-02  0.2528E-02
          0.1758     -212.03  0.2822  0.3598E-01  0.2861E-02       -190.57  0.2900  0.1940E-01  0.2675E-02       -172.51  0.2976 -0.1374E-01  0.2528E-02
          0.2386     -212.31  0.2821  0.3599E-01  0.2861E-02       -190.92  0.2899  0.1245E-01  0.2675E-02       -172.95  0.2974 -0.2296E-01  0.2528E-02
          0.3232     -214.91  0.2813  0.1830E+00  0.2875E-02       -192.01  0.2895  0.5538E-01  0.2676E-02       -173.75  0.2971 -0.1085E-01  0.2528E-02
          0.4360     -220.68  0.2792  0.3794E+00  0.2898E-02       -195.16  0.2884  0.1671E+00  0.2677E-02       -175.72  0.2963  0.6808E-01  0.2528E-02
          0.5770     -225.73  0.2772  0.3650E+00  0.2900E-02       -199.48  0.2868  0.2396E+00  0.2677E-02       -178.77  0.2950  0.1704E+00  0.2528E-02
          0.7885     -223.80  0.2777  0.3598E-01  0.2871E-02       -201.42  0.2859  0.1377E+00  0.2676E-02       -181.28  0.2938  0.1651E+00  0.2528E-02
          1.0000     -223.28  0.2782  0.3598E-01  0.2867E-02       -201.11  0.2861  0.8717E-01  0.2676E-02       -181.85  0.2936  0.9637E-01  0.2528E-02
end
