 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:33
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.21857E-01  0.27997E-01  0.21857E-01  0.27271E-01 -0.61460E+00  0.21857E-03  0.27997E-03  0.21857E-03  0.27271E-03 -0.61460E-02 -0.26979E+03 -0.22802E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98532E+02  0.60777E-04  0.27935E-03      1  0.00000E+00      0.000
       0.0200  0.36478E-02  0.27997E-01  0.36511E-02  0.27272E-01 -0.45411E+00  0.25505E-03  0.55993E-03  0.25508E-03  0.54543E-03 -0.10687E-01 -0.26936E+03 -0.22793E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98528E+02  0.30364E-03  0.55873E-03      2  0.00000E+00      0.000
       0.0330 -0.38036E-01  0.27997E-01 -0.38035E-01  0.27274E-01 -0.30600E+00 -0.23942E-03  0.92389E-03 -0.23937E-03  0.89999E-03 -0.14665E-01 -0.26855E+03 -0.22779E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98524E+02  0.11612E-02  0.92188E-03      3  0.00000E+00      0.000
       0.0499 -0.12221E+00  0.27997E-01 -0.12221E+00  0.27277E-01 -0.21924E+00 -0.23048E-02  0.13970E-02 -0.23047E-02  0.13610E-02 -0.18370E-01 -0.26704E+03 -0.22756E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98522E+02  0.36987E-02  0.13940E-02      4  0.00000E+00      0.000
       0.0719 -0.28080E+00  0.27997E-01 -0.28080E+00  0.27282E-01 -0.14386E+00 -0.84740E-02  0.20121E-02 -0.84739E-02  0.19604E-02 -0.21531E-01 -0.26410E+03 -0.22716E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98524E+02  0.10482E-01  0.20077E-02      5  0.00000E+00      0.000
       0.1004 -0.56520E+00  0.27997E-01 -0.56520E+00  0.27293E-01 -0.84058E-01 -0.24617E-01  0.28117E-02 -0.24617E-01  0.27399E-02 -0.23932E-01 -0.25847E+03 -0.22637E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98537E+02  0.27422E-01  0.28055E-02      6  0.00000E+00      0.000
       0.1376 -0.10527E+01  0.27997E-01 -0.10527E+01  0.27315E-01 -0.31999E-01 -0.63701E-01  0.38512E-02 -0.63701E-01  0.37541E-02 -0.25120E-01 -0.24804E+03 -0.22468E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98574E+02  0.67544E-01  0.38427E-02      7  0.00000E+00      0.000
       0.1858 -0.18436E+01  0.27997E-01 -0.18436E+01  0.27357E-01  0.12657E-01 -0.15269E+00  0.52026E-02 -0.15269E+00  0.50746E-02 -0.24509E-01 -0.23153E+03 -0.22122E+03  0.53713E+02  0.00000E+00  0.00000E+00  0.98662E+02  0.15788E+00  0.51911E-02      8  0.00000E+00      0.000
