 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 3
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -217.111 0.2804   0.1051E+01  0.3608E-03  0.5340E-02  0.0000E+00      -1   0.123E-03   20.00  0.8364E-03  0.1004E+00
   2    -3.0000    -214.096 0.2815   0.1085E+01  0.3645E-03  0.1750E-02  0.0000E+00      -1   0.403E-04   20.00  0.8540E-03  0.1025E+00
   3    -6.0000    -211.101 0.2826   0.1120E+01  0.3681E-03 -0.5277E-02  0.0000E+00      -1  -0.121E-03   20.00  0.8667E-03  0.1040E+00
   4    -9.0000    -208.124 0.2836   0.1154E+01  0.3717E-03 -0.1041E-01  0.1076E-02      -1  -0.240E-03   20.00  0.8742E-03  0.1049E+00
   5   -12.0000    -205.155 0.2847   0.1188E+01  0.3753E-03 -0.1369E-01  0.1077E-02      -1  -0.315E-03   20.00  0.8800E-03  0.1056E+00
   6   -15.0000    -202.193 0.2858   0.1223E+01  0.3789E-03 -0.1673E-01  0.1078E-02      -1  -0.385E-03   20.00  0.8817E-03  0.1058E+00
   7   -18.0000    -199.237 0.2868   0.1257E+01  0.3825E-03 -0.1949E-01  0.1079E-02      -1  -0.448E-03   20.00  0.8833E-03  0.1060E+00
   8   -21.0000    -196.286 0.2879   0.1291E+01  0.3861E-03 -0.2217E-01  0.1079E-02      -1  -0.510E-03   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -193.340 0.2890   0.1325E+01  0.3896E-03 -0.2526E-01  0.1069E-02      -1  -0.581E-03   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -190.400 0.2901   0.1373E+01  0.3933E-03 -0.2896E-01  0.1013E-02      -1  -0.666E-03   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -187.466 0.2913   0.1439E+01  0.3971E-03 -0.3312E-01  0.9575E-03      -1  -0.762E-03   20.00  0.8833E-03  0.1060E+00
  12   -33.0000    -184.538 0.2925   0.1504E+01  0.4010E-03 -0.3789E-01  0.9017E-03      -1  -0.872E-03   20.00  0.8833E-03  0.1060E+00
  13   -36.0000    -181.617 0.2938   0.1569E+01  0.4048E-03 -0.4345E-01  0.8459E-03      -1  -0.100E-02   20.00  0.8833E-03  0.1060E+00
  14   -39.0000    -178.704 0.2950   0.1634E+01  0.4085E-03 -0.4905E-01  0.7899E-03      -1  -0.113E-02   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -175.797 0.2962   0.1699E+01  0.4123E-03 -0.5468E-01  0.7339E-03      -1  -0.126E-02   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -172.897 0.2974   0.1763E+01  0.4161E-03 -0.6117E-01  0.6778E-03      -1  -0.141E-02   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -170.005 0.2986   0.1828E+01  0.4199E-03 -0.6797E-01  0.6216E-03      -1  -0.156E-02   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -167.120 0.2998   0.1892E+01  0.4236E-03 -0.7509E-01  0.5653E-03      -1  -0.173E-02   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -164.243 0.3010   0.1956E+01  0.4274E-03 -0.8285E-01  0.5090E-03      -1  -0.191E-02   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -161.374 0.3022   0.2020E+01  0.4311E-03 -0.9060E-01  0.4527E-03      -1  -0.208E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -158.512 0.3034   0.2084E+01  0.4348E-03 -0.9868E-01  0.3963E-03      -1  -0.227E-02   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -155.658 0.3046   0.2147E+01  0.4385E-03 -0.1074E+00  0.3398E-03      -1  -0.247E-02   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -152.812 0.3058   0.2211E+01  0.4422E-03 -0.1166E+00  0.2833E-03      -1  -0.268E-02   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -149.973 0.3071   0.2310E+01  0.4456E-03 -0.1265E+00  0.2267E-03      -1  -0.291E-02   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -147.140 0.3084   0.2422E+01  0.4489E-03 -0.1369E+00  0.1701E-03      -1  -0.315E-02   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -144.312 0.3097   0.2535E+01  0.4522E-03 -0.1479E+00  0.1134E-03      -1  -0.340E-02   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -141.490 0.3110   0.2648E+01  0.4554E-03 -0.1589E+00  0.5674E-04      -1  -0.366E-02   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -138.672 0.3123   0.2760E+01  0.4587E-03 -0.1693E+00  0.0000E+00      -1  -0.390E-02   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -135.858 0.3136   0.2872E+01  0.4620E-03 -0.1800E+00  0.0000E+00      -1  -0.414E-02   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -133.048 0.3149   0.2984E+01  0.4652E-03 -0.1910E+00  0.0000E+00      -1  -0.439E-02   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -130.242 0.3162   0.3096E+01  0.4685E-03 -0.2018E+00  0.0000E+00      -1  -0.464E-02   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -127.439 0.3175   0.3208E+01  0.4717E-03 -0.2123E+00  0.0000E+00      -1  -0.488E-02   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -124.639 0.3188   0.3319E+01  0.4749E-03 -0.2218E+00  0.0000E+00      -1  -0.510E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -121.840 0.3201   0.3431E+01  0.4782E-03 -0.2316E+00  0.0000E+00      -1  -0.533E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -119.043 0.3214   0.3579E+01  0.4808E-03 -0.2422E+00  0.0000E+00      -1  -0.557E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -116.245 0.3228   0.3764E+01  0.4828E-03 -0.2515E+00  0.0000E+00      -1  -0.579E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -113.444 0.3241   0.3948E+01  0.4848E-03 -0.2612E+00  0.0000E+00      -1  -0.601E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -110.642 0.3255   0.4133E+01  0.4867E-03 -0.2707E+00  0.0000E+00      -1  -0.623E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -107.837 0.3269   0.4318E+01  0.4887E-03 -0.2785E+00  0.0000E+00      -1  -0.641E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -105.029 0.3283   0.4504E+01  0.4907E-03 -0.2875E+00  0.0000E+00      -1  -0.661E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -102.220 0.3296   0.4689E+01  0.4927E-03 -0.2961E+00  0.0000E+00      -1  -0.681E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -99.408 0.3310   0.4874E+01  0.4947E-03 -0.3038E+00  0.0000E+00      -1  -0.699E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -96.594 0.3324   0.5060E+01  0.4967E-03 -0.3112E+00  0.0000E+00      -1  -0.716E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -93.776 0.3338   0.5306E+01  0.4974E-03 -0.3180E+00  0.0000E+00      -1  -0.732E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -90.953 0.3352   0.5593E+01  0.4973E-03 -0.3252E+00  0.0000E+00      -1  -0.748E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -88.125 0.3366   0.5880E+01  0.4972E-03 -0.3321E+00  0.0000E+00      -1  -0.764E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -85.292 0.3380   0.6168E+01  0.4971E-03 -0.3391E+00  0.0000E+00      -1  -0.780E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -82.455 0.3394   0.6456E+01  0.4969E-03 -0.3453E+00  0.0000E+00      -1  -0.794E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -79.613 0.3409   0.6745E+01  0.4968E-03 -0.3506E+00  0.0000E+00      -1  -0.807E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -76.767 0.3423   0.7034E+01  0.4967E-03 -0.3561E+00  0.0000E+00      -1  -0.819E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -73.916 0.3437   0.7402E+01  0.4948E-03 -0.3619E+00  0.0000E+00      -1  -0.833E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -71.060 0.3451   0.7821E+01  0.4918E-03 -0.3660E+00  0.0000E+00      -1  -0.842E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -68.197 0.3465   0.8241E+01  0.4888E-03 -0.3707E+00  0.0000E+00      -1  -0.853E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -65.330 0.3479   0.8662E+01  0.4857E-03 -0.3766E+00  0.0000E+00      -1  -0.867E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -62.458 0.3493   0.9083E+01  0.4827E-03 -0.3800E+00  0.0000E+00      -1  -0.874E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -59.581 0.3507   0.9525E+01  0.4792E-03 -0.3837E+00  0.0000E+00      -1  -0.883E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -56.699 0.3520   0.1010E+02  0.4728E-03 -0.3870E+00  0.0000E+00      -1  -0.890E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -53.811 0.3534   0.1068E+02  0.4663E-03 -0.3915E+00  0.0000E+00      -1  -0.901E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -50.919 0.3547   0.1126E+02  0.4598E-03 -0.3939E+00  0.0000E+00      -1  -0.906E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -48.021 0.3561   0.1184E+02  0.4533E-03 -0.3958E+00  0.0000E+00      -1  -0.911E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -45.119 0.3574   0.1257E+02  0.4438E-03 -0.4002E+00  0.0000E+00      -1  -0.921E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -42.212 0.3586   0.1334E+02  0.4336E-03 -0.4043E+00  0.0000E+00      -1  -0.930E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -39.301 0.3599   0.1410E+02  0.4233E-03 -0.4044E+00  0.0000E+00      -1  -0.931E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -36.384 0.3611   0.1495E+02  0.4114E-03 -0.4067E+00  0.0000E+00      -1  -0.936E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -33.464 0.3623   0.1592E+02  0.3973E-03 -0.4108E+00  0.0000E+00      -1  -0.945E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -30.539 0.3635   0.1689E+02  0.3832E-03 -0.4116E+00  0.0000E+00      -1  -0.947E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -27.610 0.3646   0.1802E+02  0.3661E-03 -0.4113E+00  0.0000E+00      -1  -0.946E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -24.676 0.3656   0.1921E+02  0.3480E-03 -0.4136E+00  0.0000E+00      -1  -0.952E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -21.739 0.3666   0.2056E+02  0.3274E-03 -0.4180E+00  0.0000E+00      -1  -0.962E-02   20.00  0.8833E-03  0.1060E+00
