 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:36
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.38860E-01  0.45772E-01  0.38856E-01  0.45276E-01 -0.15054E+01  0.38860E-03  0.45772E-03  0.38856E-03  0.45276E-03 -0.15054E-01 -0.20129E+03 -0.17076E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10088E+03  0.21706E-05  0.39073E-03      1  0.00000E+00      0.000
       0.0230  0.37930E-01  0.45772E-01  0.37933E-01  0.45273E-01 -0.14474E+01  0.88170E-03  0.10527E-02  0.88168E-03  0.10413E-02 -0.33871E-01 -0.20178E+03 -0.17109E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10086E+03  0.17077E-04  0.89876E-03      2  0.00000E+00      0.000
       0.0399  0.35638E-01  0.45772E-01  0.35641E-01  0.45268E-01 -0.13937E+01  0.14840E-02  0.18263E-02  0.14840E-02  0.18063E-02 -0.57425E-01 -0.20245E+03 -0.17158E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10084E+03  0.75190E-04  0.15592E-02      3  0.00000E+00      0.000
       0.0619  0.30870E-01  0.45772E-01  0.30868E-01  0.45263E-01 -0.13552E+01  0.21622E-02  0.28319E-02  0.21622E-02  0.28008E-02 -0.87197E-01 -0.20321E+03 -0.17217E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10081E+03  0.25551E-03  0.24177E-02      4  0.00000E+00      0.000
       0.0904  0.21793E-01  0.45772E-01  0.21795E-01  0.45256E-01 -0.13157E+01  0.27846E-02  0.41392E-02  0.27847E-02  0.40933E-02 -0.12478E+00 -0.20413E+03 -0.17293E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10077E+03  0.74915E-03  0.35338E-02      5  0.00000E+00      0.000
       0.1276  0.55976E-02  0.45772E-01  0.55954E-02  0.45247E-01 -0.12754E+01  0.29925E-02  0.58387E-02  0.29924E-02  0.57733E-02 -0.17213E+00 -0.20514E+03 -0.17387E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10072E+03  0.19922E-02  0.49847E-02      6  0.00000E+00      0.000
       0.1758 -0.21495E-01  0.45772E-01 -0.21493E-01  0.45237E-01 -0.12300E+01  0.19550E-02  0.80480E-02  0.19550E-02  0.79568E-02 -0.23150E+00 -0.20621E+03 -0.17501E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10066E+03  0.49158E-02  0.68708E-02      7  0.00000E+00      0.000
       0.2258 -0.54281E-01  0.45772E-01 -0.54281E-01  0.45227E-01 -0.11876E+01 -0.75909E-03  0.10337E-01 -0.75899E-03  0.10218E-01 -0.29088E+00 -0.20709E+03 -0.17610E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10060E+03  0.95837E-02  0.88247E-02      8  0.00000E+00      0.000
