 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:25:55
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.37470E-01  0.54135E-02  0.37469E-01  0.53481E-02  0.12376E+01  0.37470E-03  0.54135E-04  0.37469E-03  0.53481E-04  0.12376E-01 -0.19649E+03 -0.18288E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10040E+03  0.91757E-04  0.46645E-03      1  0.00000E+00      0.000
       0.0200  0.99792E-02  0.54135E-02  0.99811E-02  0.53474E-02  0.94818E+00  0.47449E-03  0.10827E-03  0.47450E-03  0.10695E-03  0.21857E-01 -0.19710E+03 -0.18344E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10041E+03  0.45842E-03  0.93293E-03      2  0.00000E+00      0.000
       0.0330 -0.52953E-01  0.54135E-02 -0.52949E-01  0.53466E-02  0.68335E+00 -0.21389E-03  0.17865E-03 -0.21384E-03  0.17646E-03  0.30741E-01 -0.19776E+03 -0.18424E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10042E+03  0.17532E-02  0.15393E-02      3  0.00000E+00      0.000
       0.0499 -0.18004E+00  0.54135E-02 -0.18004E+00  0.53457E-02  0.51258E+00 -0.32566E-02  0.27014E-03 -0.32565E-02  0.26680E-03  0.39404E-01 -0.19796E+03 -0.18503E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10043E+03  0.55842E-02  0.23276E-02      4  0.00000E+00      0.000
       0.0719 -0.41946E+00  0.54135E-02 -0.41946E+00  0.53451E-02  0.35961E+00 -0.12472E-01  0.38907E-03 -0.12472E-01  0.38423E-03  0.47304E-01 -0.19714E+03 -0.18567E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10045E+03  0.15824E-01  0.33524E-02      5  0.00000E+00      0.000
       0.1004 -0.84884E+00  0.54135E-02 -0.84884E+00  0.53454E-02  0.22687E+00 -0.36716E-01  0.54369E-03 -0.36716E-01  0.53690E-03  0.53784E-01 -0.19407E+03 -0.18558E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10048E+03  0.41400E-01  0.46847E-02      6  0.00000E+00      0.000
       0.1376 -0.15848E+01  0.54135E-02 -0.15848E+01  0.53478E-02  0.10158E+00 -0.95557E-01  0.74469E-03 -0.95557E-01  0.73546E-03  0.57555E-01 -0.18729E+03 -0.18373E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10054E+03  0.10197E+00  0.64166E-02      7  0.00000E+00      0.000
       0.1858 -0.27789E+01  0.54135E-02 -0.27788E+01  0.53545E-02 -0.17409E-01 -0.22969E+00  0.10060E-02 -0.22969E+00  0.99391E-03  0.56715E-01 -0.17441E+03 -0.17792E+03  0.57743E+02  0.00000E+00  0.00000E+00  0.10067E+03  0.23835E+00  0.86681E-02      8  0.00000E+00      0.000
