 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   9:26:31
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.26854E-01  0.59689E-01  0.26855E-01  0.59041E-01 -0.14984E+01  0.26854E-03  0.59689E-03  0.26855E-03  0.59041E-03 -0.14984E-01 -0.20127E+03 -0.17089E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10087E+03  0.21706E-05  0.27072E-03      1  0.00000E+00      0.000
       0.0230  0.25924E-01  0.59689E-01  0.25924E-01  0.59037E-01 -0.14405E+01  0.60556E-03  0.13728E-02  0.60556E-03  0.13579E-02 -0.33710E-01 -0.20176E+03 -0.17122E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10085E+03  0.17077E-04  0.62263E-03      2  0.00000E+00      0.000
       0.0399  0.23632E-01  0.59689E-01  0.23630E-01  0.59031E-01 -0.13868E+01  0.10049E-02  0.23816E-02  0.10049E-02  0.23555E-02 -0.57147E-01 -0.20242E+03 -0.17171E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10083E+03  0.75190E-04  0.10801E-02      3  0.00000E+00      0.000
       0.0619  0.18864E-01  0.59689E-01  0.18861E-01  0.59024E-01 -0.13482E+01  0.14194E-02  0.36929E-02  0.14193E-02  0.36523E-02 -0.86767E-01 -0.20318E+03 -0.17230E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10080E+03  0.25551E-03  0.16748E-02      4  0.00000E+00      0.000
       0.0904  0.97872E-02  0.59689E-01  0.97888E-02  0.59015E-01 -0.13090E+01  0.16989E-02  0.53977E-02  0.16988E-02  0.53378E-02 -0.12415E+00 -0.20409E+03 -0.17306E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10076E+03  0.74915E-03  0.24480E-02      5  0.00000E+00      0.000
       0.1276 -0.64085E-02  0.59689E-01 -0.64083E-02  0.59003E-01 -0.12687E+01  0.14610E-02  0.76139E-02  0.14609E-02  0.75285E-02 -0.17126E+00 -0.20510E+03 -0.17400E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10071E+03  0.19922E-02  0.34531E-02      6  0.00000E+00      0.000
       0.1758 -0.33501E-01  0.59689E-01 -0.33499E-01  0.58990E-01 -0.12236E+01 -0.15605E-03  0.10495E-01 -0.15604E-03  0.10376E-01 -0.23032E+00 -0.20616E+03 -0.17514E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10065E+03  0.49158E-02  0.47598E-02      7  0.00000E+00      0.000
       0.2258 -0.66287E-01  0.59689E-01 -0.66287E-01  0.58977E-01 -0.11814E+01 -0.34704E-02  0.13479E-01 -0.34704E-02  0.13325E-01 -0.28939E+00 -0.20703E+03 -0.17622E+03  0.50354E+02  0.00000E+00  0.00000E+00  0.10059E+03  0.95837E-02  0.61133E-02      8  0.00000E+00      0.000
