 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:40
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -169.355 0.2989   0.1842E+01  0.4207E-03 -0.4687E-01  0.0000E+00      -1  -0.108E-02   20.00  0.1022E-02  0.1226E+00
   2    -3.0000    -166.430 0.3001   0.1907E+01  0.4245E-03 -0.1097E+00  0.0000E+00      -1  -0.252E-02   20.00  0.1037E-02  0.1245E+00
   3    -6.0000    -163.697 0.3012   0.1968E+01  0.4281E-03 -0.2333E+00  0.0000E+00      -1  -0.537E-02   20.00  0.1045E-02  0.1255E+00
   4    -9.0000    -161.139 0.3023   0.2025E+01  0.4314E-03 -0.3516E+00  0.1495E-02      -1  -0.809E-02   20.00  0.1046E-02  0.1256E+00
   5   -12.0000    -158.737 0.3033   0.2079E+01  0.4345E-03 -0.4637E+00  0.1495E-02      -1  -0.107E-01   20.00  0.1037E-02  0.1246E+00
   6   -15.0000    -156.476 0.3043   0.2129E+01  0.4375E-03 -0.5699E+00  0.1496E-02      -1  -0.131E-01   20.00  0.1019E-02  0.1224E+00
   7   -18.0000    -154.342 0.3052   0.2177E+01  0.4402E-03 -0.6711E+00  0.1496E-02      -1  -0.154E-01   20.00  0.9913E-03  0.1190E+00
   8   -21.0000    -152.325 0.3060   0.2222E+01  0.4429E-03 -0.7707E+00  0.1497E-02      -1  -0.177E-01   20.00  0.9590E-03  0.1151E+00
   9   -24.0000    -150.416 0.3069   0.2292E+01  0.4451E-03 -0.8682E+00  0.1426E-02      -1  -0.200E-01   20.00  0.9300E-03  0.1115E+00
  10   -27.0000    -148.596 0.3077   0.2364E+01  0.4472E-03 -0.9601E+00  0.1337E-02      -1  -0.221E-01   20.00  0.9087E-03  0.1089E+00
  11   -30.0000    -146.852 0.3085   0.2434E+01  0.4492E-03 -0.1046E+01  0.1248E-02      -1  -0.241E-01   20.00  0.8956E-03  0.1074E+00
  12   -33.0000    -145.174 0.3093   0.2501E+01  0.4512E-03 -0.1126E+01  0.1159E-02      -1  -0.259E-01   20.00  0.8884E-03  0.1066E+00
  13   -36.0000    -143.554 0.3100   0.2565E+01  0.4531E-03 -0.1200E+01  0.1070E-02      -1  -0.276E-01   20.00  0.8848E-03  0.1061E+00
  14   -39.0000    -141.981 0.3108   0.2628E+01  0.4549E-03 -0.1268E+01  0.9812E-03      -1  -0.292E-01   20.00  0.8836E-03  0.1060E+00
  15   -42.0000    -140.450 0.3115   0.2689E+01  0.4566E-03 -0.1332E+01  0.8922E-03      -1  -0.306E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -138.952 0.3122   0.2749E+01  0.4584E-03 -0.1389E+01  0.8031E-03      -1  -0.320E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -137.482 0.3128   0.2807E+01  0.4601E-03 -0.1442E+01  0.7140E-03      -1  -0.332E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -136.033 0.3135   0.2865E+01  0.4618E-03 -0.1489E+01  0.6249E-03      -1  -0.343E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -134.601 0.3142   0.2922E+01  0.4634E-03 -0.1532E+01  0.5357E-03      -1  -0.353E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -133.179 0.3148   0.2979E+01  0.4651E-03 -0.1570E+01  0.4465E-03      -1  -0.361E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -131.763 0.3155   0.3035E+01  0.4667E-03 -0.1604E+01  0.3572E-03      -1  -0.369E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -130.350 0.3161   0.3092E+01  0.4683E-03 -0.1635E+01  0.2680E-03      -1  -0.376E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -128.936 0.3168   0.3148E+01  0.4700E-03 -0.1661E+01  0.1787E-03      -1  -0.382E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -127.516 0.3174   0.3205E+01  0.4716E-03 -0.1683E+01  0.8934E-04      -1  -0.387E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -126.088 0.3181   0.3261E+01  0.4733E-03 -0.1703E+01  0.0000E+00      -1  -0.392E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -124.649 0.3188   0.3319E+01  0.4749E-03 -0.1719E+01  0.0000E+00      -1  -0.396E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -123.196 0.3194   0.3377E+01  0.4766E-03 -0.1732E+01  0.0000E+00      -1  -0.399E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -121.727 0.3201   0.3435E+01  0.4783E-03 -0.1743E+01  0.0000E+00      -1  -0.401E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000    -120.239 0.3208   0.3500E+01  0.4799E-03 -0.1751E+01  0.0000E+00      -1  -0.403E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -118.721 0.3216   0.3600E+01  0.4810E-03 -0.1756E+01  0.0000E+00      -1  -0.404E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000    -117.165 0.3223   0.3703E+01  0.4821E-03 -0.1759E+01  0.0000E+00      -1  -0.405E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -115.572 0.3231   0.3808E+01  0.4832E-03 -0.1761E+01  0.0000E+00      -1  -0.405E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000    -113.940 0.3239   0.3916E+01  0.4844E-03 -0.1760E+01  0.0000E+00      -1  -0.405E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000    -112.269 0.3247   0.4026E+01  0.4856E-03 -0.1758E+01  0.0000E+00      -1  -0.404E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000    -110.560 0.3256   0.4139E+01  0.4868E-03 -0.1755E+01  0.0000E+00      -1  -0.404E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000    -108.813 0.3264   0.4254E+01  0.4880E-03 -0.1750E+01  0.0000E+00      -1  -0.403E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000    -107.028 0.3273   0.4372E+01  0.4893E-03 -0.1744E+01  0.0000E+00      -1  -0.401E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000    -105.207 0.3282   0.4492E+01  0.4906E-03 -0.1737E+01  0.0000E+00      -1  -0.400E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000    -103.349 0.3291   0.4614E+01  0.4919E-03 -0.1729E+01  0.0000E+00      -1  -0.398E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -101.455 0.3300   0.4739E+01  0.4933E-03 -0.1721E+01  0.0000E+00      -1  -0.396E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -99.528 0.3310   0.4866E+01  0.4946E-03 -0.1712E+01  0.0000E+00      -1  -0.394E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -97.566 0.3319   0.4996E+01  0.4960E-03 -0.1702E+01  0.0000E+00      -1  -0.392E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -95.572 0.3329   0.5127E+01  0.4974E-03 -0.1692E+01  0.0000E+00      -1  -0.389E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -93.540 0.3339   0.5330E+01  0.4974E-03 -0.1682E+01  0.0000E+00      -1  -0.387E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -91.466 0.3349   0.5540E+01  0.4973E-03 -0.1672E+01  0.0000E+00      -1  -0.385E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -89.351 0.3360   0.5755E+01  0.4972E-03 -0.1661E+01  0.0000E+00      -1  -0.382E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -87.198 0.3371   0.5974E+01  0.4971E-03 -0.1650E+01  0.0000E+00      -1  -0.380E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -85.009 0.3382   0.6197E+01  0.4970E-03 -0.1641E+01  0.0000E+00      -1  -0.377E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -82.787 0.3393   0.6422E+01  0.4969E-03 -0.1630E+01  0.0000E+00      -1  -0.375E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -80.532 0.3404   0.6651E+01  0.4968E-03 -0.1619E+01  0.0000E+00      -1  -0.373E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -78.248 0.3415   0.6884E+01  0.4967E-03 -0.1609E+01  0.0000E+00      -1  -0.370E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -75.935 0.3427   0.7119E+01  0.4966E-03 -0.1598E+01  0.0000E+00      -1  -0.368E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -73.591 0.3438   0.7449E+01  0.4944E-03 -0.1589E+01  0.0000E+00      -1  -0.366E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -71.215 0.3450   0.7798E+01  0.4919E-03 -0.1580E+01  0.0000E+00      -1  -0.363E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -68.807 0.3462   0.8151E+01  0.4894E-03 -0.1570E+01  0.0000E+00      -1  -0.361E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -66.371 0.3474   0.8509E+01  0.4868E-03 -0.1562E+01  0.0000E+00      -1  -0.359E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -63.909 0.3486   0.8870E+01  0.4842E-03 -0.1553E+01  0.0000E+00      -1  -0.357E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -61.422 0.3498   0.9235E+01  0.4816E-03 -0.1546E+01  0.0000E+00      -1  -0.356E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -58.912 0.3510   0.9659E+01  0.4777E-03 -0.1538E+01  0.0000E+00      -1  -0.354E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -56.376 0.3522   0.1017E+02  0.4721E-03 -0.1529E+01  0.0000E+00      -1  -0.352E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -53.815 0.3534   0.1068E+02  0.4663E-03 -0.1523E+01  0.0000E+00      -1  -0.350E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -51.232 0.3546   0.1120E+02  0.4605E-03 -0.1517E+01  0.0000E+00      -1  -0.349E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -48.628 0.3558   0.1172E+02  0.4547E-03 -0.1510E+01  0.0000E+00      -1  -0.348E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -46.004 0.3570   0.1234E+02  0.4469E-03 -0.1507E+01  0.0000E+00      -1  -0.347E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -43.360 0.3581   0.1304E+02  0.4376E-03 -0.1500E+01  0.0000E+00      -1  -0.345E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -40.695 0.3593   0.1373E+02  0.4282E-03 -0.1494E+01  0.0000E+00      -1  -0.344E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -38.013 0.3605   0.1444E+02  0.4188E-03 -0.1490E+01  0.0000E+00      -1  -0.343E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -35.313 0.3616   0.1531E+02  0.4062E-03 -0.1484E+01  0.0000E+00      -1  -0.341E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -32.595 0.3627   0.1621E+02  0.3931E-03 -0.1482E+01  0.0000E+00      -1  -0.341E-01   20.00  0.8833E-03  0.1060E+00
