 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:28
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.72398E-01  0.97873E-02  0.72393E-01  0.96864E-02 -0.35287E+00  0.72398E-03  0.97873E-04  0.72393E-03  0.96864E-04 -0.35287E-02 -0.18915E+03 -0.17238E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10209E+03  0.22890E-04  0.74682E-03      1  0.00000E+00      0.000
       0.0200  0.65540E-01  0.97873E-02  0.65541E-01  0.96858E-02 -0.59333E+00  0.13794E-02  0.19575E-03  0.13793E-02  0.19372E-03 -0.94619E-02 -0.18953E+03 -0.17273E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10208E+03  0.11436E-03  0.14937E-02      2  0.00000E+00      0.000
       0.0330  0.49841E-01  0.97873E-02  0.49841E-01  0.96849E-02 -0.79858E+00  0.20273E-02  0.32298E-03  0.20273E-02  0.31963E-03 -0.19844E-01 -0.19005E+03 -0.17325E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10207E+03  0.43736E-03  0.24646E-02      3  0.00000E+00      0.000
       0.0499  0.18137E-01  0.97873E-02  0.18137E-01  0.96838E-02 -0.91652E+00  0.23338E-02  0.48839E-03  0.23338E-02  0.48328E-03 -0.35333E-01 -0.19053E+03 -0.17384E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.13930E-02  0.37268E-02      4  0.00000E+00      0.000
       0.0719 -0.41589E-01  0.97873E-02 -0.41585E-01  0.96826E-02 -0.10077E+01  0.14201E-02  0.70342E-03  0.14202E-02  0.69601E-03 -0.57472E-01 -0.19091E+03 -0.17453E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10203E+03  0.39475E-02  0.53677E-02      5  0.00000E+00      0.000
       0.1004 -0.14870E+00  0.97873E-02 -0.14871E+00  0.96815E-02 -0.10686E+01 -0.28270E-02  0.98295E-03 -0.28270E-02  0.97252E-03 -0.87992E-01 -0.19091E+03 -0.17522E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10201E+03  0.10328E-01  0.75008E-02      6  0.00000E+00      0.000
       0.1376 -0.33229E+00  0.97873E-02 -0.33229E+00  0.96809E-02 -0.11069E+01 -0.15165E-01  0.13463E-02 -0.15165E-01  0.13320E-02 -0.12909E+00 -0.19007E+03 -0.17569E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10198E+03  0.25439E-01  0.10274E-01      7  0.00000E+00      0.000
       0.1858 -0.63017E+00  0.97873E-02 -0.63017E+00  0.96816E-02 -0.11219E+01 -0.45582E-01  0.18188E-02 -0.45582E-01  0.17993E-02 -0.18324E+00 -0.18759E+03 -0.17549E+03  0.65090E+02  0.00000E+00  0.00000E+00  0.10195E+03  0.59460E-01  0.13879E-01      8  0.00000E+00      0.000
