 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57: 9
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -175.199 0.2964   0.1712E+01  0.4131E-03 -0.4826E-01  0.0000E+00      -1  -0.111E-02   20.00  0.8473E-03  0.1016E+00
   2    -3.0000    -172.282 0.2977   0.1777E+01  0.4169E-03 -0.1262E+00  0.0000E+00      -1  -0.290E-02   20.00  0.8544E-03  0.1025E+00
   3    -6.0000    -169.621 0.2988   0.1836E+01  0.4204E-03 -0.2788E+00  0.0000E+00      -1  -0.641E-02   20.00  0.8660E-03  0.1039E+00
   4    -9.0000    -167.190 0.2998   0.1891E+01  0.4235E-03 -0.4247E+00  0.8930E-04      -1  -0.977E-02   20.00  0.8744E-03  0.1049E+00
   5   -12.0000    -164.967 0.3007   0.1940E+01  0.4264E-03 -0.5637E+00  0.8933E-04      -1  -0.130E-01   20.00  0.8801E-03  0.1056E+00
   6   -15.0000    -162.932 0.3016   0.1985E+01  0.4291E-03 -0.6945E+00  0.8936E-04      -1  -0.160E-01   20.00  0.8828E-03  0.1060E+00
   7   -18.0000    -161.065 0.3023   0.2027E+01  0.4315E-03 -0.8174E+00  0.8939E-04      -1  -0.188E-01   20.00  0.8833E-03  0.1060E+00
   8   -21.0000    -159.351 0.3031   0.2065E+01  0.4337E-03 -0.9322E+00  0.8941E-04      -1  -0.214E-01   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -157.773 0.3037   0.2100E+01  0.4358E-03 -0.1038E+01  0.8850E-04      -1  -0.239E-01   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -156.316 0.3043   0.2133E+01  0.4377E-03 -0.1135E+01  0.8386E-04      -1  -0.261E-01   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -154.967 0.3049   0.2163E+01  0.4394E-03 -0.1224E+01  0.7921E-04      -1  -0.282E-01   20.00  0.8833E-03  0.1060E+00
  12   -33.0000    -153.713 0.3054   0.2191E+01  0.4411E-03 -0.1305E+01  0.7457E-04      -1  -0.300E-01   20.00  0.8833E-03  0.1060E+00
  13   -36.0000    -152.541 0.3059   0.2217E+01  0.4426E-03 -0.1379E+01  0.6992E-04      -1  -0.317E-01   20.00  0.8834E-03  0.1060E+00
  14   -39.0000    -151.442 0.3064   0.2251E+01  0.4439E-03 -0.1448E+01  0.6527E-04      -1  -0.333E-01   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -150.397 0.3069   0.2293E+01  0.4451E-03 -0.1510E+01  0.6061E-04      -1  -0.347E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -149.393 0.3073   0.2333E+01  0.4463E-03 -0.1563E+01  0.5596E-04      -1  -0.360E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -148.417 0.3078   0.2372E+01  0.4474E-03 -0.1607E+01  0.5130E-04      -1  -0.370E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -147.459 0.3082   0.2410E+01  0.4485E-03 -0.1644E+01  0.4664E-04      -1  -0.378E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -146.510 0.3087   0.2448E+01  0.4496E-03 -0.1674E+01  0.4198E-04      -1  -0.385E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -145.562 0.3091   0.2485E+01  0.4507E-03 -0.1696E+01  0.3732E-04      -1  -0.390E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -144.604 0.3095   0.2524E+01  0.4518E-03 -0.1711E+01  0.3266E-04      -1  -0.394E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -143.629 0.3100   0.2562E+01  0.4530E-03 -0.1719E+01  0.2800E-04      -1  -0.396E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -142.630 0.3105   0.2602E+01  0.4541E-03 -0.1722E+01  0.2334E-04      -1  -0.396E-01   20.00  0.8834E-03  0.1060E+00
  24   -69.0000    -141.600 0.3109   0.2643E+01  0.4553E-03 -0.1719E+01  0.1867E-04      -1  -0.396E-01   20.00  0.8834E-03  0.1060E+00
  25   -72.0000    -140.532 0.3114   0.2686E+01  0.4566E-03 -0.1711E+01  0.1400E-04      -1  -0.394E-01   20.00  0.8834E-03  0.1060E+00
  26   -75.0000    -139.422 0.3119   0.2730E+01  0.4578E-03 -0.1698E+01  0.9338E-05      -1  -0.391E-01   20.00  0.8834E-03  0.1060E+00
  27   -78.0000    -138.263 0.3125   0.2776E+01  0.4592E-03 -0.1680E+01  0.4669E-05      -1  -0.386E-01   20.00  0.8834E-03  0.1060E+00
  28   -81.0000    -137.052 0.3130   0.2824E+01  0.4606E-03 -0.1659E+01  0.0000E+00      -1  -0.382E-01   20.00  0.8834E-03  0.1060E+00
  29   -84.0000    -135.786 0.3136   0.2875E+01  0.4620E-03 -0.1634E+01  0.0000E+00      -1  -0.376E-01   20.00  0.8834E-03  0.1060E+00
  30   -87.0000    -134.462 0.3142   0.2928E+01  0.4636E-03 -0.1606E+01  0.0000E+00      -1  -0.369E-01   20.00  0.8834E-03  0.1060E+00
  31   -90.0000    -133.077 0.3149   0.2983E+01  0.4652E-03 -0.1576E+01  0.0000E+00      -1  -0.362E-01   20.00  0.8834E-03  0.1060E+00
  32   -93.0000    -131.631 0.3155   0.3041E+01  0.4669E-03 -0.1543E+01  0.0000E+00      -1  -0.355E-01   20.00  0.8834E-03  0.1060E+00
  33   -96.0000    -130.122 0.3162   0.3101E+01  0.4686E-03 -0.1508E+01  0.0000E+00      -1  -0.347E-01   20.00  0.8834E-03  0.1060E+00
  34   -99.0000    -128.550 0.3170   0.3163E+01  0.4704E-03 -0.1473E+01  0.0000E+00      -1  -0.339E-01   20.00  0.8834E-03  0.1060E+00
  35  -102.0000    -126.916 0.3177   0.3228E+01  0.4723E-03 -0.1437E+01  0.0000E+00      -1  -0.331E-01   20.00  0.8834E-03  0.1060E+00
  36  -105.0000    -125.220 0.3185   0.3296E+01  0.4743E-03 -0.1399E+01  0.0000E+00      -1  -0.322E-01   20.00  0.8834E-03  0.1060E+00
  37  -108.0000    -123.463 0.3193   0.3366E+01  0.4763E-03 -0.1362E+01  0.0000E+00      -1  -0.313E-01   20.00  0.8834E-03  0.1060E+00
  38  -111.0000    -121.648 0.3202   0.3438E+01  0.4784E-03 -0.1325E+01  0.0000E+00      -1  -0.305E-01   20.00  0.8834E-03  0.1060E+00
  39  -114.0000    -119.772 0.3210   0.3531E+01  0.4803E-03 -0.1285E+01  0.0000E+00      -1  -0.296E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -117.828 0.3220   0.3659E+01  0.4816E-03 -0.1246E+01  0.0000E+00      -1  -0.287E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -115.816 0.3230   0.3792E+01  0.4831E-03 -0.1208E+01  0.0000E+00      -1  -0.278E-01   20.00  0.8833E-03  0.1060E+00
  42  -123.0000    -113.740 0.3240   0.3929E+01  0.4845E-03 -0.1170E+01  0.0000E+00      -1  -0.269E-01   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -111.603 0.3250   0.4070E+01  0.4861E-03 -0.1132E+01  0.0000E+00      -1  -0.260E-01   20.00  0.8833E-03  0.1060E+00
  44  -129.0000    -109.409 0.3261   0.4215E+01  0.4876E-03 -0.1095E+01  0.0000E+00      -1  -0.252E-01   20.00  0.8833E-03  0.1060E+00
  45  -132.0000    -107.162 0.3272   0.4363E+01  0.4892E-03 -0.1059E+01  0.0000E+00      -1  -0.244E-01   20.00  0.8833E-03  0.1060E+00
  46  -135.0000    -104.866 0.3283   0.4514E+01  0.4908E-03 -0.1024E+01  0.0000E+00      -1  -0.236E-01   20.00  0.8833E-03  0.1060E+00
  47  -138.0000    -102.524 0.3295   0.4669E+01  0.4925E-03 -0.9909E+00  0.0000E+00      -1  -0.228E-01   20.00  0.8833E-03  0.1060E+00
  48  -141.0000    -100.140 0.3307   0.4826E+01  0.4942E-03 -0.9584E+00  0.0000E+00      -1  -0.221E-01   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -97.716 0.3319   0.4986E+01  0.4959E-03 -0.9273E+00  0.0000E+00      -1  -0.213E-01   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -95.256 0.3331   0.5155E+01  0.4975E-03 -0.8974E+00  0.0000E+00      -1  -0.206E-01   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -92.757 0.3343   0.5409E+01  0.4974E-03 -0.8694E+00  0.0000E+00      -1  -0.200E-01   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -90.221 0.3356   0.5667E+01  0.4973E-03 -0.8418E+00  0.0000E+00      -1  -0.194E-01   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -87.649 0.3369   0.5928E+01  0.4972E-03 -0.8146E+00  0.0000E+00      -1  -0.187E-01   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -85.046 0.3381   0.6193E+01  0.4970E-03 -0.7901E+00  0.0000E+00      -1  -0.182E-01   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -82.415 0.3395   0.6460E+01  0.4969E-03 -0.7672E+00  0.0000E+00      -1  -0.177E-01   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -79.759 0.3408   0.6730E+01  0.4968E-03 -0.7443E+00  0.0000E+00      -1  -0.171E-01   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -77.079 0.3421   0.7002E+01  0.4967E-03 -0.7222E+00  0.0000E+00      -1  -0.166E-01   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -74.377 0.3435   0.7334E+01  0.4953E-03 -0.7026E+00  0.0000E+00      -1  -0.162E-01   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -71.653 0.3448   0.7734E+01  0.4924E-03 -0.6838E+00  0.0000E+00      -1  -0.157E-01   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -68.908 0.3461   0.8137E+01  0.4895E-03 -0.6666E+00  0.0000E+00      -1  -0.153E-01   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -66.145 0.3475   0.8542E+01  0.4866E-03 -0.6501E+00  0.0000E+00      -1  -0.150E-01   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -63.365 0.3488   0.8950E+01  0.4837E-03 -0.6335E+00  0.0000E+00      -1  -0.146E-01   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -60.570 0.3502   0.9360E+01  0.4807E-03 -0.6192E+00  0.0000E+00      -1  -0.142E-01   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -57.761 0.3515   0.9890E+01  0.4752E-03 -0.6048E+00  0.0000E+00      -1  -0.139E-01   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -54.937 0.3529   0.1046E+02  0.4688E-03 -0.5920E+00  0.0000E+00      -1  -0.136E-01   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -52.101 0.3542   0.1103E+02  0.4625E-03 -0.5820E+00  0.0000E+00      -1  -0.134E-01   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -49.254 0.3555   0.1160E+02  0.4561E-03 -0.5705E+00  0.0000E+00      -1  -0.131E-01   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -46.396 0.3568   0.1224E+02  0.4483E-03 -0.5596E+00  0.0000E+00      -1  -0.129E-01   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -43.528 0.3581   0.1299E+02  0.4382E-03 -0.5516E+00  0.0000E+00      -1  -0.127E-01   20.00  0.8833E-03  0.1060E+00
