 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:31:57
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -214.39  0.2814  0.2426E-01  0.9480E-02       -193.61  0.2889 -0.4275E-01  0.9222E-02       -176.25  0.2960 -0.5818E-01  0.8841E-02
          0.0200     -214.29  0.2814 -0.1381E-01  0.9482E-02       -193.66  0.2888 -0.3938E-01  0.9222E-02       -176.26  0.2960 -0.5438E-01  0.8840E-02
          0.0330     -213.82  0.2816 -0.1010E+00  0.9467E-02       -193.71  0.2888 -0.4053E-01  0.9222E-02       -176.27  0.2960 -0.4952E-01  0.8840E-02
          0.0499     -212.45  0.2820 -0.2770E+00  0.9409E-02       -193.65  0.2888 -0.5866E-01  0.9222E-02       -176.26  0.2960 -0.4705E-01  0.8839E-02
          0.0719     -209.22  0.2832 -0.6086E+00  0.9277E-02       -193.24  0.2890 -0.1197E+00  0.9221E-02       -176.20  0.2960 -0.5455E-01  0.8839E-02
          0.1004     -202.39  0.2856 -0.1203E+01  0.9067E-02       -191.87  0.2895 -0.2791E+00  0.9221E-02       -175.88  0.2962 -0.9434E-01  0.8838E-02
          0.1376     -189.38  0.2904 -0.2222E+01  0.8813E-02       -188.19  0.2909 -0.6470E+00  0.9219E-02       -174.78  0.2966 -0.2193E+00  0.8835E-02
          0.1858     -170.00  0.2985 -0.3876E+01  0.8519E-02       -179.73  0.2944 -0.1393E+01  0.9217E-02       -171.51  0.2979 -0.5470E+00  0.8831E-02
          0.2358     -147.43  0.3083 -0.5830E+01  0.8247E-02       -166.65  0.3000 -0.2576E+01  0.9204E-02       -165.41  0.3005 -0.1142E+01  0.8829E-02
          0.2858     -126.27  0.3181 -0.7783E+01  0.8016E-02       -149.27  0.3072 -0.4050E+01  0.9170E-02       -155.57  0.3045 -0.2048E+01  0.8834E-02
          0.3358     -108.17  0.3269 -0.9530E+01  0.7830E-02       -132.06  0.3153 -0.5849E+01  0.9112E-02       -143.21  0.3101 -0.3327E+01  0.8845E-02
          0.3858      -93.21  0.3343 -0.1097E+02  0.7685E-02       -114.82  0.3235 -0.7568E+01  0.9046E-02       -128.88  0.3167 -0.4822E+01  0.8862E-02
          0.4358      -81.40  0.3399 -0.1197E+02  0.7575E-02       -100.14  0.3307 -0.9103E+01  0.8984E-02       -114.11  0.3238 -0.6384E+01  0.8875E-02
          0.4858      -72.94  0.3441 -0.1243E+02  0.7504E-02        -88.09  0.3366 -0.1018E+02  0.8933E-02       -100.92  0.3303 -0.7811E+01  0.8884E-02
          0.5358      -67.64  0.3467 -0.1230E+02  0.7471E-02        -79.38  0.3410 -0.1070E+02  0.8901E-02        -89.75  0.3358 -0.8811E+01  0.8885E-02
          0.5858      -65.21  0.3479 -0.1160E+02  0.7477E-02        -73.65  0.3438 -0.1064E+02  0.8887E-02        -81.71  0.3398 -0.9303E+01  0.8886E-02
          0.6358      -65.48  0.3477 -0.1040E+02  0.7522E-02        -70.92  0.3451 -0.1004E+02  0.8894E-02        -76.48  0.3424 -0.9229E+01  0.8884E-02
          0.6858      -68.26  0.3464 -0.8801E+01  0.7606E-02        -70.82  0.3452 -0.8989E+01  0.8918E-02        -73.89  0.3437 -0.8686E+01  0.8885E-02
          0.7358      -73.26  0.3440 -0.6975E+01  0.7728E-02        -72.97  0.3441 -0.7653E+01  0.8956E-02        -73.75  0.3438 -0.7790E+01  0.8886E-02
          0.7858      -81.13  0.3403 -0.4965E+01  0.7894E-02        -77.49  0.3420 -0.6154E+01  0.9003E-02        -75.94  0.3428 -0.6691E+01  0.8887E-02
          0.8358      -90.56  0.3355 -0.3096E+01  0.8100E-02        -83.31  0.3391 -0.4690E+01  0.9052E-02        -79.34  0.3411 -0.5522E+01  0.8887E-02
          0.8858     -101.21  0.3302 -0.1550E+01  0.8336E-02        -90.31  0.3356 -0.3360E+01  0.9095E-02        -84.02  0.3387 -0.4394E+01  0.8885E-02
          0.9358     -111.93  0.3249 -0.4795E+00  0.8596E-02        -97.53  0.3320 -0.2314E+01  0.9125E-02        -89.22  0.3361 -0.3428E+01  0.8879E-02
          0.9679     -118.20  0.3218 -0.9346E-01  0.8765E-02       -102.08  0.3297 -0.1822E+01  0.9137E-02        -92.59  0.3344 -0.2913E+01  0.8874E-02
          1.0000     -123.43  0.3193  0.3697E-01  0.8916E-02       -106.31  0.3276 -0.1482E+01  0.9146E-02        -95.89  0.3327 -0.2511E+01  0.8869E-02
end
