 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:43
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.20360E-01  0.11199E+00  0.20362E-01  0.11079E+00  0.16613E+00  0.20360E-03  0.11199E-02  0.20362E-03  0.11079E-02  0.16613E-02 -0.21063E+03 -0.16387E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10296E+03  0.21706E-05  0.20579E-03      1  0.00000E+00      0.000
       0.0200  0.19710E-01  0.11199E+00  0.19706E-01  0.11079E+00  0.17563E+00  0.40070E-03  0.22399E-02  0.40067E-03  0.22157E-02  0.34176E-02 -0.21056E+03 -0.16383E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10296E+03  0.10844E-04  0.41152E-03      2  0.00000E+00      0.000
       0.0330  0.18221E-01  0.11199E+00  0.18219E-01  0.11079E+00  0.18569E+00  0.63758E-03  0.36958E-02  0.63752E-03  0.36560E-02  0.58316E-02 -0.21045E+03 -0.16378E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10296E+03  0.41474E-04  0.67899E-03      3  0.00000E+00      0.000
       0.0499  0.15215E-01  0.11199E+00  0.15216E-01  0.11079E+00  0.19354E+00  0.89471E-03  0.55884E-02  0.89467E-03  0.55283E-02  0.91024E-02 -0.21031E+03 -0.16372E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10296E+03  0.13210E-03  0.10268E-02      4  0.00000E+00      0.000
       0.0719  0.95511E-02  0.11199E+00  0.95495E-02  0.11079E+00  0.20128E+00  0.11045E-02  0.80489E-02  0.11045E-02  0.79624E-02  0.13524E-01 -0.21010E+03 -0.16363E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10297E+03  0.37434E-03  0.14788E-02      5  0.00000E+00      0.000
       0.1004 -0.60624E-03  0.11199E+00 -0.60641E-03  0.11080E+00  0.20846E+00  0.10872E-02  0.11248E-01  0.10872E-02  0.11127E-01  0.19478E-01 -0.20979E+03 -0.16352E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10297E+03  0.97937E-03  0.20665E-02      6  0.00000E+00      0.000
       0.1376 -0.18015E-01  0.11199E+00 -0.18016E-01  0.11080E+00  0.21498E+00  0.41834E-03  0.15406E-01  0.41822E-03  0.15241E-01  0.27460E-01 -0.20932E+03 -0.16337E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10297E+03  0.24123E-02  0.28305E-02      7  0.00000E+00      0.000
       0.1858 -0.46262E-01  0.11199E+00 -0.46262E-01  0.11081E+00  0.22029E+00 -0.18147E-02  0.20811E-01 -0.18147E-02  0.20589E-01  0.38093E-01 -0.20859E+03 -0.16315E+03  0.10022E+03  0.00000E+00  0.00000E+00  0.10298E+03  0.56385E-02  0.38238E-02      8  0.00000E+00      0.000
