 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:36
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100      -55.69  0.3525  0.3143E-01  0.1046E-02        -34.65  0.3618  0.1447E-01  0.9667E-03        -16.65  0.3682 -0.3365E-01  0.8850E-03
          0.0200      -55.72  0.3525  0.2552E-01  0.1046E-02        -34.69  0.3618 -0.4191E-02  0.9667E-03        -16.72  0.3682 -0.4313E-01  0.8850E-03
          0.0330      -55.75  0.3525  0.1199E-01  0.1046E-02        -34.75  0.3618 -0.1900E-01  0.9667E-03        -16.78  0.3681 -0.4603E-01  0.8850E-03
          0.0499      -55.76  0.3525 -0.1533E-01  0.1046E-02        -34.79  0.3618 -0.2952E-01  0.9667E-03        -16.83  0.3681 -0.4402E-01  0.8850E-03
          0.0719      -55.69  0.3525 -0.6682E-01  0.1046E-02        -34.79  0.3618 -0.5207E-01  0.9667E-03        -16.84  0.3681 -0.5005E-01  0.8850E-03
          0.1004      -55.44  0.3526 -0.1592E+00  0.1045E-02        -34.66  0.3618 -0.1007E+00  0.9668E-03        -16.74  0.3682 -0.7496E-01  0.8850E-03
          0.1376      -54.85  0.3529 -0.3174E+00  0.1044E-02        -34.28  0.3620 -0.1989E+00  0.9668E-03        -16.44  0.3682 -0.1390E+00  0.8850E-03
          0.1858      -53.64  0.3535 -0.5742E+00  0.1043E-02        -33.41  0.3623 -0.3788E+00  0.9670E-03        -15.71  0.3684 -0.2738E+00  0.8850E-03
          0.2358      -51.97  0.3542 -0.8777E+00  0.1041E-02        -32.15  0.3628 -0.6103E+00  0.9671E-03        -14.64  0.3687 -0.4641E+00  0.8851E-03
          0.2858      -50.19  0.3551 -0.1138E+01  0.1040E-02        -30.70  0.3634 -0.8403E+00  0.9672E-03        -13.37  0.3691 -0.6740E+00  0.8851E-03
          0.3358      -48.57  0.3559 -0.1317E+01  0.1039E-02        -29.32  0.3639 -0.1039E+01  0.9673E-03        -12.14  0.3694 -0.8750E+00  0.8852E-03
          0.3858      -47.12  0.3565 -0.1465E+01  0.1039E-02        -28.06  0.3644 -0.1212E+01  0.9674E-03        -11.00  0.3697 -0.1061E+01  0.8852E-03
          0.4358      -45.95  0.3570 -0.1568E+01  0.1038E-02        -27.02  0.3648 -0.1351E+01  0.9674E-03        -10.06  0.3699 -0.1215E+01  0.8853E-03
          0.4858      -45.09  0.3574 -0.1615E+01  0.1038E-02        -26.22  0.3651 -0.1446E+01  0.9675E-03         -9.33  0.3700 -0.1333E+01  0.8853E-03
          0.5358      -44.60  0.3576 -0.1602E+01  0.1038E-02        -25.73  0.3653 -0.1488E+01  0.9675E-03         -8.87  0.3701 -0.1404E+01  0.8853E-03
          0.5858      -44.49  0.3577 -0.1530E+01  0.1038E-02        -25.56  0.3653 -0.1476E+01  0.9675E-03         -8.70  0.3702 -0.1425E+01  0.8853E-03
          0.6358      -44.75  0.3576 -0.1406E+01  0.1038E-02        -25.69  0.3653 -0.1414E+01  0.9674E-03         -8.80  0.3701 -0.1397E+01  0.8853E-03
          0.6858      -45.33  0.3573 -0.1242E+01  0.1038E-02        -26.11  0.3651 -0.1307E+01  0.9674E-03         -9.16  0.3701 -0.1325E+01  0.8853E-03
          0.7358      -46.17  0.3569 -0.1055E+01  0.1039E-02        -26.74  0.3649 -0.1169E+01  0.9674E-03         -9.71  0.3700 -0.1219E+01  0.8853E-03
          0.7858      -47.56  0.3563 -0.7434E+00  0.1040E-02        -27.79  0.3645 -0.9460E+00  0.9673E-03        -10.61  0.3698 -0.1048E+01  0.8853E-03
          0.8358      -49.22  0.3555 -0.4531E+00  0.1041E-02        -29.09  0.3640 -0.7119E+00  0.9672E-03        -11.76  0.3695 -0.8460E+00  0.8852E-03
          0.8858      -50.93  0.3547 -0.2131E+00  0.1042E-02        -30.47  0.3635 -0.4878E+00  0.9671E-03        -12.97  0.3692 -0.6360E+00  0.8852E-03
          0.9358      -52.48  0.3540 -0.4678E-01  0.1043E-02        -31.76  0.3630 -0.3033E+00  0.9670E-03        -14.10  0.3689 -0.4464E+00  0.8852E-03
          0.9679      -53.35  0.3536  0.1316E-01  0.1044E-02        -32.51  0.3627 -0.2135E+00  0.9670E-03        -14.76  0.3687 -0.3414E+00  0.8852E-03
          1.0000      -54.02  0.3533  0.3342E-01  0.1044E-02        -33.11  0.3624 -0.1495E+00  0.9670E-03        -15.30  0.3686 -0.2575E+00  0.8851E-03
end
