 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:18
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.35254E-01  0.88447E-01  0.35251E-01  0.87022E-01 -0.57680E+00  0.35254E-03  0.88447E-03  0.35251E-03  0.87022E-03 -0.57680E-02 -0.22938E+03 -0.19471E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99655E+02  0.96690E-05  0.36218E-03      1  0.00000E+00      0.000
       0.0200  0.32358E-01  0.88447E-01  0.32355E-01  0.87020E-01 -0.58642E+00  0.67612E-03  0.17689E-02  0.67606E-03  0.17404E-02 -0.11632E-01 -0.22951E+03 -0.19483E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99648E+02  0.48307E-04  0.72437E-03      2  0.00000E+00      0.000
       0.0330  0.25726E-01  0.88447E-01  0.25728E-01  0.87016E-01 -0.59206E+00  0.10106E-02  0.29188E-02  0.10105E-02  0.28716E-02 -0.19329E-01 -0.22967E+03 -0.19500E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99639E+02  0.18475E-03  0.11953E-02      3  0.00000E+00      0.000
       0.0499  0.12334E-01  0.88447E-01  0.12336E-01  0.87012E-01 -0.59034E+00  0.12190E-02  0.44135E-02  0.12190E-02  0.43421E-02 -0.29306E-01 -0.22980E+03 -0.19520E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99628E+02  0.58844E-03  0.18074E-02      4  0.00000E+00      0.000
       0.0719 -0.12895E-01  0.88447E-01 -0.12895E-01  0.87006E-01 -0.58476E+00  0.93570E-03  0.63567E-02  0.93570E-03  0.62537E-02 -0.42153E-01 -0.22984E+03 -0.19546E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99613E+02  0.16675E-02  0.26032E-02      5  0.00000E+00      0.000
       0.1004 -0.58142E-01  0.88447E-01 -0.58142E-01  0.87001E-01 -0.57459E+00 -0.72489E-03  0.88828E-02 -0.72490E-03  0.87385E-02 -0.58564E-01 -0.22964E+03 -0.19575E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99596E+02  0.43626E-02  0.36377E-02      6  0.00000E+00      0.000
       0.1376 -0.13569E+00  0.88447E-01 -0.13569E+00  0.86997E-01 -0.55989E+00 -0.57630E-02  0.12167E-01 -0.57629E-02  0.11969E-01 -0.79352E-01 -0.22893E+03 -0.19603E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99577E+02  0.10746E-01  0.49826E-02      7  0.00000E+00      0.000
       0.1858 -0.26152E+00  0.88447E-01 -0.26152E+00  0.86997E-01 -0.54022E+00 -0.18386E-01  0.16436E-01 -0.18386E-01  0.16168E-01 -0.10543E+00 -0.22725E+03 -0.19619E+03  0.50537E+02  0.00000E+00  0.00000E+00  0.99559E+02  0.25117E-01  0.67310E-02      8  0.00000E+00      0.000
