 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:25
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -229.20  0.2760  0.1100E-01  0.8502E-03       -208.12  0.2836 -0.2563E-03  0.8833E-03       -190.15  0.2902 -0.5049E-02  0.8833E-03
          0.0200     -229.21  0.2760  0.8698E-02  0.8502E-03       -208.15  0.2836 -0.1327E-03  0.8833E-03       -190.18  0.2902 -0.5184E-02  0.8833E-03
          0.0330     -229.21  0.2760  0.3417E-02  0.8501E-03       -208.19  0.2836 -0.2725E-03  0.8833E-03       -190.22  0.2902 -0.5526E-02  0.8833E-03
          0.0499     -229.16  0.2760 -0.7240E-02  0.8501E-03       -208.23  0.2836 -0.1413E-02  0.8833E-03       -190.27  0.2902 -0.5943E-02  0.8833E-03
          0.0719     -229.00  0.2761 -0.2732E-01  0.8500E-03       -208.27  0.2836 -0.4826E-02  0.8833E-03       -190.33  0.2901 -0.6921E-02  0.8833E-03
          0.1004     -228.60  0.2762 -0.6333E-01  0.8498E-03       -208.27  0.2836 -0.1327E-01  0.8833E-03       -190.40  0.2901 -0.9348E-02  0.8833E-03
          0.1376     -227.74  0.2766 -0.1251E+00  0.8496E-03       -208.15  0.2836 -0.3189E-01  0.8833E-03       -190.45  0.2901 -0.1550E-01  0.8833E-03
          0.1858     -226.04  0.2772 -0.2252E+00  0.8493E-03       -207.75  0.2838 -0.6946E-01  0.8833E-03       -190.40  0.2901 -0.3019E-01  0.8833E-03
          0.2358     -223.74  0.2780 -0.3435E+00  0.8490E-03       -207.03  0.2840 -0.1215E+00  0.8833E-03       -190.21  0.2902 -0.5346E-01  0.8833E-03
          0.2858     -221.24  0.2789 -0.4469E+00  0.8487E-03       -206.05  0.2844 -0.1810E+00  0.8833E-03       -189.84  0.2903 -0.8409E-01  0.8833E-03
          0.3358     -218.95  0.2797 -0.5210E+00  0.8485E-03       -205.04  0.2847 -0.2397E+00  0.8833E-03       -189.45  0.2905 -0.1149E+00  0.8833E-03
          0.3858     -216.95  0.2805 -0.5822E+00  0.8483E-03       -204.20  0.2850 -0.2945E+00  0.8834E-03       -189.15  0.2906 -0.1402E+00  0.8834E-03
          0.4358     -215.35  0.2810 -0.6247E+00  0.8482E-03       -203.50  0.2853 -0.3414E+00  0.8834E-03       -188.91  0.2907 -0.1611E+00  0.8834E-03
          0.4858     -214.19  0.2815 -0.6441E+00  0.8481E-03       -202.91  0.2855 -0.3774E+00  0.8834E-03       -188.69  0.2908 -0.1788E+00  0.8834E-03
          0.5358     -213.49  0.2817 -0.6387E+00  0.8481E-03       -202.43  0.2857 -0.4003E+00  0.8834E-03       -188.46  0.2909 -0.1934E+00  0.8834E-03
          0.5858     -213.22  0.2818 -0.6089E+00  0.8482E-03       -202.01  0.2858 -0.4093E+00  0.8834E-03       -188.19  0.2910 -0.2054E+00  0.8834E-03
          0.6358     -213.34  0.2818 -0.5577E+00  0.8482E-03       -201.62  0.2860 -0.4047E+00  0.8834E-03       -187.85  0.2912 -0.2151E+00  0.8834E-03
          0.6858     -213.75  0.2816 -0.4901E+00  0.8484E-03       -201.24  0.2861 -0.3878E+00  0.8834E-03       -187.42  0.2913 -0.2230E+00  0.8834E-03
          0.7358     -214.37  0.2814 -0.4127E+00  0.8485E-03       -200.84  0.2863 -0.3611E+00  0.8834E-03       -186.89  0.2916 -0.2295E+00  0.8834E-03
          0.7858     -215.55  0.2810 -0.2912E+00  0.8488E-03       -200.50  0.2864 -0.3191E+00  0.8833E-03       -186.29  0.2918 -0.2316E+00  0.8833E-03
          0.8358     -217.08  0.2804 -0.1780E+00  0.8491E-03       -200.55  0.2864 -0.2677E+00  0.8834E-03       -185.92  0.2920 -0.2199E+00  0.8834E-03
          0.8858     -218.76  0.2798 -0.8435E-01  0.8494E-03       -200.85  0.2863 -0.2127E+00  0.8833E-03       -185.71  0.2921 -0.1992E+00  0.8833E-03
          0.9358     -220.37  0.2792 -0.1950E-01  0.8495E-03       -201.34  0.2861 -0.1616E+00  0.8834E-03       -185.67  0.2921 -0.1730E+00  0.8834E-03
          0.9679     -221.26  0.2789  0.3875E-02  0.8496E-03       -201.69  0.2860 -0.1322E+00  0.8833E-03       -185.70  0.2921 -0.1555E+00  0.8833E-03
          1.0000     -221.98  0.2786  0.1177E-01  0.8497E-03       -202.05  0.2858 -0.1084E+00  0.8833E-03       -185.77  0.2920 -0.1381E+00  0.8833E-03
end
