 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:16
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.7388E-03  0.1286E+00
   2    -3.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.7388E-03  0.1286E+00
   3    -6.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.7388E-03  0.1286E+00
   4    -9.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.6318E-03      -1  -0.111E+00   20.00  0.7388E-03  0.1286E+00
   5   -12.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.7388E-03  0.1286E+00
   6   -15.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.7388E-03  0.1286E+00
   7   -18.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.7388E-03  0.1286E+00
   8   -21.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
   9   -24.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  10   -27.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  11   -30.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  12   -33.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  13   -36.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  14   -39.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  15   -42.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  16   -45.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  17   -48.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  18   -51.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  19   -54.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  20   -57.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  21   -60.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  22   -63.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  23   -66.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  24   -69.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  25   -72.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  26   -75.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  27   -78.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  28   -81.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  29   -84.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  30   -87.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  31   -90.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  32   -93.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  33   -96.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  34   -99.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  35  -102.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  36  -105.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  37  -108.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  38  -111.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  39  -114.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  40  -117.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  41  -120.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  42  -123.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  43  -126.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  44  -129.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  45  -132.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  46  -135.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  47  -138.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  48  -141.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  49  -144.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  50  -147.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  51  -150.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  52  -153.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  53  -156.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  54  -159.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  55  -162.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  56  -165.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  57  -168.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  58  -171.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  59  -174.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  60  -177.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  61  -180.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  62  -183.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  63  -186.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  64  -189.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  65  -192.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  66  -195.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  67  -198.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  68  -201.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
  69  -204.0000    -100.000 0.3307   0.4835E+01  0.4943E-03 -0.4835E+01  0.0000E+00      -1  -0.111E+00   20.00  0.6098E-03  0.1061E+00
