 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:49
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.14268E-01  0.64411E-01  0.14263E-01  0.63882E-01 -0.32823E+01  0.14268E-03  0.64411E-03  0.14263E-03  0.63882E-03 -0.32823E-01 -0.18915E+03 -0.15259E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10228E+03  0.78931E-06  0.14342E-03      1  0.00000E+00      0.000
       0.0230  0.13930E-01  0.64411E-01  0.13931E-01  0.63879E-01 -0.29039E+01  0.32378E-03  0.14814E-02  0.32373E-03  0.14693E-02 -0.70573E-01 -0.18957E+03 -0.15292E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10224E+03  0.62097E-05  0.32994E-03      2  0.00000E+00      0.000
       0.0399  0.13097E-01  0.64411E-01  0.13097E-01  0.63874E-01 -0.25699E+01  0.54512E-03  0.25700E-02  0.54507E-03  0.25487E-02 -0.11400E+00 -0.19019E+03 -0.15340E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10219E+03  0.27342E-04  0.57241E-03      3  0.00000E+00      0.000
       0.0619  0.11363E-01  0.64411E-01  0.11364E-01  0.63867E-01 -0.23566E+01  0.79476E-03  0.39851E-02  0.79473E-03  0.39519E-02 -0.16578E+00 -0.19091E+03 -0.15400E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10214E+03  0.92912E-04  0.88765E-03      4  0.00000E+00      0.000
       0.0904  0.80623E-02  0.64411E-01  0.80613E-02  0.63859E-01 -0.21653E+01  0.10250E-02  0.58247E-02  0.10250E-02  0.57758E-02 -0.22762E+00 -0.19183E+03 -0.15477E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10208E+03  0.27242E-03  0.12974E-02      5  0.00000E+00      0.000
       0.1276  0.21729E-02  0.64411E-01  0.21734E-02  0.63849E-01 -0.20008E+01  0.11057E-02  0.82163E-02  0.11057E-02  0.81464E-02 -0.30191E+00 -0.19295E+03 -0.15575E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10200E+03  0.72444E-03  0.18301E-02      6  0.00000E+00      0.000
       0.1758 -0.76788E-02  0.64411E-01 -0.76780E-02  0.63836E-01 -0.18426E+01  0.73506E-03  0.11325E-01  0.73507E-03  0.11228E-01 -0.39085E+00 -0.19426E+03 -0.15698E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10191E+03  0.17876E-02  0.25226E-02      7  0.00000E+00      0.000
       0.2258 -0.19601E-01  0.64411E-01 -0.19599E-01  0.63822E-01 -0.17154E+01 -0.24499E-03  0.14546E-01 -0.24487E-03  0.14419E-01 -0.47662E+00 -0.19553E+03 -0.15820E+03  0.60178E+02  0.00000E+00  0.00000E+00  0.10182E+03  0.34849E-02  0.32400E-02      8  0.00000E+00      0.000
