 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:32
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.23263E-01  0.11582E-01  0.23255E-01  0.11577E-01  0.12006E+01  0.23263E-03  0.11582E-03  0.23255E-03  0.11577E-03  0.12006E-01 -0.87467E+02 -0.44104E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11012E+03  0.22693E-04  0.25524E-03      1  0.00000E+00      0.000
       0.0200  0.16464E-01  0.11582E-01  0.16462E-01  0.11577E-01  0.10684E+01  0.39726E-03  0.23164E-03  0.39717E-03  0.23154E-03  0.22690E-01 -0.87508E+02 -0.43763E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11013E+03  0.11337E-03  0.51054E-03      2  0.00000E+00      0.000
       0.0330  0.89993E-03  0.11582E-01  0.89551E-03  0.11577E-01  0.93796E+00  0.40896E-03  0.38220E-03  0.40881E-03  0.38204E-03  0.34883E-01 -0.87448E+02 -0.43326E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11014E+03  0.43359E-03  0.84240E-03      3  0.00000E+00      0.000
       0.0499 -0.30530E-01  0.11582E-01 -0.30527E-01  0.11577E-01  0.83981E+00 -0.10699E-03  0.57793E-03 -0.10709E-03  0.57770E-03  0.49076E-01 -0.87167E+02 -0.42868E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11015E+03  0.13810E-02  0.12739E-02      4  0.00000E+00      0.000
       0.0719 -0.89742E-01  0.11582E-01 -0.89743E-01  0.11577E-01  0.74299E+00 -0.20786E-02  0.83238E-03 -0.20787E-02  0.83205E-03  0.65399E-01 -0.86590E+02 -0.42325E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11017E+03  0.39136E-02  0.18348E-02      5  0.00000E+00      0.000
       0.1004 -0.19593E+00  0.11582E-01 -0.19593E+00  0.11577E-01  0.64218E+00 -0.76746E-02  0.11632E-02 -0.76747E-02  0.11627E-02  0.83741E-01 -0.85608E+02 -0.41654E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11020E+03  0.10239E-01  0.25640E-02      6  0.00000E+00      0.000
       0.1376 -0.37793E+00  0.11582E-01 -0.37793E+00  0.11578E-01  0.51618E+00 -0.21707E-01  0.15932E-02 -0.21707E-01  0.15926E-02  0.10291E+00 -0.84059E+02 -0.40744E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11023E+03  0.25219E-01  0.35120E-02      7  0.00000E+00      0.000
       0.1858 -0.67325E+00  0.11582E-01 -0.67325E+00  0.11578E-01  0.33623E+00 -0.54203E-01  0.21522E-02 -0.54204E-01  0.21514E-02  0.11914E+00 -0.81664E+02 -0.39403E+02  0.21901E+03  0.00000E+00  0.00000E+00  0.11028E+03  0.58948E-01  0.47444E-02      8  0.00000E+00      0.000
