 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:25:43
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -150.549 0.3068   0.2287E+01  0.4450E-03 -0.2658E-01  0.0000E+00      -1  -0.612E-03   20.00  0.8782E-03  0.1053E+00
   2    -3.0000    -147.583 0.3082   0.2405E+01  0.4484E-03 -0.1047E+00  0.0000E+00      -1  -0.241E-02   20.00  0.8824E-03  0.1059E+00
   3    -6.0000    -144.806 0.3095   0.2516E+01  0.4516E-03 -0.2588E+00  0.0000E+00      -1  -0.595E-02   20.00  0.8834E-03  0.1060E+00
   4    -9.0000    -142.197 0.3107   0.2619E+01  0.4546E-03 -0.4075E+00  0.1048E-02      -1  -0.938E-02   20.00  0.8836E-03  0.1060E+00
   5   -12.0000    -139.737 0.3118   0.2718E+01  0.4575E-03 -0.5511E+00  0.0000E+00      -1  -0.127E-01   20.00  0.8836E-03  0.1060E+00
   6   -15.0000    -137.412 0.3129   0.2810E+01  0.4602E-03 -0.6910E+00  0.0000E+00      -1  -0.159E-01   20.00  0.8837E-03  0.1060E+00
   7   -18.0000    -135.211 0.3139   0.2898E+01  0.4627E-03 -0.8264E+00  0.0000E+00      -1  -0.190E-01   20.00  0.8837E-03  0.1060E+00
   8   -21.0000    -133.122 0.3149   0.2981E+01  0.4651E-03 -0.9558E+00  0.0000E+00      -1  -0.220E-01   20.00  0.8837E-03  0.1060E+00
   9   -24.0000    -131.134 0.3158   0.3060E+01  0.4674E-03 -0.1080E+01  0.0000E+00      -1  -0.248E-01   20.00  0.8837E-03  0.1060E+00
  10   -27.0000    -129.238 0.3167   0.3136E+01  0.4696E-03 -0.1199E+01  0.0000E+00      -1  -0.276E-01   20.00  0.8837E-03  0.1060E+00
  11   -30.0000    -127.427 0.3175   0.3208E+01  0.4717E-03 -0.1312E+01  0.0000E+00      -1  -0.302E-01   20.00  0.8837E-03  0.1060E+00
  12   -33.0000    -125.691 0.3183   0.3277E+01  0.4737E-03 -0.1420E+01  0.0000E+00      -1  -0.327E-01   20.00  0.8837E-03  0.1060E+00
  13   -36.0000    -124.026 0.3191   0.3344E+01  0.4756E-03 -0.1522E+01  0.0000E+00      -1  -0.350E-01   20.00  0.8837E-03  0.1060E+00
  14   -39.0000    -122.423 0.3198   0.3407E+01  0.4775E-03 -0.1619E+01  0.0000E+00      -1  -0.373E-01   20.00  0.8837E-03  0.1060E+00
  15   -42.0000    -120.877 0.3205   0.3469E+01  0.4793E-03 -0.1713E+01  0.0000E+00      -1  -0.394E-01   20.00  0.8837E-03  0.1060E+00
  16   -45.0000    -119.380 0.3212   0.3557E+01  0.4805E-03 -0.1805E+01  0.0000E+00      -1  -0.415E-01   20.00  0.8837E-03  0.1060E+00
  17   -48.0000    -117.919 0.3220   0.3653E+01  0.4816E-03 -0.1892E+01  0.0000E+00      -1  -0.435E-01   20.00  0.8837E-03  0.1060E+00
  18   -51.0000    -116.488 0.3227   0.3748E+01  0.4826E-03 -0.1975E+01  0.0000E+00      -1  -0.454E-01   20.00  0.8837E-03  0.1060E+00
  19   -54.0000    -115.081 0.3233   0.3840E+01  0.4836E-03 -0.2054E+01  0.0000E+00      -1  -0.473E-01   20.00  0.8837E-03  0.1060E+00
  20   -57.0000    -113.697 0.3240   0.3932E+01  0.4846E-03 -0.2128E+01  0.0000E+00      -1  -0.490E-01   20.00  0.8837E-03  0.1060E+00
  21   -60.0000    -112.329 0.3247   0.4022E+01  0.4855E-03 -0.2198E+01  0.0000E+00      -1  -0.506E-01   20.00  0.8837E-03  0.1060E+00
  22   -63.0000    -110.976 0.3254   0.4111E+01  0.4865E-03 -0.2264E+01  0.0000E+00      -1  -0.521E-01   20.00  0.8837E-03  0.1060E+00
  23   -66.0000    -109.633 0.3260   0.4200E+01  0.4875E-03 -0.2325E+01  0.0000E+00      -1  -0.535E-01   20.00  0.8837E-03  0.1060E+00
  24   -69.0000    -108.298 0.3267   0.4288E+01  0.4884E-03 -0.2384E+01  0.0000E+00      -1  -0.549E-01   20.00  0.8837E-03  0.1060E+00
  25   -72.0000    -106.969 0.3273   0.4376E+01  0.4893E-03 -0.2438E+01  0.0000E+00      -1  -0.561E-01   20.00  0.8837E-03  0.1060E+00
  26   -75.0000    -105.641 0.3280   0.4463E+01  0.4903E-03 -0.2488E+01  0.0000E+00      -1  -0.572E-01   20.00  0.8837E-03  0.1060E+00
  27   -78.0000    -104.314 0.3286   0.4551E+01  0.4912E-03 -0.2536E+01  0.0000E+00      -1  -0.583E-01   20.00  0.8837E-03  0.1060E+00
  28   -81.0000    -102.984 0.3293   0.4638E+01  0.4922E-03 -0.2579E+01  0.0000E+00      -1  -0.593E-01   20.00  0.8837E-03  0.1060E+00
  29   -84.0000    -101.650 0.3299   0.4726E+01  0.4931E-03 -0.2620E+01  0.0000E+00      -1  -0.603E-01   20.00  0.8837E-03  0.1060E+00
  30   -87.0000    -100.310 0.3306   0.4815E+01  0.4941E-03 -0.2657E+01  0.0000E+00      -1  -0.611E-01   20.00  0.8837E-03  0.1060E+00
  31   -90.0000     -98.961 0.3312   0.4904E+01  0.4950E-03 -0.2691E+01  0.0000E+00      -1  -0.619E-01   20.00  0.8837E-03  0.1060E+00
  32   -93.0000     -97.603 0.3319   0.4993E+01  0.4960E-03 -0.2723E+01  0.0000E+00      -1  -0.627E-01   20.00  0.8837E-03  0.1060E+00
  33   -96.0000     -96.233 0.3326   0.5084E+01  0.4970E-03 -0.2752E+01  0.0000E+00      -1  -0.633E-01   20.00  0.8837E-03  0.1060E+00
  34   -99.0000     -94.847 0.3333   0.5197E+01  0.4975E-03 -0.2778E+01  0.0000E+00      -1  -0.639E-01   20.00  0.8837E-03  0.1060E+00
  35  -102.0000     -93.436 0.3340   0.5340E+01  0.4974E-03 -0.2802E+01  0.0000E+00      -1  -0.645E-01   20.00  0.8837E-03  0.1060E+00
  36  -105.0000     -91.995 0.3347   0.5487E+01  0.4974E-03 -0.2824E+01  0.0000E+00      -1  -0.650E-01   20.00  0.8837E-03  0.1060E+00
  37  -108.0000     -90.524 0.3354   0.5636E+01  0.4973E-03 -0.2845E+01  0.0000E+00      -1  -0.655E-01   20.00  0.8837E-03  0.1060E+00
  38  -111.0000     -89.024 0.3362   0.5789E+01  0.4972E-03 -0.2863E+01  0.0000E+00      -1  -0.659E-01   20.00  0.8837E-03  0.1060E+00
  39  -114.0000     -87.492 0.3369   0.5944E+01  0.4972E-03 -0.2880E+01  0.0000E+00      -1  -0.663E-01   20.00  0.8837E-03  0.1060E+00
  40  -117.0000     -85.931 0.3377   0.6103E+01  0.4971E-03 -0.2896E+01  0.0000E+00      -1  -0.666E-01   20.00  0.8837E-03  0.1060E+00
  41  -120.0000     -84.339 0.3385   0.6265E+01  0.4970E-03 -0.2908E+01  0.0000E+00      -1  -0.669E-01   20.00  0.8837E-03  0.1060E+00
  42  -123.0000     -82.716 0.3393   0.6430E+01  0.4969E-03 -0.2920E+01  0.0000E+00      -1  -0.672E-01   20.00  0.8837E-03  0.1060E+00
  43  -126.0000     -81.064 0.3401   0.6597E+01  0.4969E-03 -0.2931E+01  0.0000E+00      -1  -0.674E-01   20.00  0.8837E-03  0.1060E+00
  44  -129.0000     -79.382 0.3410   0.6768E+01  0.4968E-03 -0.2941E+01  0.0000E+00      -1  -0.677E-01   20.00  0.8837E-03  0.1060E+00
  45  -132.0000     -77.671 0.3418   0.6942E+01  0.4967E-03 -0.2949E+01  0.0000E+00      -1  -0.679E-01   20.00  0.8837E-03  0.1060E+00
  46  -135.0000     -75.931 0.3427   0.7119E+01  0.4966E-03 -0.2956E+01  0.0000E+00      -1  -0.680E-01   20.00  0.8837E-03  0.1060E+00
  47  -138.0000     -74.157 0.3436   0.7366E+01  0.4950E-03 -0.2962E+01  0.0000E+00      -1  -0.682E-01   20.00  0.8837E-03  0.1060E+00
  48  -141.0000     -72.343 0.3445   0.7633E+01  0.4931E-03 -0.2967E+01  0.0000E+00      -1  -0.683E-01   20.00  0.8837E-03  0.1060E+00
  49  -144.0000     -70.490 0.3454   0.7904E+01  0.4912E-03 -0.2973E+01  0.0000E+00      -1  -0.684E-01   20.00  0.8837E-03  0.1060E+00
  50  -147.0000     -68.600 0.3463   0.8182E+01  0.4892E-03 -0.2976E+01  0.0000E+00      -1  -0.685E-01   20.00  0.8837E-03  0.1060E+00
  51  -150.0000     -66.673 0.3472   0.8465E+01  0.4871E-03 -0.2979E+01  0.0000E+00      -1  -0.685E-01   20.00  0.8837E-03  0.1060E+00
  52  -153.0000     -64.712 0.3482   0.8752E+01  0.4851E-03 -0.2983E+01  0.0000E+00      -1  -0.686E-01   20.00  0.8837E-03  0.1060E+00
  53  -156.0000     -62.718 0.3492   0.9045E+01  0.4830E-03 -0.2984E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
  54  -159.0000     -60.692 0.3502   0.9342E+01  0.4808E-03 -0.2985E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
  55  -162.0000     -58.632 0.3511   0.9715E+01  0.4771E-03 -0.2987E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
  56  -165.0000     -56.535 0.3521   0.1014E+02  0.4724E-03 -0.2988E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
  57  -168.0000     -54.401 0.3531   0.1056E+02  0.4676E-03 -0.2989E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  58  -171.0000     -52.233 0.3541   0.1100E+02  0.4628E-03 -0.2989E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  59  -174.0000     -50.032 0.3552   0.1144E+02  0.4579E-03 -0.2989E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  60  -177.0000     -47.801 0.3562   0.1189E+02  0.4529E-03 -0.2991E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  61  -180.0000     -45.538 0.3572   0.1246E+02  0.4453E-03 -0.2989E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  62  -183.0000     -43.240 0.3582   0.1307E+02  0.4372E-03 -0.2989E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  63  -186.0000     -40.911 0.3592   0.1368E+02  0.4290E-03 -0.2990E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  64  -189.0000     -38.552 0.3602   0.1430E+02  0.4207E-03 -0.2987E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
  65  -192.0000     -36.163 0.3612   0.1502E+02  0.4104E-03 -0.2989E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  66  -195.0000     -33.745 0.3622   0.1583E+02  0.3987E-03 -0.2989E+01  0.0000E+00      -1  -0.688E-01   20.00  0.8837E-03  0.1060E+00
  67  -198.0000     -31.297 0.3632   0.1664E+02  0.3868E-03 -0.2985E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
  68  -201.0000     -28.821 0.3641   0.1753E+02  0.3735E-03 -0.2986E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
  69  -204.0000     -26.318 0.3650   0.1855E+02  0.3581E-03 -0.2987E+01  0.0000E+00      -1  -0.687E-01   20.00  0.8837E-03  0.1060E+00
