 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:31:41
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.82735E-01  0.34474E-02  0.82738E-01  0.34277E-02 -0.52698E+01  0.82735E-03  0.34474E-04  0.82738E-03  0.34277E-04 -0.52698E-01 -0.15181E+03 -0.14335E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10393E+03  0.23679E-05  0.82975E-03      1  0.00000E+00      0.000
       0.0230  0.81721E-01  0.34474E-02  0.81724E-01  0.34272E-02 -0.47302E+01  0.18897E-02  0.79291E-04  0.18898E-02  0.78831E-04 -0.11419E+00 -0.15302E+03 -0.14450E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10386E+03  0.18629E-04  0.19084E-02      2  0.00000E+00      0.000
       0.0399  0.79220E-01  0.34474E-02  0.79218E-01  0.34266E-02 -0.42869E+01  0.32285E-02  0.13755E-03  0.32286E-02  0.13674E-03 -0.18664E+00 -0.15469E+03 -0.14611E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10379E+03  0.82026E-04  0.33106E-02      3  0.00000E+00      0.000
       0.0619  0.74018E-01  0.34474E-02  0.74022E-01  0.34257E-02 -0.40110E+01  0.48547E-02  0.21329E-03  0.48548E-02  0.21200E-03 -0.27476E+00 -0.15660E+03 -0.14798E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10370E+03  0.27874E-03  0.51336E-02      4  0.00000E+00      0.000
       0.0904  0.64116E-01  0.34474E-02  0.64118E-01  0.34247E-02 -0.37708E+01  0.66859E-02  0.31175E-03  0.66861E-02  0.30982E-03 -0.38246E+00 -0.15889E+03 -0.15025E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10359E+03  0.81726E-03  0.75034E-02      5  0.00000E+00      0.000
       0.1276  0.46448E-01  0.34474E-02  0.46447E-01  0.34235E-02 -0.35638E+01  0.84105E-02  0.43975E-03  0.84106E-02  0.43693E-03 -0.51478E+00 -0.16153E+03 -0.15290E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10346E+03  0.21733E-02  0.10584E-01      6  0.00000E+00      0.000
       0.1758  0.16893E-01  0.34474E-02  0.16889E-01  0.34221E-02 -0.33625E+01  0.92259E-02  0.60616E-03  0.92258E-02  0.60211E-03 -0.67708E+00 -0.16451E+03 -0.15594E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10329E+03  0.53628E-02  0.14589E-01      7  0.00000E+00      0.000
       0.2258 -0.18874E-01  0.34474E-02 -0.18875E-01  0.34207E-02 -0.31878E+01  0.82823E-02  0.77853E-03  0.82821E-02  0.77314E-03 -0.83647E+00 -0.16719E+03 -0.15873E+03  0.54757E+02  0.00000E+00  0.00000E+00  0.10314E+03  0.10455E-01  0.18737E-01      8  0.00000E+00      0.000
