 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:25:46
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.10750E+00  0.73667E-02  0.10750E+00  0.71783E-02 -0.95741E+00  0.10750E-02  0.73667E-04  0.10750E-02  0.71783E-04 -0.95741E-02 -0.25120E+03 -0.23679E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98492E+02  0.39465E-04  0.11145E-02      1  0.00000E+00      0.000
       0.0200  0.95675E-01  0.73667E-02  0.95676E-01  0.71785E-02 -0.87744E+00  0.20317E-02  0.14733E-03  0.20318E-02  0.14357E-03 -0.18349E-01 -0.25091E+03 -0.23672E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98482E+02  0.19717E-03  0.22289E-02      2  0.00000E+00      0.000
       0.0330  0.68607E-01  0.73667E-02  0.68607E-01  0.71788E-02 -0.80394E+00  0.29236E-02  0.24310E-03  0.29236E-02  0.23689E-03 -0.28800E-01 -0.25043E+03 -0.23660E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98470E+02  0.75407E-03  0.36777E-02      3  0.00000E+00      0.000
       0.0499  0.13947E-01  0.73667E-02  0.13945E-01  0.71794E-02 -0.75968E+00  0.31593E-02  0.36760E-03  0.31593E-02  0.35822E-03 -0.41638E-01 -0.24960E+03 -0.23637E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98457E+02  0.24018E-02  0.55611E-02      4  0.00000E+00      0.000
       0.0719 -0.89030E-01  0.73667E-02 -0.89031E-01  0.71806E-02 -0.71889E+00  0.12033E-02  0.52945E-03  0.12033E-02  0.51598E-03 -0.57432E-01 -0.24800E+03 -0.23589E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98443E+02  0.68063E-02  0.80096E-02      5  0.00000E+00      0.000
       0.1004 -0.27371E+00  0.73667E-02 -0.27371E+00  0.71832E-02 -0.68241E+00 -0.66141E-02  0.73985E-03 -0.66141E-02  0.72114E-03 -0.76923E-01 -0.24494E+03 -0.23483E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98431E+02  0.17807E-01  0.11193E-01      6  0.00000E+00      0.000
       0.1376 -0.59023E+00  0.73667E-02 -0.59023E+00  0.71888E-02 -0.64561E+00 -0.28529E-01  0.10134E-02 -0.28529E-01  0.98805E-03 -0.10089E+00 -0.23942E+03 -0.23252E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98429E+02  0.43860E-01  0.15330E-01      7  0.00000E+00      0.000
       0.1858 -0.11038E+01  0.73667E-02 -0.11038E+01  0.72000E-02 -0.60714E+00 -0.81808E-01  0.13689E-02 -0.81808E-01  0.13356E-02 -0.13020E+00 -0.22979E+03 -0.22761E+03  0.39232E+02  0.00000E+00  0.00000E+00  0.98453E+02  0.10252E+00  0.20710E-01      8  0.00000E+00      0.000
