 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:33
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100      -73.54  0.3439  0.4868E-01  0.1054E-02        -52.25  0.3541  0.2331E+00  0.9667E-03        -33.76  0.3622  0.5215E+00  0.8850E-03
          0.0230      -73.23  0.3440  0.4868E-01  0.1054E-02        -51.83  0.3543  0.3302E+00  0.9667E-03        -33.18  0.3624  0.6562E+00  0.8851E-03
          0.0399      -72.68  0.3443  0.4867E-01  0.1054E-02        -51.20  0.3546  0.3981E+00  0.9667E-03        -32.46  0.3627  0.7144E+00  0.8851E-03
          0.0619      -71.94  0.3446  0.4867E-01  0.1054E-02        -50.45  0.3550  0.4025E+00  0.9667E-03        -31.74  0.3630  0.6774E+00  0.8851E-03
          0.0904      -71.03  0.3451  0.4869E-01  0.1054E-02        -49.58  0.3554  0.3734E+00  0.9667E-03        -30.94  0.3633  0.6058E+00  0.8851E-03
          0.1276      -70.02  0.3456  0.4867E-01  0.1054E-02        -48.63  0.3558  0.3241E+00  0.9667E-03        -30.09  0.3637  0.5171E+00  0.8851E-03
          0.1758      -68.98  0.3461  0.4868E-01  0.1054E-02        -47.65  0.3563  0.2681E+00  0.9667E-03        -29.22  0.3640  0.4214E+00  0.8851E-03
          0.2386      -67.97  0.3466  0.4867E-01  0.1054E-02        -46.71  0.3567  0.2111E+00  0.9668E-03        -28.38  0.3643  0.3251E+00  0.8851E-03
          0.3232      -67.95  0.3467  0.2475E+00  0.1057E-02        -46.40  0.3569  0.2844E+00  0.9668E-03        -28.03  0.3644  0.3248E+00  0.8851E-03
          0.4360      -69.19  0.3461  0.5132E+00  0.1060E-02        -47.17  0.3565  0.4561E+00  0.9669E-03        -28.61  0.3642  0.4468E+00  0.8851E-03
          0.5770      -69.92  0.3456  0.4937E+00  0.1060E-02        -47.87  0.3562  0.4887E+00  0.9669E-03        -29.24  0.3640  0.5146E+00  0.8851E-03
          0.7885      -67.61  0.3466  0.4867E-01  0.1056E-02        -46.39  0.3567  0.1808E+00  0.9668E-03        -28.10  0.3643  0.2854E+00  0.8851E-03
          1.0000      -66.45  0.3474  0.4868E-01  0.1056E-02        -45.27  0.3573  0.1244E+00  0.9668E-03        -27.09  0.3648  0.1765E+00  0.8851E-03
end
