 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:43
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.10806E-01  0.60783E-01  0.10807E-01  0.60289E-01  0.32949E+00  0.10806E-03  0.60783E-03  0.10807E-03  0.60289E-03  0.32949E-02 -0.18973E+03 -0.15070E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.23679E-05  0.11044E-03      1  0.00000E+00      0.000
       0.0200  0.10096E-01  0.60783E-01  0.10096E-01  0.60288E-01  0.25543E+00  0.20902E-03  0.12157E-02  0.20903E-03  0.12058E-02  0.58493E-02 -0.18999E+03 -0.15078E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.11830E-04  0.22086E-03      2  0.00000E+00      0.000
       0.0330  0.84723E-02  0.60783E-01  0.84724E-02  0.60286E-01  0.18049E+00  0.31916E-03  0.20058E-02  0.31917E-03  0.19895E-02  0.81957E-02 -0.19036E+03 -0.15090E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.45244E-04  0.36441E-03      3  0.00000E+00      0.000
       0.0499  0.51926E-02  0.60783E-01  0.51959E-02  0.60284E-01  0.12523E+00  0.40692E-03  0.30331E-02  0.40698E-03  0.30083E-02  0.10312E-01 -0.19077E+03 -0.15105E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.14411E-03  0.55109E-03      4  0.00000E+00      0.000
       0.0719 -0.98598E-03  0.60783E-01 -0.98569E-03  0.60281E-01  0.73282E-01  0.38526E-03  0.43685E-02  0.38533E-03  0.43327E-02  0.11922E-01 -0.19124E+03 -0.15124E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.40837E-03  0.79370E-03      5  0.00000E+00      0.000
       0.1004 -0.12067E-01  0.60783E-01 -0.12068E-01  0.60278E-01  0.26859E-01  0.40617E-04  0.61045E-02  0.40666E-04  0.60543E-02  0.12689E-01 -0.19172E+03 -0.15147E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.10684E-02  0.11091E-02      6  0.00000E+00      0.000
       0.1376 -0.31058E-01  0.60783E-01 -0.31059E-01  0.60274E-01 -0.15805E-01 -0.11126E-02  0.83613E-02 -0.11125E-02  0.82922E-02  0.12102E-01 -0.19218E+03 -0.15174E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.26316E-02  0.15191E-02      7  0.00000E+00      0.000
       0.1858 -0.61873E-01  0.60783E-01 -0.61869E-01  0.60271E-01 -0.53606E-01 -0.40991E-02  0.11295E-01 -0.40988E-02  0.11201E-01  0.95149E-02 -0.19251E+03 -0.15202E+03  0.99601E+02  0.00000E+00  0.00000E+00  0.10347E+03  0.61509E-02  0.20521E-02      8  0.00000E+00      0.000
