 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:53
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -222.145 0.2786   0.9926E+00  0.3547E-03  0.3704E-02  0.0000E+00      -1   0.852E-04   20.00  0.1030E-02  0.1236E+00
   2    -3.0000    -219.134 0.2797   0.1027E+01  0.3584E-03 -0.7719E-02  0.0000E+00      -1  -0.178E-03   20.00  0.1046E-02  0.1255E+00
   3    -6.0000    -216.189 0.2807   0.1061E+01  0.3620E-03 -0.3005E-01  0.0000E+00      -1  -0.691E-03   20.00  0.1054E-02  0.1265E+00
   4    -9.0000    -213.303 0.2818   0.1095E+01  0.3655E-03 -0.4973E-01  0.1490E-02      -1  -0.114E-02   20.00  0.1054E-02  0.1265E+00
   5   -12.0000    -210.461 0.2828   0.1127E+01  0.3689E-03 -0.6622E-01  0.1491E-02      -1  -0.152E-02   20.00  0.1045E-02  0.1254E+00
   6   -15.0000    -207.655 0.2838   0.1160E+01  0.3723E-03 -0.8067E-01  0.1492E-02      -1  -0.186E-02   20.00  0.1026E-02  0.1232E+00
   7   -18.0000    -204.878 0.2848   0.1192E+01  0.3757E-03 -0.9340E-01  0.1493E-02      -1  -0.215E-02   20.00  0.9966E-03  0.1196E+00
   8   -21.0000    -202.125 0.2858   0.1223E+01  0.3790E-03 -0.1042E+00  0.1494E-02      -1  -0.240E-02   20.00  0.9626E-03  0.1155E+00
   9   -24.0000    -199.389 0.2868   0.1255E+01  0.3823E-03 -0.1128E+00  0.1444E-02      -1  -0.259E-02   20.00  0.9312E-03  0.1117E+00
  10   -27.0000    -196.664 0.2878   0.1286E+01  0.3856E-03 -0.1196E+00  0.1360E-02      -1  -0.275E-02   20.00  0.9086E-03  0.1090E+00
  11   -30.0000    -193.947 0.2887   0.1318E+01  0.3889E-03 -0.1253E+00  0.1276E-02      -1  -0.288E-02   20.00  0.8952E-03  0.1074E+00
  12   -33.0000    -191.234 0.2897   0.1355E+01  0.3922E-03 -0.1297E+00  0.1191E-02      -1  -0.298E-02   20.00  0.8884E-03  0.1066E+00
  13   -36.0000    -188.519 0.2909   0.1415E+01  0.3958E-03 -0.1330E+00  0.1107E-02      -1  -0.306E-02   20.00  0.8843E-03  0.1061E+00
  14   -39.0000    -185.798 0.2920   0.1476E+01  0.3993E-03 -0.1350E+00  0.1022E-02      -1  -0.311E-02   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -183.068 0.2932   0.1537E+01  0.4029E-03 -0.1354E+00  0.9377E-03      -1  -0.312E-02   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -180.327 0.2943   0.1598E+01  0.4064E-03 -0.1352E+00  0.8529E-03      -1  -0.311E-02   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -177.576 0.2955   0.1659E+01  0.4100E-03 -0.1343E+00  0.7680E-03      -1  -0.309E-02   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -174.813 0.2966   0.1721E+01  0.4136E-03 -0.1321E+00  0.6830E-03      -1  -0.304E-02   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -172.037 0.2978   0.1783E+01  0.4172E-03 -0.1298E+00  0.5979E-03      -1  -0.299E-02   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -169.250 0.2989   0.1845E+01  0.4208E-03 -0.1269E+00  0.5127E-03      -1  -0.292E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -166.450 0.3001   0.1907E+01  0.4245E-03 -0.1236E+00  0.4275E-03      -1  -0.284E-02   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -163.639 0.3013   0.1970E+01  0.4281E-03 -0.1201E+00  0.3421E-03      -1  -0.276E-02   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -160.816 0.3024   0.2033E+01  0.4318E-03 -0.1161E+00  0.2567E-03      -1  -0.267E-02   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -157.982 0.3036   0.2096E+01  0.4355E-03 -0.1124E+00  0.1712E-03      -1  -0.259E-02   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -155.138 0.3048   0.2159E+01  0.4392E-03 -0.1083E+00  0.8564E-04      -1  -0.249E-02   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -152.283 0.3060   0.2223E+01  0.4429E-03 -0.1046E+00  0.0000E+00      -1  -0.241E-02   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -149.419 0.3073   0.2332E+01  0.4463E-03 -0.1006E+00  0.0000E+00      -1  -0.231E-02   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -146.542 0.3087   0.2446E+01  0.4496E-03 -0.9613E-01  0.0000E+00      -1  -0.221E-02   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -143.655 0.3100   0.2561E+01  0.4529E-03 -0.9211E-01  0.0000E+00      -1  -0.212E-02   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -140.758 0.3113   0.2677E+01  0.4563E-03 -0.8735E-01  0.0000E+00      -1  -0.201E-02   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -137.851 0.3127   0.2793E+01  0.4597E-03 -0.8325E-01  0.0000E+00      -1  -0.192E-02   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -134.937 0.3140   0.2909E+01  0.4630E-03 -0.7943E-01  0.0000E+00      -1  -0.183E-02   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -132.015 0.3154   0.3025E+01  0.4664E-03 -0.7506E-01  0.0000E+00      -1  -0.173E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -129.086 0.3167   0.3142E+01  0.4698E-03 -0.7116E-01  0.0000E+00      -1  -0.164E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -126.151 0.3181   0.3259E+01  0.4732E-03 -0.6785E-01  0.0000E+00      -1  -0.156E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -123.211 0.3194   0.3376E+01  0.4766E-03 -0.6411E-01  0.0000E+00      -1  -0.148E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -120.265 0.3208   0.3498E+01  0.4799E-03 -0.6030E-01  0.0000E+00      -1  -0.139E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -117.314 0.3222   0.3693E+01  0.4820E-03 -0.5653E-01  0.0000E+00      -1  -0.130E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -114.357 0.3237   0.3888E+01  0.4841E-03 -0.5307E-01  0.0000E+00      -1  -0.122E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -111.396 0.3251   0.4083E+01  0.4862E-03 -0.5030E-01  0.0000E+00      -1  -0.116E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -108.431 0.3266   0.4279E+01  0.4883E-03 -0.4700E-01  0.0000E+00      -1  -0.108E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000    -105.462 0.3281   0.4475E+01  0.4904E-03 -0.4395E-01  0.0000E+00      -1  -0.101E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -102.490 0.3295   0.4671E+01  0.4925E-03 -0.4121E-01  0.0000E+00      -1  -0.948E-03   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -99.515 0.3310   0.4867E+01  0.4946E-03 -0.3891E-01  0.0000E+00      -1  -0.895E-03   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -96.538 0.3324   0.5064E+01  0.4968E-03 -0.3635E-01  0.0000E+00      -1  -0.836E-03   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -93.558 0.3339   0.5328E+01  0.4974E-03 -0.3284E-01  0.0000E+00      -1  -0.756E-03   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -90.575 0.3354   0.5631E+01  0.4973E-03 -0.3095E-01  0.0000E+00      -1  -0.712E-03   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -87.591 0.3369   0.5934E+01  0.4972E-03 -0.2963E-01  0.0000E+00      -1  -0.682E-03   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -84.605 0.3384   0.6238E+01  0.4970E-03 -0.2697E-01  0.0000E+00      -1  -0.621E-03   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -81.617 0.3399   0.6541E+01  0.4969E-03 -0.2504E-01  0.0000E+00      -1  -0.576E-03   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -78.628 0.3413   0.6845E+01  0.4968E-03 -0.2277E-01  0.0000E+00      -1  -0.524E-03   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -75.637 0.3428   0.7149E+01  0.4966E-03 -0.2156E-01  0.0000E+00      -1  -0.496E-03   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -72.646 0.3443   0.7588E+01  0.4935E-03 -0.2016E-01  0.0000E+00      -1  -0.464E-03   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -69.653 0.3458   0.8027E+01  0.4903E-03 -0.1735E-01  0.0000E+00      -1  -0.399E-03   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -66.659 0.3472   0.8467E+01  0.4871E-03 -0.1694E-01  0.0000E+00      -1  -0.390E-03   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -63.665 0.3487   0.8906E+01  0.4840E-03 -0.1629E-01  0.0000E+00      -1  -0.375E-03   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -60.670 0.3502   0.9345E+01  0.4808E-03 -0.1402E-01  0.0000E+00      -1  -0.323E-03   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -57.674 0.3516   0.9908E+01  0.4750E-03 -0.1152E-01  0.0000E+00      -1  -0.265E-03   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -54.677 0.3530   0.1051E+02  0.4682E-03 -0.1231E-01  0.0000E+00      -1  -0.283E-03   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -51.681 0.3544   0.1111E+02  0.4615E-03 -0.1101E-01  0.0000E+00      -1  -0.253E-03   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -48.683 0.3558   0.1171E+02  0.4548E-03 -0.9840E-02  0.0000E+00      -1  -0.226E-03   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -45.686 0.3571   0.1243E+02  0.4458E-03 -0.1031E-01  0.0000E+00      -1  -0.237E-03   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -42.688 0.3584   0.1321E+02  0.4353E-03 -0.6537E-02  0.0000E+00      -1  -0.150E-03   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -39.689 0.3597   0.1400E+02  0.4247E-03 -0.7081E-02  0.0000E+00      -1  -0.163E-03   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -36.691 0.3610   0.1485E+02  0.4129E-03 -0.7371E-02  0.0000E+00      -1  -0.170E-03   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -33.692 0.3622   0.1584E+02  0.3984E-03 -0.5278E-02  0.0000E+00      -1  -0.121E-03   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -30.693 0.3634   0.1684E+02  0.3839E-03 -0.5622E-02  0.0000E+00      -1  -0.129E-03   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -27.694 0.3645   0.1799E+02  0.3666E-03 -0.5998E-02  0.0000E+00      -1  -0.138E-03   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -24.695 0.3656   0.1921E+02  0.3481E-03 -0.3098E-02  0.0000E+00      -1  -0.713E-04   20.00  0.8833E-03  0.1060E+00
