 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:15
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -165.23  0.3006  0.1888E-01  0.8544E-03       -148.22  0.3079 -0.8388E+00  0.8833E-03       -138.09  0.3126 -0.1406E+01  0.8833E-03
          0.0200     -166.09  0.3002  0.1634E-01  0.8546E-03       -148.93  0.3075 -0.7985E+00  0.8833E-03       -138.60  0.3123 -0.1362E+01  0.8833E-03
          0.0330     -167.31  0.2997  0.1052E-01  0.8545E-03       -149.98  0.3071 -0.7527E+00  0.8833E-03       -139.36  0.3120 -0.1303E+01  0.8833E-03
          0.0499     -168.68  0.2992 -0.1236E-02  0.8544E-03       -151.23  0.3065 -0.7022E+00  0.8833E-03       -140.30  0.3115 -0.1236E+01  0.8833E-03
          0.0719     -170.30  0.2985 -0.2338E-01  0.8543E-03       -152.77  0.3058 -0.6555E+00  0.8833E-03       -141.52  0.3110 -0.1160E+01  0.8833E-03
          0.1004     -172.05  0.2977 -0.6308E-01  0.8541E-03       -154.57  0.3050 -0.6151E+00  0.8833E-03       -143.01  0.3103 -0.1078E+01  0.8833E-03
          0.1376     -173.83  0.2970 -0.1311E+00  0.8537E-03       -156.63  0.3042 -0.5890E+00  0.8833E-03       -144.80  0.3094 -0.9975E+00  0.8833E-03
          0.1858     -175.36  0.2963 -0.2416E+00  0.8533E-03       -158.82  0.3033 -0.5863E+00  0.8833E-03       -146.87  0.3085 -0.9270E+00  0.8833E-03
          0.2358     -176.24  0.2960 -0.3720E+00  0.8527E-03       -160.62  0.3025 -0.6091E+00  0.8833E-03       -148.73  0.3076 -0.8837E+00  0.8833E-03
          0.2858     -176.80  0.2958 -0.4755E+00  0.8524E-03       -162.04  0.3019 -0.6424E+00  0.8833E-03       -150.32  0.3069 -0.8618E+00  0.8833E-03
          0.3358     -177.46  0.2955 -0.5347E+00  0.8521E-03       -163.37  0.3014 -0.6700E+00  0.8833E-03       -151.79  0.3062 -0.8428E+00  0.8833E-03
          0.3858     -178.26  0.2952 -0.5837E+00  0.8519E-03       -164.80  0.3008 -0.6900E+00  0.8834E-03       -153.30  0.3056 -0.8175E+00  0.8833E-03
          0.4358     -179.24  0.2948 -0.6176E+00  0.8518E-03       -166.28  0.3002 -0.7010E+00  0.8834E-03       -154.80  0.3050 -0.7898E+00  0.8834E-03
          0.4858     -180.40  0.2943 -0.6331E+00  0.8517E-03       -167.79  0.2995 -0.7032E+00  0.8834E-03       -156.30  0.3043 -0.7612E+00  0.8834E-03
          0.5358     -181.73  0.2937 -0.6288E+00  0.8517E-03       -169.28  0.2989 -0.6963E+00  0.8834E-03       -157.74  0.3037 -0.7340E+00  0.8834E-03
          0.5858     -183.20  0.2931 -0.6050E+00  0.8517E-03       -170.70  0.2983 -0.6812E+00  0.8834E-03       -159.09  0.3032 -0.7102E+00  0.8834E-03
          0.6358     -184.77  0.2925 -0.5641E+00  0.8517E-03       -172.02  0.2978 -0.6585E+00  0.8834E-03       -160.32  0.3027 -0.6904E+00  0.8834E-03
          0.6858     -186.39  0.2918 -0.5100E+00  0.8519E-03       -173.20  0.2973 -0.6302E+00  0.8834E-03       -161.39  0.3022 -0.6761E+00  0.8834E-03
          0.7358     -187.98  0.2911 -0.4481E+00  0.8520E-03       -174.21  0.2969 -0.5983E+00  0.8834E-03       -162.29  0.3018 -0.6670E+00  0.8834E-03
          0.7858     -190.11  0.2902 -0.3143E+00  0.8524E-03       -175.19  0.2964 -0.5476E+00  0.8833E-03       -163.07  0.3015 -0.6573E+00  0.8833E-03
          0.8358     -192.58  0.2892 -0.1895E+00  0.8528E-03       -176.50  0.2959 -0.4848E+00  0.8833E-03       -164.02  0.3011 -0.6287E+00  0.8833E-03
          0.8858     -195.23  0.2883 -0.8625E-01  0.8532E-03       -178.00  0.2953 -0.4169E+00  0.8833E-03       -165.08  0.3007 -0.5903E+00  0.8833E-03
          0.9358     -197.85  0.2873 -0.1475E-01  0.8535E-03       -179.64  0.2946 -0.3528E+00  0.8833E-03       -166.26  0.3002 -0.5457E+00  0.8833E-03
          0.9679     -199.41  0.2868  0.1102E-01  0.8536E-03       -180.72  0.2941 -0.3156E+00  0.8833E-03       -167.05  0.2998 -0.5169E+00  0.8833E-03
          1.0000     -200.79  0.2863  0.1973E-01  0.8537E-03       -181.79  0.2937 -0.2852E+00  0.8833E-03       -167.86  0.2995 -0.4889E+00  0.8833E-03
end
