 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:28:15
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.37705E-01  0.41044E-01  0.37707E-01  0.40711E-01  0.26924E+01  0.37705E-03  0.41044E-03  0.37707E-03  0.40711E-03  0.26924E-01 -0.18454E+03 -0.15454E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10194E+03  0.19733E-06  0.37726E-03      1  0.00000E+00      0.000
       0.0230  0.37620E-01  0.41044E-01  0.37618E-01  0.40708E-01  0.19873E+01  0.86611E-03  0.94402E-03  0.86611E-03  0.93631E-03  0.52759E-01 -0.18547E+03 -0.15489E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10196E+03  0.15524E-05  0.86766E-03      2  0.00000E+00      0.000
       0.0399  0.37412E-01  0.41044E-01  0.37411E-01  0.40703E-01  0.14104E+01  0.14984E-02  0.16377E-02  0.14984E-02  0.16242E-02  0.76595E-01 -0.18676E+03 -0.15540E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10198E+03  0.68355E-05  0.15052E-02      3  0.00000E+00      0.000
       0.0619  0.36978E-01  0.41044E-01  0.36980E-01  0.40697E-01  0.10307E+01  0.23108E-02  0.25394E-02  0.23108E-02  0.25183E-02  0.99239E-01 -0.18819E+03 -0.15603E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10200E+03  0.23228E-04  0.23340E-02      4  0.00000E+00      0.000
       0.0904  0.36153E-01  0.41044E-01  0.36155E-01  0.40690E-01  0.70596E+00  0.33433E-02  0.37117E-02  0.33434E-02  0.36804E-02  0.11940E+00 -0.18990E+03 -0.15683E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10202E+03  0.68105E-04  0.34115E-02      5  0.00000E+00      0.000
       0.1276  0.34681E-01  0.41044E-01  0.34681E-01  0.40681E-01  0.43626E+00  0.46310E-02  0.52356E-02  0.46311E-02  0.51909E-02  0.13560E+00 -0.19184E+03 -0.15780E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10203E+03  0.18111E-03  0.48122E-02      6  0.00000E+00      0.000
       0.1758  0.32218E-01  0.41044E-01  0.32220E-01  0.40671E-01  0.20216E+00  0.61861E-02  0.72167E-02  0.61863E-02  0.71540E-02  0.14536E+00 -0.19407E+03 -0.15896E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.44690E-03  0.66332E-02      7  0.00000E+00      0.000
       0.2258  0.29237E-01  0.41044E-01  0.29234E-01  0.40661E-01  0.30615E-01  0.76480E-02  0.92690E-02  0.76480E-02  0.91871E-02  0.14689E+00 -0.19611E+03 -0.16006E+03  0.77102E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.87125E-03  0.85193E-02      8  0.00000E+00      0.000
