 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26: 8
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.36474E-01  0.17018E-01  0.36472E-01  0.16725E-01  0.56593E-01  0.36474E-03  0.17018E-03  0.36472E-03  0.16725E-03  0.56593E-03 -0.22997E+03 -0.20154E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10157E+03  0.82877E-05  0.37300E-03      1  0.00000E+00      0.000
       0.0200  0.33991E-01  0.17018E-01  0.33992E-01  0.16725E-01  0.85659E-01  0.70465E-03  0.34035E-03  0.70463E-03  0.33450E-03  0.14225E-02 -0.22979E+03 -0.20145E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10157E+03  0.41406E-04  0.74604E-03      2  0.00000E+00      0.000
       0.0330  0.28307E-01  0.17018E-01  0.28310E-01  0.16726E-01  0.11418E+00  0.10726E-02  0.56158E-03  0.10727E-02  0.55194E-03  0.29068E-02 -0.22951E+03 -0.20132E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10157E+03  0.15835E-03  0.12310E-02      3  0.00000E+00      0.000
       0.0499  0.16828E-01  0.17018E-01  0.16829E-01  0.16727E-01  0.13330E+00  0.13570E-02  0.84918E-03  0.13571E-02  0.83462E-03  0.51596E-02 -0.22913E+03 -0.20115E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10158E+03  0.50438E-03  0.18614E-02      4  0.00000E+00      0.000
       0.0719 -0.47973E-02  0.17018E-01 -0.48001E-02  0.16728E-01  0.15054E+00  0.12516E-02  0.12231E-02  0.12516E-02  0.12021E-02  0.84670E-02 -0.22855E+03 -0.20090E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10158E+03  0.14294E-02  0.26810E-02      5  0.00000E+00      0.000
       0.1004 -0.43580E-01  0.17018E-01 -0.43579E-01  0.16730E-01  0.16491E+00  0.69465E-05  0.17091E-02  0.69566E-05  0.16800E-02  0.13177E-01 -0.22764E+03 -0.20055E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10158E+03  0.37394E-02  0.37464E-02      6  0.00000E+00      0.000
       0.1376 -0.11005E+00  0.17018E-01 -0.11005E+00  0.16733E-01  0.17784E+00 -0.40791E-02  0.23409E-02 -0.40792E-02  0.23012E-02  0.19780E-01 -0.22615E+03 -0.20001E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10159E+03  0.92106E-02  0.51314E-02      7  0.00000E+00      0.000
       0.1858 -0.21790E+00  0.17018E-01 -0.21790E+00  0.16737E-01  0.18845E+00 -0.14597E-01  0.31623E-02 -0.14597E-01  0.31091E-02  0.28876E-01 -0.22367E+03 -0.19910E+03  0.85028E+02  0.00000E+00  0.00000E+00  0.10161E+03  0.21529E-01  0.69319E-02      8  0.00000E+00      0.000
