 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:27:15
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.39873E-01  0.24213E-01  0.39877E-01  0.24187E-01  0.17515E+01  0.39873E-03  0.24213E-03  0.39877E-03  0.24187E-03  0.17515E-01 -0.11126E+03 -0.68554E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10913E+03  0.19733E-04  0.41850E-03      1  0.00000E+00      0.000
       0.0200  0.33961E-01  0.24213E-01  0.33960E-01  0.24187E-01  0.15419E+01  0.73835E-03  0.48426E-03  0.73837E-03  0.48373E-03  0.32934E-01 -0.11139E+03 -0.68364E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10915E+03  0.98585E-04  0.83695E-03      2  0.00000E+00      0.000
       0.0330  0.20428E-01  0.24213E-01  0.20427E-01  0.24187E-01  0.13328E+01  0.10039E-02  0.79902E-03  0.10039E-02  0.79816E-03  0.50260E-01 -0.11152E+03 -0.68051E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10916E+03  0.37703E-03  0.13809E-02      3  0.00000E+00      0.000
       0.0499 -0.69028E-02  0.24213E-01 -0.69030E-02  0.24187E-01  0.11758E+01  0.88725E-03  0.12082E-02  0.88725E-03  0.12069E-02  0.70131E-01 -0.11152E+03 -0.67644E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10918E+03  0.12009E-02  0.20882E-02      4  0.00000E+00      0.000
       0.0719 -0.58391E-01  0.24213E-01 -0.58386E-01  0.24187E-01  0.10321E+01 -0.39561E-03  0.17402E-02 -0.39550E-03  0.17383E-02  0.92807E-01 -0.11125E+03 -0.67122E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10921E+03  0.34030E-02  0.30075E-02      5  0.00000E+00      0.000
       0.1004 -0.15073E+00  0.24213E-01 -0.15073E+00  0.24188E-01  0.90170E+00 -0.47006E-02  0.24317E-02 -0.47005E-02  0.24291E-02  0.11856E+00 -0.11053E+03 -0.66459E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10923E+03  0.89032E-02  0.42027E-02      6  0.00000E+00      0.000
       0.1376 -0.30899E+00  0.24213E-01 -0.30899E+00  0.24189E-01  0.77217E+00 -0.16173E-01  0.33307E-02 -0.16173E-01  0.33272E-02  0.14723E+00 -0.10912E+03 -0.65573E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10927E+03  0.21929E-01  0.57564E-02      7  0.00000E+00      0.000
       0.1858 -0.56579E+00  0.24213E-01 -0.56579E+00  0.24190E-01  0.62449E+00 -0.43483E-01  0.44994E-02 -0.43483E-01  0.44948E-02  0.17737E+00 -0.10668E+03 -0.64306E+02  0.19640E+03  0.00000E+00  0.00000E+00  0.10933E+03  0.51259E-01  0.77763E-02      8  0.00000E+00      0.000
