 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:38
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -243.230 0.2711   0.7569E+00  0.3295E-03  0.2262E-01  0.0000E+00      -1   0.520E-03   20.00  0.8429E-03  0.1011E+00
   2    -3.0000    -240.142 0.2721   0.7852E+00  0.3329E-03  0.2228E-01  0.0000E+00      -1   0.513E-03   20.00  0.8588E-03  0.1031E+00
   3    -6.0000    -237.060 0.2732   0.8207E+00  0.3367E-03  0.2187E-01  0.0000E+00      -1   0.503E-03   20.00  0.8700E-03  0.1044E+00
   4    -9.0000    -233.982 0.2743   0.8562E+00  0.3404E-03  0.2590E-01  0.3173E-02      -1   0.596E-03   20.00  0.8775E-03  0.1053E+00
   5   -12.0000    -230.879 0.2754   0.8919E+00  0.3442E-03  0.3442E-01  0.3176E-02      -1   0.792E-03   20.00  0.8816E-03  0.1058E+00
   6   -15.0000    -227.751 0.2766   0.9280E+00  0.3480E-03  0.4370E-01  0.3179E-02      -1   0.101E-02   20.00  0.8825E-03  0.1059E+00
   7   -18.0000    -224.597 0.2777   0.9643E+00  0.3518E-03  0.5344E-01  0.3182E-02      -1   0.123E-02   20.00  0.8833E-03  0.1060E+00
   8   -21.0000    -221.419 0.2788   0.1001E+01  0.3556E-03  0.6313E-01  0.3185E-02      -1   0.145E-02   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -218.219 0.2800   0.1038E+01  0.3595E-03  0.7254E-01  0.3154E-02      -1   0.167E-02   20.00  0.8833E-03  0.1060E+00
  10   -27.0000    -215.000 0.2812   0.1075E+01  0.3634E-03  0.8139E-01  0.2991E-02      -1   0.187E-02   20.00  0.8833E-03  0.1060E+00
  11   -30.0000    -211.765 0.2823   0.1112E+01  0.3673E-03  0.8920E-01  0.2827E-02      -1   0.205E-02   20.00  0.8833E-03  0.1060E+00
  12   -33.0000    -208.519 0.2835   0.1150E+01  0.3713E-03  0.9583E-01  0.2663E-02      -1   0.220E-02   20.00  0.8833E-03  0.1060E+00
  13   -36.0000    -205.265 0.2847   0.1187E+01  0.3752E-03  0.1013E+00  0.2499E-02      -1   0.233E-02   20.00  0.8833E-03  0.1060E+00
  14   -39.0000    -202.007 0.2858   0.1225E+01  0.3791E-03  0.1053E+00  0.2334E-02      -1   0.242E-02   20.00  0.8833E-03  0.1060E+00
  15   -42.0000    -198.749 0.2870   0.1262E+01  0.3831E-03  0.1079E+00  0.2169E-02      -1   0.248E-02   20.00  0.8833E-03  0.1060E+00
  16   -45.0000    -195.494 0.2882   0.1300E+01  0.3870E-03  0.1092E+00  0.2003E-02      -1   0.251E-02   20.00  0.8833E-03  0.1060E+00
  17   -48.0000    -192.245 0.2894   0.1337E+01  0.3910E-03  0.1093E+00  0.1838E-02      -1   0.252E-02   20.00  0.8833E-03  0.1060E+00
  18   -51.0000    -189.006 0.2907   0.1404E+01  0.3951E-03  0.1077E+00  0.1672E-02      -1   0.248E-02   20.00  0.8833E-03  0.1060E+00
  19   -54.0000    -185.785 0.2920   0.1476E+01  0.3993E-03  0.1040E+00  0.1506E-02      -1   0.239E-02   20.00  0.8833E-03  0.1060E+00
  20   -57.0000    -182.583 0.2934   0.1548E+01  0.4035E-03  0.9839E-01  0.1339E-02      -1   0.226E-02   20.00  0.8833E-03  0.1060E+00
  21   -60.0000    -179.403 0.2947   0.1618E+01  0.4076E-03  0.9159E-01  0.1173E-02      -1   0.211E-02   20.00  0.8833E-03  0.1060E+00
  22   -63.0000    -176.243 0.2960   0.1689E+01  0.4117E-03  0.8403E-01  0.1006E-02      -1   0.193E-02   20.00  0.8833E-03  0.1060E+00
  23   -66.0000    -173.104 0.2973   0.1759E+01  0.4158E-03  0.7491E-01  0.8385E-03      -1   0.172E-02   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -169.987 0.2986   0.1828E+01  0.4199E-03  0.6509E-01  0.6711E-03      -1   0.150E-02   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -166.890 0.2999   0.1897E+01  0.4239E-03  0.5426E-01  0.5036E-03      -1   0.125E-02   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -163.815 0.3012   0.1966E+01  0.4279E-03  0.4248E-01  0.3359E-03      -1   0.977E-03   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -160.760 0.3025   0.2034E+01  0.4319E-03  0.3005E-01  0.1680E-03      -1   0.691E-03   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -157.726 0.3037   0.2101E+01  0.4358E-03  0.1669E-01  0.0000E+00      -1   0.384E-03   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -154.712 0.3050   0.2169E+01  0.4398E-03  0.3146E-02  0.0000E+00      -1   0.724E-04   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -151.717 0.3063   0.2240E+01  0.4436E-03 -0.1142E-01  0.0000E+00      -1  -0.263E-03   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -148.742 0.3076   0.2359E+01  0.4471E-03 -0.2650E-01  0.0000E+00      -1  -0.610E-03   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -145.784 0.3090   0.2477E+01  0.4505E-03 -0.4101E-01  0.0000E+00      -1  -0.944E-03   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -142.841 0.3104   0.2594E+01  0.4539E-03 -0.5591E-01  0.0000E+00      -1  -0.129E-02   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -139.913 0.3117   0.2710E+01  0.4573E-03 -0.7058E-01  0.0000E+00      -1  -0.162E-02   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -136.997 0.3131   0.2827E+01  0.4606E-03 -0.8492E-01  0.0000E+00      -1  -0.195E-02   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -134.093 0.3144   0.2942E+01  0.4640E-03 -0.9866E-01  0.0000E+00      -1  -0.227E-02   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -131.198 0.3157   0.3058E+01  0.4674E-03 -0.1122E+00  0.0000E+00      -1  -0.258E-02   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -128.313 0.3171   0.3173E+01  0.4707E-03 -0.1254E+00  0.0000E+00      -1  -0.288E-02   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -125.435 0.3184   0.3287E+01  0.4740E-03 -0.1381E+00  0.0000E+00      -1  -0.318E-02   20.00  0.8833E-03  0.1060E+00
  40  -117.0000    -122.565 0.3197   0.3402E+01  0.4773E-03 -0.1505E+00  0.0000E+00      -1  -0.346E-02   20.00  0.8833E-03  0.1060E+00
  41  -120.0000    -119.700 0.3211   0.3536E+01  0.4803E-03 -0.1627E+00  0.0000E+00      -1  -0.374E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000    -116.840 0.3225   0.3724E+01  0.4823E-03 -0.1751E+00  0.0000E+00      -1  -0.403E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000    -113.982 0.3239   0.3913E+01  0.4844E-03 -0.1865E+00  0.0000E+00      -1  -0.429E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000    -111.126 0.3253   0.4101E+01  0.4864E-03 -0.1983E+00  0.0000E+00      -1  -0.456E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000    -108.272 0.3267   0.4290E+01  0.4884E-03 -0.2095E+00  0.0000E+00      -1  -0.482E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000    -105.419 0.3281   0.4478E+01  0.4904E-03 -0.2194E+00  0.0000E+00      -1  -0.505E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000    -102.566 0.3295   0.4666E+01  0.4925E-03 -0.2294E+00  0.0000E+00      -1  -0.528E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -99.714 0.3309   0.4854E+01  0.4945E-03 -0.2386E+00  0.0000E+00      -1  -0.549E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -96.861 0.3323   0.5042E+01  0.4965E-03 -0.2477E+00  0.0000E+00      -1  -0.570E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -94.008 0.3337   0.5282E+01  0.4975E-03 -0.2576E+00  0.0000E+00      -1  -0.593E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -91.153 0.3351   0.5572E+01  0.4973E-03 -0.2655E+00  0.0000E+00      -1  -0.611E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -88.294 0.3365   0.5863E+01  0.4972E-03 -0.2736E+00  0.0000E+00      -1  -0.629E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -85.433 0.3380   0.6153E+01  0.4971E-03 -0.2809E+00  0.0000E+00      -1  -0.646E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -82.568 0.3394   0.6445E+01  0.4969E-03 -0.2878E+00  0.0000E+00      -1  -0.662E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -79.701 0.3408   0.6736E+01  0.4968E-03 -0.2952E+00  0.0000E+00      -1  -0.679E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -76.831 0.3422   0.7028E+01  0.4967E-03 -0.3018E+00  0.0000E+00      -1  -0.694E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -73.958 0.3437   0.7396E+01  0.4948E-03 -0.3086E+00  0.0000E+00      -1  -0.710E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -71.081 0.3451   0.7818E+01  0.4918E-03 -0.3138E+00  0.0000E+00      -1  -0.722E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -68.199 0.3465   0.8241E+01  0.4888E-03 -0.3185E+00  0.0000E+00      -1  -0.733E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -65.313 0.3479   0.8664E+01  0.4857E-03 -0.3248E+00  0.0000E+00      -1  -0.747E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -62.424 0.3493   0.9088E+01  0.4827E-03 -0.3303E+00  0.0000E+00      -1  -0.760E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -59.531 0.3507   0.9535E+01  0.4791E-03 -0.3331E+00  0.0000E+00      -1  -0.766E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -56.633 0.3521   0.1012E+02  0.4726E-03 -0.3370E+00  0.0000E+00      -1  -0.775E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -53.731 0.3534   0.1070E+02  0.4661E-03 -0.3422E+00  0.0000E+00      -1  -0.787E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -50.825 0.3548   0.1128E+02  0.4596E-03 -0.3458E+00  0.0000E+00      -1  -0.796E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -47.915 0.3561   0.1187E+02  0.4531E-03 -0.3490E+00  0.0000E+00      -1  -0.803E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -45.001 0.3574   0.1260E+02  0.4434E-03 -0.3529E+00  0.0000E+00      -1  -0.812E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -42.083 0.3587   0.1337E+02  0.4331E-03 -0.3563E+00  0.0000E+00      -1  -0.820E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -39.161 0.3600   0.1414E+02  0.4228E-03 -0.3585E+00  0.0000E+00      -1  -0.825E-02   20.00  0.8833E-03  0.1060E+00
