 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:55:57
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.11581E+00  0.53166E-02  0.11581E+00  0.52419E-02 -0.35518E+01  0.11581E-02  0.53166E-04  0.11581E-02  0.52419E-04 -0.35518E-01 -0.20448E+03 -0.19359E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10117E+03  0.39465E-04  0.11976E-02      1  0.00000E+00      0.000
       0.0200  0.10399E+00  0.53166E-02  0.10399E+00  0.52416E-02 -0.31209E+01  0.21980E-02  0.10633E-03  0.21980E-02  0.10484E-03 -0.66728E-01 -0.20473E+03 -0.19384E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10114E+03  0.19717E-03  0.23952E-02      2  0.00000E+00      0.000
       0.0330  0.76923E-01  0.53166E-02  0.76920E-01  0.52412E-02 -0.27164E+01  0.31980E-02  0.17545E-03  0.31980E-02  0.17297E-03 -0.10204E+00 -0.20498E+03 -0.19419E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10110E+03  0.75407E-03  0.39520E-02      3  0.00000E+00      0.000
       0.0499  0.22262E-01  0.53166E-02  0.22262E-01  0.52409E-02 -0.24657E+01  0.35743E-02  0.26530E-03  0.35742E-02  0.26154E-03 -0.14371E+00 -0.20504E+03 -0.19452E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10106E+03  0.24018E-02  0.59760E-02      4  0.00000E+00      0.000
       0.0719 -0.80715E-01  0.53166E-02 -0.80715E-01  0.52407E-02 -0.22442E+01  0.18009E-02  0.38211E-03  0.18009E-02  0.37668E-03 -0.19302E+00 -0.20465E+03 -0.19472E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10101E+03  0.68062E-02  0.86071E-02      5  0.00000E+00      0.000
       0.1004 -0.26539E+00  0.53166E-02 -0.26539E+00  0.52410E-02 -0.20596E+01 -0.57790E-02  0.53395E-03 -0.57790E-02  0.52637E-03 -0.25184E+00 -0.20328E+03 -0.19449E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10096E+03  0.17807E-01  0.12028E-01      6  0.00000E+00      0.000
       0.1376 -0.58192E+00  0.53166E-02 -0.58192E+00  0.52425E-02 -0.18911E+01 -0.27385E-01  0.73135E-03 -0.27385E-01  0.72102E-03 -0.32205E+00 -0.20000E+03 -0.19320E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10091E+03  0.43859E-01  0.16474E-01      7  0.00000E+00      0.000
       0.1858 -0.10955E+01  0.53166E-02 -0.10955E+01  0.52464E-02 -0.17339E+01 -0.80263E-01  0.98798E-03 -0.80263E-01  0.97425E-03 -0.40575E+00 -0.19341E+03 -0.18979E+03  0.49119E+02  0.00000E+00  0.00000E+00  0.10088E+03  0.10252E+00  0.22255E-01      8  0.00000E+00      0.000
