 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:58:42
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.21553E-01  0.22100E-02  0.21555E-01  0.22090E-02 -0.62030E+00  0.21553E-03  0.22100E-04  0.21555E-03  0.22090E-04 -0.62030E-02 -0.89751E+02 -0.46654E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11003E+03  0.53278E-05  0.22087E-03      1  0.00000E+00      0.000
       0.0200  0.19957E-01  0.22100E-02  0.19953E-01  0.22090E-02 -0.57741E+00  0.41509E-03  0.44200E-04  0.41508E-03  0.44180E-04 -0.11977E-01 -0.89835E+02 -0.46806E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11003E+03  0.26618E-04  0.44170E-03      2  0.00000E+00      0.000
       0.0330  0.16302E-01  0.22100E-02  0.16307E-01  0.22090E-02 -0.52701E+00  0.62703E-03  0.72930E-04  0.62706E-03  0.72897E-04 -0.18828E-01 -0.89971E+02 -0.47019E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11002E+03  0.10180E-03  0.72886E-03      3  0.00000E+00      0.000
       0.0499  0.89232E-02  0.22100E-02  0.89216E-02  0.22090E-02 -0.48324E+00  0.77783E-03  0.11028E-03  0.77784E-03  0.11023E-03 -0.26995E-01 -0.90152E+02 -0.47250E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11001E+03  0.32424E-03  0.11021E-02      4  0.00000E+00      0.000
       0.0719 -0.49787E-02  0.22100E-02 -0.49763E-02  0.22090E-02 -0.43637E+00  0.66845E-03  0.15883E-03  0.66851E-03  0.15876E-03 -0.36582E-01 -0.90380E+02 -0.47517E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.11000E+03  0.91879E-03  0.15873E-02      5  0.00000E+00      0.000
       0.1004 -0.29910E-01  0.22100E-02 -0.29906E-01  0.22090E-02 -0.38951E+00 -0.18582E-03  0.22195E-03 -0.18563E-03  0.22185E-03 -0.47707E-01 -0.90624E+02 -0.47801E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.10999E+03  0.24037E-02  0.22181E-02      6  0.00000E+00      0.000
       0.1376 -0.72641E-01  0.22100E-02 -0.72643E-01  0.22089E-02 -0.34264E+00 -0.28829E-02  0.30401E-03 -0.28828E-02  0.30387E-03 -0.60429E-01 -0.90824E+02 -0.48081E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.10998E+03  0.59209E-02  0.30381E-02      7  0.00000E+00      0.000
       0.1858 -0.14198E+00  0.22100E-02 -0.14197E+00  0.22089E-02 -0.30197E+00 -0.97358E-02  0.41068E-03 -0.97357E-02  0.41049E-03 -0.75004E-01 -0.90879E+02 -0.48305E+02  0.20603E+03  0.00000E+00  0.00000E+00  0.10997E+03  0.13840E-01  0.41041E-02      8  0.00000E+00      0.000
