 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 3.2022    Time:  23: 2:12
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -236.46  0.2734  0.2785E-01  0.2935E-02       -212.98  0.2819  0.1874E+00  0.2656E-02       -191.66  0.2896  0.2541E+00  0.2528E-02
          0.0200     -236.12  0.2735  0.4619E-02  0.2934E-02       -212.86  0.2819  0.1826E+00  0.2656E-02       -191.60  0.2896  0.2506E+00  0.2528E-02
          0.0330     -235.39  0.2738 -0.4857E-01  0.2930E-02       -212.66  0.2820  0.1729E+00  0.2656E-02       -191.51  0.2896  0.2454E+00  0.2528E-02
          0.0499     -234.00  0.2743 -0.1560E+00  0.2923E-02       -212.35  0.2821  0.1544E+00  0.2656E-02       -191.38  0.2897  0.2377E+00  0.2528E-02
          0.0719     -231.24  0.2753 -0.3583E+00  0.2910E-02       -211.76  0.2823  0.1131E+00  0.2655E-02       -191.17  0.2898  0.2232E+00  0.2528E-02
          0.1004     -225.91  0.2772 -0.7212E+00  0.2890E-02       -210.51  0.2828  0.2032E-01  0.2655E-02       -190.77  0.2899  0.1914E+00  0.2527E-02
          0.1376     -216.07  0.2807 -0.1343E+01  0.2866E-02       -207.68  0.2838 -0.1841E+00  0.2656E-02       -189.84  0.2903  0.1144E+00  0.2527E-02
          0.1858     -199.12  0.2867 -0.2352E+01  0.2838E-02       -201.31  0.2860 -0.6156E+00  0.2660E-02       -187.53  0.2913 -0.7149E-01  0.2527E-02
          0.2358     -179.97  0.2944 -0.3545E+01  0.2814E-02       -191.75  0.2894 -0.1250E+01  0.2666E-02       -183.61  0.2929 -0.3764E+00  0.2527E-02
          0.2858     -162.45  0.3018 -0.4716E+01  0.2794E-02       -180.40  0.2942 -0.2071E+01  0.2671E-02       -177.87  0.2953 -0.8092E+00  0.2527E-02
          0.3358     -145.72  0.3091 -0.5739E+01  0.2777E-02       -167.16  0.2997 -0.2990E+01  0.2678E-02       -170.04  0.2985 -0.1400E+01  0.2527E-02
          0.3858     -132.26  0.3154 -0.6584E+01  0.2764E-02       -153.55  0.3055 -0.3872E+01  0.2682E-02       -160.60  0.3025 -0.2085E+01  0.2527E-02
          0.4358     -120.97  0.3206 -0.7170E+01  0.2754E-02       -141.02  0.3112 -0.4740E+01  0.2686E-02       -150.24  0.3069 -0.2834E+01  0.2528E-02
          0.4858     -112.26  0.3247 -0.7438E+01  0.2748E-02       -130.26  0.3162 -0.5417E+01  0.2689E-02       -140.42  0.3115 -0.3618E+01  0.2528E-02
          0.5358     -106.64  0.3274 -0.7363E+01  0.2747E-02       -121.46  0.3203 -0.5781E+01  0.2690E-02       -131.21  0.3158 -0.4207E+01  0.2529E-02
          0.5858     -103.54  0.3290 -0.6952E+01  0.2749E-02       -114.95  0.3234 -0.5871E+01  0.2690E-02       -123.31  0.3194 -0.4574E+01  0.2529E-02
          0.6358     -102.87  0.3293 -0.6245E+01  0.2756E-02       -110.95  0.3254 -0.5678E+01  0.2690E-02       -117.18  0.3223 -0.4734E+01  0.2530E-02
          0.6858     -104.85  0.3285 -0.5312E+01  0.2767E-02       -109.51  0.3262 -0.5235E+01  0.2688E-02       -113.44  0.3243 -0.4696E+01  0.2530E-02
          0.7358     -108.46  0.3267 -0.4243E+01  0.2781E-02       -109.65  0.3261 -0.4601E+01  0.2686E-02       -111.28  0.3253 -0.4408E+01  0.2530E-02
          0.7858     -114.46  0.3238 -0.3017E+01  0.2800E-02       -111.75  0.3251 -0.3810E+01  0.2683E-02       -110.89  0.3255 -0.3943E+01  0.2529E-02
          0.8358     -121.89  0.3201 -0.1876E+01  0.2821E-02       -115.27  0.3233 -0.2985E+01  0.2679E-02       -111.91  0.3250 -0.3378E+01  0.2529E-02
          0.8858     -130.55  0.3161 -0.9330E+00  0.2844E-02       -119.82  0.3211 -0.2211E+01  0.2675E-02       -114.03  0.3239 -0.2792E+01  0.2529E-02
          0.9358     -139.10  0.3121 -0.2795E+00  0.2866E-02       -124.82  0.3187 -0.1587E+01  0.2672E-02       -116.83  0.3225 -0.2258E+01  0.2528E-02
          0.9679     -144.03  0.3098 -0.4399E-01  0.2878E-02       -128.03  0.3172 -0.1278E+01  0.2670E-02       -118.74  0.3216 -0.1955E+01  0.2528E-02
          1.0000     -148.11  0.3079  0.3561E-01  0.2885E-02       -131.07  0.3158 -0.1052E+01  0.2669E-02       -120.74  0.3206 -0.1705E+01  0.2528E-02
end
