Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -3.000000e+002  1.000000e+000  1.000000e+000
  101    1    1    0 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc           SConc
   40 -1.170000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   41 -1.200000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   42 -1.230000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   43 -1.260000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   44 -1.290000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   45 -1.320000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   46 -1.350000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   47 -1.380000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   48 -1.410000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   49 -1.440000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   50 -1.470000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   51 -1.500000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   52 -1.530000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   53 -1.560000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   54 -1.590000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   55 -1.620000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   56 -1.650000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   57 -1.680000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   58 -1.710000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   59 -1.740000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   60 -1.770000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   61 -1.800000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   62 -1.830000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   63 -1.860000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   64 -1.890000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   65 -1.920000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   66 -1.950000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   67 -1.980000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   68 -2.010000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   69 -2.040000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   70 -2.070000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   71 -2.100000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   72 -2.130000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   73 -2.160000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   74 -2.190000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   75 -2.220000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   76 -2.250000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   77 -2.280000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   78 -2.310000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   79 -2.340000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   80 -2.370000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   81 -2.400000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   82 -2.430000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   83 -2.460000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   84 -2.490000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   85 -2.520000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   86 -2.550000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   87 -2.580000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   88 -2.610000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   89 -2.640000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   90 -2.670000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   91 -2.700000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   92 -2.730000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   93 -2.760000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   94 -2.790000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   95 -2.820000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   96 -2.850000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   97 -2.880000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   98 -2.910000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
   99 -2.940000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
  100 -2.970000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
  101 -3.000000e+002 -1.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  1.015000e-001  0.000000e+000
10
    1    6   11   16   21   26   36   46   56   66
