das,solute_uptake,all_solute_uptake
1,3.3655e-06,3.3655e-06
2,3.4751e-06,6.8406e-06
3,3.6963e-06,1.05369e-05
4,3.9738e-06,1.45107e-05
5,4.3017e-06,1.88124e-05
6,4.6123e-06,2.34247e-05
7,4.9899e-06,2.84146e-05
8,5.3079e-06,3.37225e-05
9,5.9408e-06,3.9663300000000004e-05
10,6.5884e-06,4.62517e-05
11,7.2945e-06,5.3546200000000006e-05
12,7.6247e-06,6.117090000000001e-05
13,7.9102e-06,6.90811e-05
14,8.5669e-06,7.7648e-05
15,8.963e-06,8.6611e-05
16,9.3285e-06,9.59395e-05
17,9.8835e-06,0.00010582299999999999
18,1.0544e-05,0.00011636699999999999
19,1.1101e-05,0.000127468
20,1.1732e-05,0.0001392
21,1.2302e-05,0.000151502
22,1.3539e-05,0.000165041
23,1.4948e-05,0.000179989
24,1.6632e-05,0.00019662100000000001
25,1.7621e-05,0.000214242
26,1.8408e-05,0.00023265000000000002
27,1.9328e-05,0.00025197800000000003
28,2.1176e-05,0.000273154
29,2.3491e-05,0.000296645
30,2.4464e-05,0.000321109
31,2.5228e-05,0.000346337
32,2.6227e-05,0.000372564
33,2.7553e-05,0.00040011699999999996
34,3.0645e-05,0.00043076199999999995
35,3.1729e-05,0.00046249099999999993
36,3.2787e-05,0.0004952779999999999
37,3.4436e-05,0.0005297139999999999
38,3.6751e-05,0.0005664649999999999
39,3.935e-05,0.0006058149999999999
40,4.2787e-05,0.0006486019999999999
41,4.4633e-05,0.0006932349999999998
42,4.587e-05,0.0007391049999999999
43,4.8251e-05,0.0007873559999999999
44,4.9589e-05,0.000836945
45,5.0771e-05,0.000887716
46,5.203e-05,0.000939746
47,5.486e-05,0.0009946059999999999
48,5.9324e-05,0.0010539299999999998
49,6.4248e-05,0.0011181779999999998
50,6.7561e-05,0.0011857389999999999
51,6.898e-05,0.0012547189999999998
52,7.0222e-05,0.0013249409999999998
53,7.322e-05,0.0013981609999999998
54,7.4757e-05,0.0014729179999999997
55,7.5934e-05,0.0015488519999999997
56,7.8757e-05,0.0016276089999999997
57,8.3528e-05,0.0017111369999999997
58,8.7144e-05,0.0017982809999999997
59,8.8227e-05,0.0018865079999999996
60,8.9485e-05,0.0019759929999999997
61,9.0311e-05,0.0020663039999999997
62,9.1654e-05,0.0021579579999999998
63,9.2817e-05,0.0022507749999999996
64,9.3848e-05,0.0023446229999999997
65,9.6121e-05,0.0024407439999999995
66,9.8447e-05,0.0025391909999999997
67,9.9456e-05,0.0026386469999999996
68,0.00010123,0.0027398769999999995
69,0.00010161,0.0028414869999999993
70,0.00010183,0.002943316999999999
71,0.00010102,0.003044336999999999
72,0.00010054,0.003144876999999999
73,9.9907e-05,0.0032447839999999993
74,0.00010026,0.0033450439999999993
75,7.1876e-05,0.003416919999999999
76,7.35e-05,0.0034904199999999993
77,7.5385e-05,0.003565804999999999
78,7.4878e-05,0.003640682999999999
79,7.5361e-05,0.003716043999999999
80,7.424e-05,0.0037902839999999992
81,7.3126e-05,0.0038634099999999994
82,4.3984e-05,0.003907394
83,4.3616e-05,0.00395101
84,4.3931e-05,0.003994940999999999
85,4.2874e-05,0.004037814999999999
86,4.2704e-05,0.0040805189999999995
87,4.2839e-05,0.004123358
88,4.3421e-05,0.004166779
89,4.3085e-05,0.004209864
90,4.2392e-05,0.004252255999999999
91,4.2293e-05,0.004294548999999999
92,1.7555e-05,0.004312103999999999
93,1.6785e-05,0.004328888999999999
94,1.6418e-05,0.004345306999999999
95,1.6471e-05,0.0043617779999999984
96,1.6153e-05,0.004377930999999998
97,1.7178e-05,0.004395108999999998
98,1.8972e-05,0.004414080999999998
99,2.04e-05,0.004434480999999998
100,2.191e-05,0.004456390999999998
101,2.3174e-05,0.004479564999999998
102,2.4243e-05,0.004503807999999998
103,2.5156e-05,0.004528963999999998
104,2.626e-05,0.004555223999999998
105,2.7987e-05,0.0045832109999999985
106,2.863e-05,0.0046118409999999985
107,2.8878e-05,0.004640718999999999
108,2.8853e-05,0.004669571999999999
109,2.8877e-05,0.004698448999999999
110,2.8346e-05,0.004726794999999999
111,2.849e-05,0.004755284999999999
112,2.7738e-05,0.004783022999999999
113,2.7707e-05,0.004810729999999999
114,2.8579e-05,0.004839308999999999
115,2.9152e-05,0.004868460999999999
116,2.8693e-05,0.004897153999999999
117,2.8e-05,0.004925153999999999
118,2.7388e-05,0.004952541999999999
119,2.7409e-05,0.004979950999999999
120,2.6888e-05,0.005006838999999999
121,2.7093e-05,0.005033931999999999
122,2.7019e-05,0.005060950999999998
123,2.629e-05,0.005087240999999998
124,2.5782e-05,0.005113022999999999
125,2.5836e-05,0.005138858999999999
126,2.5133e-05,0.005163991999999999
127,2.4919e-05,0.005188910999999999
128,2.365e-05,0.005212560999999999
129,2.3301e-05,0.005235861999999999
130,2.2495e-05,0.005258356999999999
131,2.244e-05,0.005280796999999999
132,2.1297e-05,0.005302093999999999
133,2.103e-05,0.005323123999999999
134,2.0345e-05,0.005343468999999999
135,1.9745e-05,0.005363213999999999
136,1.94e-05,0.005382613999999999
137,1.8641e-05,0.005401254999999999
138,1.7839e-05,0.005419093999999999
139,1.7232e-05,0.005436325999999999
140,1.6548e-05,0.005452873999999999
141,1.5982e-05,0.005468855999999999
142,1.551e-05,0.005484365999999999
143,1.4959e-05,0.005499324999999999
144,1.4499e-05,0.005513824
145,1.4075e-05,0.005527898999999999
146,1.3557e-05,0.005541455999999999
147,1.2536e-05,0.005553991999999999
