day,min_zn_inrice,max_zn_inrice,zn_actual
71,281307.9549455081,1551698.9770071788,290286.0977289683
72,286124.09167787124,1565572.979603041,299555.91220344725
73,291178.94827558886,1580769.9948516255,309311.6122034473
74,297673.0320577641,1602669.2063952792,318771.14682448655
75,303440.681887026,1620850.9164829676,463580.93114521186
76,311242.0965967049,1649448.7019398091,470257.876523691
77,319716.69525602116,1680771.1436920725,476835.1164884169
78,323603.436380555,1688884.2796514295,483093.01678565686
79,329023.92027343577,1707168.869699999,489831.5810808892
80,317330.03822296706,1709917.0400339079,496299.9426705774
81,305388.14405985136,1711350.3391014521,502174.2204560771
82,293566.31958770746,1713996.4459733646,642404.3383111428
83,281165.09426869784,1713774.9196891694,644244.7252473286
84,269658.67247144046,1718475.537598345,644236.0391277022
85,256110.94079580504,1712128.4917460745,646916.9467967813
86,244544.8999995233,1716021.9833952556,649585.8911364138
87,233160.21355744882,1721036.3448461303,650948.2930365704
88,235785.50067548998,1726243.6211548543,650057.9885805306
89,237244.67944019477,1726253.8551834929,652436.4113379881
90,238781.06448877516,1724470.1332584163,654652.8873547981
91,241046.8347560676,1727224.4768074185,656309.5164329871
92,242158.77703563258,1723596.2063848772,789404.2019809673
93,242190.53603981624,1715267.5850566765,783817.6077472859
94,242678.73328977925,1709867.8916366596,780867.7150043155
95,244716.6050334533,1712516.7222505347,776464.9900593144
96,245401.32311351976,1708083.474960127,771795.5753462785
97,247163.2684424203,1710496.7857985608,765737.0362839176
98,249665.52189686074,1718563.9179533264,762315.4764872115
99,252477.43855048882,1727071.1142404936,760333.0085653416
100,255396.13307622832,1735485.3166853152,756364.5712829609
101,257739.32190251746,1742229.4958936372,754480.6965632966
102,260346.45609972122,1749273.5511382518,752985.5043303184
103,262740.6694701135,1754991.9076476693,751363.7998007901
104,264991.42377854546,1760207.4094248014,747905.0422584482
105,264481.8472659591,1750798.079214804,735238.1970858582
106,262221.0628917969,1728572.61995371,721138.9891025748
107,259961.1688560947,1706340.5521141249,709454.7872321289
108,258284.19269372008,1686195.8565479014,700211.225826594
109,257383.50892783416,1669112.765153021,691704.6571581505
110,255256.33953557408,1644736.7453228354,681238.1529812361
111,253908.58088936572,1627991.7007584048,672706.4436609929
112,251690.44570593885,1604706.7938956455,664668.8584586277
113,251382.41992449455,1593032.2592738254,660187.2756587474
114,252379.00526492184,1585806.6654513674,650713.8073238365
115,250851.1663083211,1570283.3550035362,639631.853409554
116,247273.3147723775,1545636.9103717941,629556.8207665918
117,244142.86447846037,1523128.0282031265,622238.4914404326
118,241891.2780686319,1502777.473063543,614816.5821425684
119,240619.680362125,1489116.6984413115,607978.2164895823
120,239293.10006653814,1475026.275225388,604482.2735023289
121,239366.85660962889,1465295.980590778,597398.1037969297
122,237725.6630974248,1451021.9729941166,590588.9312232119
123,235830.7963925423,1435493.079282456,587424.9960427878
124,234766.85340257402,1420017.2702201796,580893.2234218193
125,233019.4915597979,1406051.6560192276,573282.935331426
126,230617.63391541745,1390753.962407692,570361.2831433341
127,229811.0001109062,1377839.540068841,563604.1872215208
128,226663.0779634926,1357671.2358917994,560755.5884892223
129,225461.2843258115,1342999.6538846795,553627.2337438922
130,222742.38348190064,1327124.9355712782,550869.4241424475
131,222063.70018207477,1316183.7942454927,544299.1102100401
132,218879.07073093907,1297435.8972112811,541613.1033324285
133,218092.99010931383,1286404.48419711,536313.0053719752
134,216044.55847045302,1272691.5045341859,533708.0155824969
135,215204.94440717582,1261841.6124885636,531126.0930080877
136,214269.31531394727,1250635.0180670223,526156.8433507844
137,211793.58526455882,1234796.0998250348,522099.86135503574
138,209832.70842868503,1220522.2005707708,519564.15570989886
139,208606.30645955176,1208254.0764744089,515432.33628989954
140,206643.60108616666,1194628.1107020057,512909.10469248646
141,205465.76463501106,1183059.214655738,508666.385560157
142,203635.3002724949,1170957.842207851,506168.96549396485
143,202596.7733596221,1160612.1900022258,503677.00785538787
144,201553.20178182964,1150407.8342497824,499249.5432279798
145,199496.05345006162,1138106.5848436255,496782.0036440132
146,198431.38258663294,1128135.426391821,494315.34002034005
147,197388.00514047284,1118448.180170264,495625.34002034005
