day,min_zn_inrice,max_zn_inrice,zn_actual
56,168100.6970127323,1063502.9212056766,160119.08
57,179682.45086809187,1124921.4009201964,168386.68
58,190042.69074321125,1177836.92869528,177016.88
59,196324.8553861934,1205645.0046699303,185755.28
60,203032.21717270726,1235360.4063286616,194619.78
61,209164.45413374816,1261162.8112828238,203567.18
62,216291.28747523922,1292105.120133272,212648.47999999998
63,223272.1903386042,1321580.8435814849,221846.08
64,230176.81065553182,1350016.0205326676,231146.78000000003
65,239389.39427925163,1390581.9062289745,240672.78
66,247517.18965548984,1424439.3796427415,248799.74481445472
67,255312.91305147085,1457505.087023331,258516.22347998226
68,264124.9371429316,1494057.7194829413,268381.9045419243
69,270593.3752255656,1517532.8083288064,278259.56180920516
70,276865.93416545674,1539614.6493632684,288161.9030950613
71,281307.9549455081,1551698.9770071788,297949.8628295708
72,286124.09167787124,1565572.979603041,307378.3177841945
73,291178.94827558886,1580769.9948516255,317290.1177841945
74,297673.0320577641,1602669.2063952792,462868.15617095423
75,303440.681887026,1620850.9164829676,468602.62617185904
76,311242.0965967049,1649448.7019398091,475430.5548947295
77,319716.69525602116,1680771.1436920725,482171.7057915512
78,323603.436380555,1688884.2796514295,488597.2927415843
79,329023.92027343577,1707168.869699999,495484.2750414465
80,317330.03822296706,1709917.0400339079,502098.8919083232
81,305388.14405985136,1711350.3391014521,643636.9488795586
82,293566.31958770746,1713996.4459733646,644863.7359275662
83,281165.09426869784,1713774.9196891694,646913.0386190626
84,269658.67247144046,1718475.537598345,647194.5478766137
85,256110.94079580504,1712128.4917460745,650022.2618281294
86,244544.8999995233,1716021.9833952556,652831.8049627172
87,233160.21355744882,1721036.3448461303,654384.6617288128
88,235785.50067548998,1726243.6211548543,653771.1419387927
89,237244.67944019477,1726253.8551834929,656284.2993343766
90,238781.06448877516,1724470.1332584163,658630.8007601281
91,241046.8347560676,1727224.4768074185,795245.0403627763
92,242158.77703563258,1723596.2063848772,789859.6022731337
93,242190.53603981624,1715267.5850566765,784524.1219591744
94,242678.73328977925,1709867.8916366596,781699.7806650719
95,244716.6050334533,1712516.7222505347,777497.1884041874
96,245401.32311351976,1708083.474960127,773041.4185093371
97,247163.2684424203,1710496.7857985608,767316.1912942898
98,249665.52189686074,1718563.9179533264,764141.1842396125
99,252477.43855048882,1727071.1142404936,762370.2022234214
100,255396.13307622832,1735485.3166853152,758702.5125858637
101,257739.32190251746,1742229.4958936372,757026.3490461928
102,260346.45609972122,1749273.5511382518,755721.3193797743
103,262740.6694701135,1754991.9076476693,754293.4742304806
104,264991.42377854546,1760207.4094248014,751100.6182036283
105,264481.8472659591,1750798.079214804,738678.2896433438
106,262221.0628917969,1728572.61995371,724797.4875060953
107,259961.1688560947,1706340.5521141249,713246.0860897265
108,258284.19269372008,1686195.8565479014,704052.6462664385
109,257383.50892783416,1669112.765153021,695578.1223088335
110,255256.33953557408,1644736.7453228354,685214.4034355578
111,253908.58088936572,1627991.7007584048,676726.5451722919
112,251690.44570593885,1604706.7938956455,668718.2209947711
113,251382.41992449455,1593032.2592738254,664160.0222669583
114,252379.00526492184,1585806.6654513674,654779.5828210786
115,250851.1663083211,1570283.3550035362,643844.7551033513
116,247273.3147723775,1545636.9103717941,633884.7467682471
117,244142.86447846037,1523128.0282031265,626599.5946541183
118,241891.2780686319,1502777.473063543,619214.4513546699
119,240619.680362125,1489116.6984413115,612400.939125222
120,239293.10006653814,1475026.275225388,608840.984918049
121,239366.85660962889,1465295.980590778,601795.8083923985
122,237725.6630974248,1451021.9729941166,595020.918299738
123,235830.7963925423,1435493.079282456,591798.1427680558
124,234766.85340257402,1420017.2702201796,585294.4163564863
125,233019.4915597979,1406051.6560192276,577741.1389767779
126,230617.63391541745,1390753.962407692,574762.7293803077
127,229811.0001109062,1377839.540068841,568042.6762065904
128,226663.0779634926,1357671.2358917994,565136.8896545565
129,225461.2843258115,1342999.6538846795,558050.6635008988
130,222742.38348190064,1327124.9355712782,555235.8864865433
131,222063.70018207477,1316183.7942454927,548695.632923102
132,218879.07073093907,1297435.8972112811,545952.7300309608
133,218092.99010931383,1286404.48419711,540653.4469883218
134,216044.55847045302,1272691.5045341859,537992.7330076278
135,215204.94440717582,1261841.6124885636,535355.8554079058
136,214269.31531394727,1250635.0180670223,530381.4109524777
137,211793.58526455882,1234796.0998250348,526299.8089961894
138,209832.70842868503,1220522.2005707708,523706.08091141295
139,208606.30645955176,1208254.0764744089,519550.5999646402
140,206643.60108616666,1194628.1107020057,516969.9482250862
141,205465.76463501106,1183059.214655738,512705.7227598119
142,203635.3002724949,1170957.842207851,510152.05624716135
143,202596.7733596221,1160612.1900022258,507604.43097219465
144,201553.20178182964,1150407.8342497824,503160.6091293059
145,199496.05345006162,1138106.5848436255,500638.7858663285
146,198431.38258663294,1128135.426391821,498118.42680640414
147,197388.00514047284,1118448.180170264,499390.92680640414
