day,min_zn_inrice,max_zn_inrice,zn_actual
71,281307.9549455081,1551698.9770071788,290286.0977289683
72,286124.09167787124,1565572.979603041,299555.91220344725
73,291178.94827558886,1580769.9948516255,309311.6122034473
74,297673.0320577641,1602669.2063952792,318771.14682448655
75,303440.681887026,1620850.9164829676,327992.27264024527
76,311242.0965967049,1649448.7019398091,337667.8636168093
77,319716.69525602116,1680771.1436920725,347335.66730032273
78,323603.436380555,1688884.2796514295,356760.4342015433
79,329023.92027343577,1707168.869699999,366352.9915861398
80,317330.03822296706,1709917.0400339079,375693.1427332202
81,305388.14405985136,1711350.3391014521,384613.60564759886
82,293566.31958770746,1713996.4459733646,393069.8127236867
83,281165.09426869784,1713774.9196891694,401568.70583459287
84,269658.67247144046,1718475.537598345,409319.9063354072
85,256110.94079580504,1712128.4917460745,417693.3502741201
86,244544.8999995233,1716021.9833952556,425912.50264037546
87,233160.21355744882,1721036.3448461303,433515.9948543432
88,235785.50067548998,1726243.6211548543,440094.18282613996
89,237244.67944019477,1726253.8551834929,447754.93749197514
90,238781.06448877516,1724470.1332584163,455175.0867318346
91,241046.8347560676,1727224.4768074185,462207.29328787257
92,242158.77703563258,1723596.2063848772,468166.20449728484
93,242190.53603981624,1715267.5850566765,473863.96705063153
94,242678.73328977925,1709867.8916366596,480069.4506372276
95,244716.6050334533,1712516.7222505347,485677.95137655636
96,245401.32311351976,1708083.474960127,490976.23275681556
97,247163.2684424203,1710496.7857985608,495635.5647483396
98,249665.52189686074,1718563.9179533264,501027.8643441262
99,252477.43855048882,1727071.1142404936,506797.3601473528
100,255396.13307622832,1735485.3166853152,511695.1941162662
101,257739.32190251746,1742229.4958936372,517228.0684333481
102,260346.45609972122,1749273.5511382518,522777.32840403775
103,262740.6694701135,1754991.9076476693,528132.9602748656
104,264991.42377854546,1760207.4094248014,532559.6259718433
105,264481.8472659591,1750798.079214804,529842.1769827604
106,262221.0628917969,1728572.61995371,525621.2709327467
107,259961.1688560947,1706340.5521141249,522276.8497619667
108,258284.19269372008,1686195.8565479014,519894.35754669976
109,257383.50892783416,1669112.765153021,517716.22149471875
110,255256.33953557408,1644736.7453228354,514371.7053423083
111,253908.58088936572,1627991.7007584048,511851.1652605998
112,251690.44570593885,1604706.7938956455,509415.4395482729
113,251382.41992449455,1593032.2592738254,508771.8931427618
114,252379.00526492184,1585806.6654513674,505340.41801820137
115,250851.1663083211,1570283.3550035362,500857.7541818416
116,247273.3147723775,1545636.9103717941,496738.2269795656
117,244142.86447846037,1523128.0282031265,494034.762230625
118,241891.2780686319,1502777.473063543,491126.8408691554
119,240619.680362125,1489116.6984413115,488453.75699762435
120,239293.10006653814,1475026.275225388,487716.58008186636
121,239366.85660962889,1465295.980590778,484685.8394610421
122,237725.6630974248,1451021.9729941166,481713.9791651707
123,235830.7963925423,1435493.079282456,480968.6602266916
124,234766.85340257402,1420017.2702201796,477951.41391140514
125,233019.4915597979,1406051.6560192276,474114.41807501734
126,230617.63391541745,1390753.962407692,473307.23908465245
127,229811.0001109062,1377839.540068841,469824.7822769269
128,226663.0779634926,1357671.2358917994,468916.63996368134
129,225461.2843258115,1342999.6538846795,464952.97140834364
130,222742.38348190064,1327124.9355712782,463972.8446243636
131,222063.70018207477,1316183.7942454927,460211.4192076372
132,218879.07073093907,1297435.8972112811,459156.28775888303
133,218092.99010931383,1286404.48419711,456137.7311636037
134,216044.55847045302,1272691.5045341859,455034.13704929984
135,215204.94440717582,1261841.6124885636,453899.2180440964
136,214269.31531394727,1250635.0180670223,450917.8118588497
137,211793.58526455882,1234796.0998250348,448554.0171386601
138,209832.70842868503,1220522.2005707708,447290.43750915746
139,208606.30645955176,1208254.0764744089,444748.9506868513
140,206643.60108616666,1194628.1107020057,443396.14905849716
141,205465.76463501106,1183059.214655738,440655.62200299755
142,203635.3002724949,1170957.842207851,439233.4393456341
143,202596.7733596221,1160612.1900022258,437775.3207532625
144,201553.20178182964,1150407.8342497824,434739.9491891584
145,199496.05345006162,1138106.5848436255,433219.2870124512
146,198431.38258663294,1128135.426391821,431661.7422601441
147,197388.00514047284,1118448.180170264,434196.9422601441
