das,solute_uptake,all_solute_uptake
1,3.0291e-06,3.0291e-06
2,3.1354e-06,6.1645e-06
3,3.3421e-06,9.5066e-06
4,3.5992e-06,1.3105799999999999e-05
5,3.9027e-06,1.7008499999999998e-05
6,4.1934e-06,2.1201899999999998e-05
7,4.5448e-06,2.57467e-05
8,4.8583e-06,3.0604999999999996e-05
9,5.4402e-06,3.60452e-05
10,6.0408e-06,4.2085999999999997e-05
11,6.7259e-06,4.88119e-05
12,7.0385e-06,5.5850399999999996e-05
13,7.3587e-06,6.320909999999999e-05
14,7.977e-06,7.118609999999999e-05
15,8.3636e-06,7.954969999999999e-05
16,8.7592e-06,8.830889999999999e-05
17,9.2831e-06,9.7592e-05
18,9.9613e-06,0.0001075533
19,1.0493e-05,0.0001180463
20,1.1096e-05,0.0001291423
21,1.1697e-05,0.0001408393
22,1.2866e-05,0.0001537053
23,1.4258e-05,0.0001679633
24,1.5853e-05,0.0001838163
25,1.68e-05,0.0002006163
26,1.7624e-05,0.0002182403
27,1.8507e-05,0.00023674729999999998
28,2.0338e-05,0.0002570853
29,2.2545e-05,0.0002796303
30,2.3484e-05,0.0003031143
31,2.4303e-05,0.0003274173
32,2.5268e-05,0.0003526853
33,2.6625e-05,0.0003793103
34,2.9585e-05,0.0004088953
35,3.0638e-05,0.0004395333
36,3.1747e-05,0.00047128029999999997
37,3.3341e-05,0.0005046213
38,3.5656e-05,0.0005402773
39,3.8165e-05,0.0005784423000000001
40,4.1475e-05,0.0006199173000000001
41,4.3361e-05,0.0006632783000000001
42,4.4572e-05,0.0007078503000000001
43,4.6967e-05,0.0007548173000000001
44,4.8277e-05,0.0008030943000000001
45,4.9439e-05,0.0008525333
46,5.0763e-05,0.0009032963
47,5.351e-05,0.0009568063
48,5.7927e-05,0.0010147333
49,6.27e-05,0.0010774333
50,6.5916e-05,0.0011433493
51,6.7417e-05,0.0012107663
52,6.8647e-05,0.0012794133
53,7.1672e-05,0.0013510853
54,7.3188e-05,0.0014242733
55,7.4353e-05,0.0014986263000000002
56,7.7215e-05,0.0015758413000000002
57,8.1862e-05,0.0016577033000000003
58,8.5498e-05,0.0017432013000000003
59,8.6577e-05,0.0018297783000000003
60,8.7833e-05,0.0019176113000000004
61,8.8664e-05,0.0020062753
62,8.9999e-05,0.0020962743
63,9.1161e-05,0.0021874353000000003
64,9.2193e-05,0.0022796283000000002
65,9.4426e-05,0.0023740543
66,9.6715e-05,0.0024707693
67,9.7719e-05,0.0025684883
68,9.9471e-05,0.0026679593
69,9.9882e-05,0.0027678412999999997
70,0.00010013,0.0028679712999999996
71,9.9372e-05,0.0029673432999999996
72,9.8909e-05,0.0030662522999999994
73,9.834e-05,0.0031645922999999996
74,9.8708e-05,0.0032633002999999995
75,9.8748e-05,0.0033620482999999995
76,7.2197e-05,0.0034342452999999995
77,7.4055e-05,0.0035083002999999995
78,7.3597e-05,0.0035818972999999994
79,7.4098e-05,0.0036559952999999992
80,7.3043e-05,0.0037290382999999993
81,7.1974e-05,0.003801012299999999
82,7.119e-05,0.003872202299999999
83,4.2723e-05,0.003914925299999999
84,4.3068e-05,0.0039579933
85,4.2103e-05,0.0040000962999999995
86,4.1965e-05,0.004042061299999999
87,4.2122e-05,0.0040841833
88,4.2714e-05,0.0041268973
89,4.2442e-05,0.0041693393
90,4.1804e-05,0.0042111433
91,4.1735e-05,0.0042528783
92,1.8496e-05,0.0042713743
93,1.7722e-05,0.004289096300000001
94,1.734e-05,0.004306436300000001
95,1.736e-05,0.004323796300000001
96,1.7028e-05,0.004340824300000001
97,1.7522e-05,0.0043583463000000005
98,1.9247e-05,0.0043775933000000005
99,2.0644e-05,0.004398237300000001
100,2.2117e-05,0.004420354300000001
101,2.336e-05,0.004443714300000001
102,2.4406e-05,0.004468120300000001
103,2.53e-05,0.004493420300000001
104,2.6379e-05,0.004519799300000001
105,2.8068e-05,0.004547867300000001
106,2.8699e-05,0.004576566300000001
107,2.8944e-05,0.0046055103000000016
108,2.8917e-05,0.004634427300000001
109,2.8932e-05,0.004663359300000001
110,2.8409e-05,0.004691768300000001
111,2.8545e-05,0.004720313300000001
112,2.7811e-05,0.004748124300000001
113,2.7773e-05,0.004775897300000001
114,2.86e-05,0.004804497300000001
115,2.9152e-05,0.004833649300000001
116,2.8711e-05,0.004862360300000001
117,2.8041e-05,0.004890401300000001
118,2.7444e-05,0.004917845300000001
119,2.7459e-05,0.004945304300000001
120,2.6949e-05,0.004972253300000001
121,2.7135e-05,0.004999388300000001
122,2.706e-05,0.005026448300000001
123,2.635e-05,0.0050527983
124,2.5848e-05,0.0050786463000000006
125,2.5896e-05,0.005104542300000001
126,2.5214e-05,0.005129756300000001
127,2.4996e-05,0.005154752300000001
128,2.3763e-05,0.005178515300000001
129,2.3415e-05,0.005201930300000001
130,2.2632e-05,0.005224562300000001
131,2.2569e-05,0.005247131300000001
132,2.1459e-05,0.005268590300000001
133,2.119e-05,0.0052897803000000005
134,2.0522e-05,0.005310302300000001
135,1.9931e-05,0.005330233300000001
136,1.9587e-05,0.0053498203000000005
137,1.8846e-05,0.005368666300000001
138,1.8074e-05,0.005386740300000001
139,1.7464e-05,0.005404204300000001
140,1.6805e-05,0.005421009300000001
141,1.6237e-05,0.0054372463
142,1.5782e-05,0.0054530283
143,1.5238e-05,0.0054682663
144,1.4774e-05,0.0054830403
145,1.4364e-05,0.0054974043000000005
146,1.3852e-05,0.0055112563000000005
147,1.2854e-05,0.0055241103
