day,ZRTC,ZSTC,ZLFC,ZERC,ZART,ZAST,ZALF,ZAER,TZDMI,TZDMX,ZU
2,2.4617326602738894,2.46173266027389,6.154331650684724,0.0,151.59693219547114,72.71177721089948,423.9212905936294,0.0,2633.2266312292363,28555.911229235884,648.23
3,5.074922035290215,5.074922035290216,11.18515157555352,0.0,331.4993460289338,158.99996289459742,817.2406910764689,0.0,2352.0161261212606,29641.806685228683,659.51
4,7.718717931010449,7.708885555551827,14.918512386630164,0.0,548.2770313402025,263.4623956113005,1186.5205730484975,0.0,2183.5758558674142,31663.994474723877,690.5200000000001
5,10.649398526657059,10.578367283960034,17.29440858667098,0.0,825.686562820586,397.3953472581302,1504.7680899212842,0.0,2067.8989995257966,34073.165959035934,729.59
6,13.773948889243,13.398473115642698,18.72543216093797,0.0,1164.009952670685,555.0180440461685,1782.432003283147,0.0,1990.5822556283747,36736.72559622937,773.61
7,17.01701848218675,16.05552852722826,19.57157811465961,0.0,1558.636290766393,732.2316196559389,2029.2220895776686,0.0,1932.5713625204658,39490.65198628868,818.63
8,20.185148341460984,18.40447639812187,19.997072346493315,0.0,2002.4008933010764,927.4897404037242,2259.8393662951994,0.0,1924.4709793168547,42550.48345132264,869.64
9,23.26991839286112,20.508577076269464,20.220537533570347,0.0,2489.5171880800826,1140.441972022957,2482.240839896961,0.0,1944.0400985277356,45742.510775522125,922.47
10,25.01122728437179,21.623254833848623,20.919606536280565,0.0,2929.962180167351,1358.793583483552,2840.1442363490974,0.0,1781.551021204198,50807.41037123085,1016.6999999999999
11,26.245388958038955,22.794282484893994,21.987263610811915,0.0,3348.1300016246205,1611.2941924959323,3284.475805879448,0.0,1562.0894534891972,56144.92832001274,1115.0
12,26.98001330077353,23.899899825955746,23.05983880200567,0.0,3757.1432425545086,1912.960479444925,3804.5962780005675,0.0,1363.226077631835,62353.08861363557,1230.8
13,29.57021586190819,25.49019645513574,24.281700346270043,0.0,4326.716584605096,2192.9615253319944,4240.221890062911,0.0,798.8882526558018,65976.6152504555,1285.2
14,33.01365256881396,26.21367356060169,24.80629786199153,0.0,5081.256475120958,2432.971484560167,4593.872040318876,0.0,516.8869919979866,70028.54851251202,1348.2
15,35.49692165451691,26.25334159615267,24.860986948716857,0.0,5860.089271011122,2713.185286308297,4998.425442680583,0.0,583.188275467237,76453.63414384954,1463.6
16,38.97371613760561,26.69450052132148,25.192084456864112,0.0,6758.979894157447,2982.3265791935696,5368.293526648984,0.0,408.76656790875813,81202.20843969352,1537.8999999999999
17,42.43030832115151,26.964191064223343,25.40584778876819,0.0,7728.75734797405,3262.2357288781263,5738.606923147824,0.0,320.9150071643189,86338.28869224904,1620.0
18,45.393933610680854,27.067964137838466,25.500973139439466,0.0,8728.450948662483,3582.2650113188374,6143.88404001868,0.0,330.92692739117547,92575.3201874872,1725.0
19,47.501640254497175,27.01776255745805,25.485342290868193,0.0,9726.103869264107,3977.963632730215,6620.132498005679,0.0,448.78790230391405,100657.52352423721,1869.6
20,50.321846352161195,27.31141006846015,25.720758998105016,0.0,10828.641046441182,4383.667076621913,7093.491876936906,0.0,309.28867725060763,107454.71892382801,1981.6000000000001
21,53.01264094702999,27.49674489602439,25.87653310215549,0.0,12001.176486906315,4825.006056614806,7587.417456478879,0.0,240.13324686475426,114984.57804283104,2107.8
22,55.55626895427617,27.76942194734634,25.99224528745737,0.0,13228.944962469408,5326.948935716781,8101.506101813809,0.0,204.81635423697935,123069.60136707276,2243.8
23,56.15866513784857,27.335889159134627,25.82164220162445,0.0,14394.60131831346,5965.218015301712,8794.180666384827,0.0,541.3776033971108,136424.6180455954,2496.6
24,56.09118717847377,27.151504849491314,25.705889385829565,0.0,15552.45866827084,6785.343353037233,9614.597978691927,0.0,838.848164574184,152190.08388275286,2798.3999999999996
25,55.91432800106118,27.1057548872091,25.702659530378558,0.0,16776.648363494707,7754.946742048851,10554.50489445644,0.0,1018.5154406843785,169732.07325380924,3133.7000000000003
26,57.903439726638375,27.65812569586489,26.133729239305225,0.0,18328.093297342177,8662.385895913781,11439.620806744038,0.0,463.7716736965722,182142.44539477897,3344.0
27,60.463869407298844,28.48702540111175,26.382065345066767,0.0,20069.171903633243,9661.156725984065,12232.871370382689,0.0,152.41265460713657,193784.87704041094,3533.1
28,63.02413488983421,29.39783178307291,26.524586343123765,0.0,21905.17202864257,10767.374953527164,13018.353017830263,0.0,37.20972477936448,205870.3638778038,3727.7000000000003
29,63.53405450367446,28.94976943450933,26.44832025592621,0.0,23707.093610738357,11925.813767446147,14189.192621815491,0.0,393.8339230740021,227337.04604458075,4131.2
30,63.821853861162644,28.568841808059823,26.468744222624387,0.0,25600.983254127525,13241.556945937537,15564.559799934936,0.0,511.6935148896591,251422.0863728075,4585.0
31,66.06045391710308,29.65715861271155,26.64701305921525,0.0,27742.92469068701,14811.143142209647,16626.432167103343,0.0,34.21681543647901,264295.8602737662,4773.4
32,68.31374555239314,30.76501352112179,26.85441801431826,0.0,29933.76188661912,16470.772601622906,17721.565511757977,0.0,0.0,276725.72356543964,4945.6
33,70.32725835265926,31.723170955974098,27.01583089476417,0.0,32163.38937439894,18221.737387440844,18882.37323816022,0.0,0.0,290238.7498253871,5141.4
34,71.63523365472473,32.22518013874009,26.89845294459938,0.0,34456.94021628624,20112.82188167321,20138.13790204055,0.0,0.0,308509.73693158675,5440.400000000001
35,71.09177512566988,31.544909165754856,26.549140131029542,0.0,36711.56932414253,22100.817671102694,21907.113004754778,0.0,490.69687060679644,339075.62340201915,6011.599999999999
36,72.96840821139958,32.633100670590764,26.799492243408373,0.0,39199.3022431373,24379.929206223896,23359.2685506388,0.0,0.0,354228.5369922214,6219.0
37,74.65184655331815,33.577223530493804,26.994675263562733,0.0,41729.833229968535,26773.56067609646,24886.70609393501,0.0,0.0,370650.60208066634,6451.6
38,75.76788933602933,34.13579841798504,26.9546528843822,0.0,44325.26466690708,29334.4032406139,26520.23209247902,0.0,0.0,391966.54152089683,6789.8
39,76.11818184824462,34.19753563470982,26.65996075130044,0.0,46997.51582952461,32115.414123452698,28356.97004702269,0.0,71.11430104434112,420745.37716073496,7290.0
40,76.36676487810425,34.238340332421075,26.594144779487337,0.0,49682.41637229622,35053.81926368911,30539.564364014666,0.0,351.94747715590347,450715.72303712554,7805.900000000001
41,76.2709334058658,34.07168150986415,26.531737798471898,0.0,52414.087287123315,38216.080835592526,33063.23187728415,0.0,614.8516493876268,485423.9833121997,8417.6
42,77.40161890930072,34.798587000084154,26.615255311924354,0.0,55396.84419817191,41808.45522370672,35291.30057812137,0.0,86.27219896447059,510799.230967968,8803.2
43,79.16657574366675,35.96353197432764,26.967906555647396,0.0,58428.68220374765,45560.61139987175,37523.006396380595,0.0,0.0,528939.3100184412,9015.699999999999
44,79.9198087291326,36.352968942616,26.816427056237107,0.0,61528.19237949361,49585.25441417004,39917.15320633634,0.0,0.0,560114.9160102758,9518.3
45,81.52937211233755,37.400158586070106,27.138260419941066,0.0,64640.908058555935,53756.610224162425,42386.58171728163,0.0,0.0,580003.376136013,9753.5
46,83.20319293979365,38.48205200171786,27.500574168288136,0.0,67753.6544810428,58063.04130572665,44918.704213230536,0.0,0.0,598412.7336585113,9951.3
47,84.6685089081959,39.36259458366475,27.777857451347902,21.58285740853783,70862.34918985968,62537.53195600518,47517.25126005161,19.267594083509568,17.85453493835123,619314.9672631162,10201.0
48,85.23681766485689,39.45186512390976,27.668695499985787,17.95463337465958,73999.94943986257,67356.50196603584,50242.207440629165,95.74115347241947,87.38025716979926,654026.5878337637,10758.0
49,85.21234813788823,39.03777842700149,27.369577124537294,15.189712414298203,77203.30237118721,72692.96322408644,53134.915146552405,229.21925817392167,206.06740211044422,700266.1041506532,11566.0
50,85.29730125540272,38.76131221617247,27.22147359593316,13.743861958821181,80474.7388858268,78585.27165914894,56168.67905828525,405.7103967389904,361.1685061307024,747395.7513706052,12374.0
51,86.01014063015002,39.073360113866926,27.423865058062955,12.622072110923703,83789.06669704465,84936.43309460352,59273.87132157411,576.0288867777078,507.0222856851367,784792.6651458465,12941.0
52,87.54377467281635,40.14184149578948,28.01527651715907,11.897806461322423,87096.32513864062,91541.5193590101,62359.30942694528,710.2460754039939,617.8820710326636,806117.288024444,13132.000000000002
53,89.21949819320474,41.30433180374104,28.674884982085352,12.119621202620426,90348.54529357885,98316.3234766024,65365.362673112,910.1685567067533,791.7291785915065,823648.9597294586,13233.0
54,90.09579983763888,41.63629802942359,29.006754160441538,12.953688195869036,93535.58060220248,105449.65832698782,68296.09008294369,1370.0709878660296,1205.1687389724011,857879.0755311823,13711.0
55,91.66042372236339,42.795624568241145,29.623568568803847,11.626208882567738,96746.77765013436,112916.21726165053,71224.68638165559,1590.7187065595374,1366.364805825327,876724.1416727817,13826.999999999998
56,93.27392863705836,44.0747124490579,30.25391179121464,12.44833409836251,99819.45144165383,120357.34308620065,73987.45724754386,2159.148224601666,1878.2566720586926,891361.2018175033,13845.0
57,94.27754849137524,44.73449517830444,30.647263087143784,12.602690063001607,102808.05840501236,128030.36636889487,76646.32121129843,3021.6540147943324,2636.104217041987,919989.3348572397,14182.999999999998
58,94.93975668372917,45.1055186096196,30.21686232306424,12.577035299130586,105704.14149388693,135987.7890796248,77386.28762449448,4225.790677701942,3698.197805919025,964768.3912473808,14878.999999999998
59,95.95822456961014,45.910018601706206,31.401154292767792,11.947076596450843,108671.13187401473,144481.5687540768,79758.08391368281,5222.873015739942,4517.558330860569,981216.956038348,14961.0
60,97.61945766418387,47.46729326116865,32.017928136041384,11.909291740185493,111613.34855056297,153107.58535604348,82006.81366137748,6071.797126056817,4973.866233780276,992183.2311718431,14873.0
61,99.19998284180753,48.94388448780733,32.62669168973297,11.886944820315728,114457.49784834837,161728.7652348593,84095.36806274878,7078.012764421803,5837.087572936518,1003782.6999530535,14804.0
62,100.8264919119854,50.51322583889508,33.252021459423815,12.163776905843507,117189.17275282711,170278.1808130115,86020.99662787528,8241.33117753339,6472.599420144381,1011266.4749688943,14642.0
63,102.32438806002968,51.9385217691243,33.85094334500866,12.29418372042996,119808.49743995011,178797.11610419187,87792.18626632207,9596.340645921107,7369.856786046999,1021666.2716413316,14552.0
64,103.82698530267564,53.40201597556175,34.453535372435766,12.547387853266613,122305.61276010828,187248.21607848298,89384.98155137131,11156.001837628928,8185.849508860072,1030182.6449517448,14422.0
65,105.33458056142982,54.91438024528605,35.0688759212549,12.93258286574784,124670.75679571794,195588.87214365852,90804.50132819495,12927.76429661391,8836.546334404533,1036204.2943175734,14239.0
66,106.73557695391868,56.29148769372605,35.6470724818904,13.056005165302489,126903.8091607999,203862.2783156038,91954.08156334222,14969.0887917327,10002.816079555676,1046722.8862595793,14161.0
67,108.15490992458946,57.85633481856892,36.20873970479353,13.36072285986579,128999.2194492155,211968.32313835114,92931.99894693216,17286.693421711963,10907.794671869973,1052857.4434063234,13990.000000000002
68,109.56345298082066,59.54745188471296,36.70555107883505,13.708953666311537,130952.24033636948,219833.2590319675,93707.30894078857,19901.55771556296,11747.700011930123,1057150.2118234455,13781.000000000002
69,110.92560491058819,61.29447308480316,37.12678381401331,13.955511319924272,132762.4443503518,227421.0016679956,94203.25041399607,22859.643021892392,12859.181031795873,1062519.7997330218,13601.999999999998
70,112.28740306940887,63.19295926708827,37.63088828179704,14.56617173925219,134420.42146150518,234644.9222155849,94722.12415832214,26117.8485151287,13001.321660746391,1060210.8802036396,13256.0
71,113.54394677790675,65.0409101967064,38.08458470003755,15.251172847770459,135924.64304170044,241506.64078625318,95259.91936917833,29667.59503935871,12787.480714938694,1057715.5967559875,12912.000000000002
72,113.93283749027664,66.84099774724228,38.504261626405544,16.291157385087853,136390.18816991855,248190.63546185492,95846.07486802139,33461.70178611899,11411.993101810724,1031061.6020783042,12022.0
73,113.52164441230074,68.59193078157739,38.92948717949865,17.24600250379713,135897.94464720204,254692.1120568944,96406.92671866415,37506.72685381687,10034.438082304252,1006620.7637242308,11201.0
74,113.15355346923971,71.09920676205564,91.77757295097037,18.582953930966152,135457.29913978174,264002.0032890135,225901.3109080774,42938.94214824143,8706.531068207129,986125.1446880123,10496.0
75,111.66243637108659,73.14565236957715,88.84556120725571,20.072186358426407,133672.26730804276,271600.76232743374,215587.19845476575,49542.96595802183,6425.850578708749,828915.2897723092,3652.0000000000005
76,109.39428268511135,74.98723781473402,84.71240669575344,21.51942622879929,130957.03687191097,278438.84490093397,204081.60817230569,56289.80451996961,2772.3736067825375,818872.45210276,3375.9
77,107.26485538867269,76.50696323175414,82.38155159942721,22.566087439404686,128407.87724372023,284081.8129847448,194564.90380412943,63224.8089500482,0.0,813472.5329710026,3267.7
78,105.26650973604977,77.75680579555704,79.69611043913889,23.591115389353206,126015.63681862733,288722.66561400273,185556.78839809485,70220.30161860773,0.0,808994.7363655735,3154.1000000000004
79,103.38177425322506,78.76628561059411,76.81332427677079,25.047699165923174,123759.4003128445,292471.0153577841,176032.22931465285,77088.06069171643,0.0,798478.2294748513,2909.7
80,102.11464167724043,80.23191340393902,133.71810598037382,26.46324995205097,122242.50268893054,297913.1108626472,299347.50552364433,85438.81429088174,0.0,788886.2527956238,2718.6
81,100.6320652452157,81.11214650313234,125.25697527394941,27.920324191387785,120467.69497769982,301181.54819312313,277008.8211295283,94104.85758637838,0.0,739107.5992005523,0.0
82,99.17700847345397,81.7592426910216,124.61265905916383,29.249618046669976,118725.83133882192,303584.3132548372,263467.53708894155,102509.69940050863,0.0,727485.5685681298,0.0
83,97.7684915029352,82.22767176223888,120.68285836690208,30.3128539994327,117039.68098145921,305323.66055324016,250824.39169380796,110759.72181015016,0.0,718463.7913005522,0.0
84,96.40643379630382,82.54376612765165,114.12654459459058,31.337040968710586,115409.14749350323,306497.3662737078,233093.7528450187,118817.2887198751,0.0,709051.6134992372,0.0
85,95.05731501477952,82.69077492489356,111.476728960096,31.9357997435019,113794.10332775625,307043.23195548484,217787.02853493323,126667.37637751833,0.0,704043.346403721,0.0
86,93.73956458997603,82.71082304025416,110.05911443720775,32.73535207396413,112216.6105490367,307117.67361044,206600.10432258868,134242.06587255964,0.0,695834.4184176351,0.0
87,92.45665344943781,82.62546798972218,103.49772901615812,33.25943680630134,110680.82424091264,306800.73752412485,189472.9141762058,141604.12438226785,0.0,690556.58057612,0.0
88,91.55293506013554,82.84185420213095,176.661197622705,34.04560558812788,109598.97353057575,307604.21193912387,303582.389943888,150179.9756658142,0.0,685525.5641367487,0.0
89,89.27420474019863,81.33548377893787,171.8851587500342,34.849283681193356,106871.08169560572,302010.8329475803,281663.65485605266,158162.48189782954,0.0,689991.6192583055,0.0
90,88.02611128251124,81.36106413144105,166.5930634976871,35.48543627905338,103742.03624996867,296063.70029506093,258880.73212814532,165729.3445890429,0.0,674281.824676282,0.0
91,87.17410282545075,81.28408421756296,164.86977207035147,36.22576370004093,100683.15443612814,289867.90752239386,240075.23667807927,172821.30481917594,0.0,655745.462530778,0.0
92,86.31845886381161,81.120989106059,163.08395606703988,36.68327386628586,97701.01617263425,283500.56671948964,224460.1452662319,179493.7571047344,0.0,640962.7687021259,0.0
93,85.47598153276141,80.89774720501207,156.3180669971533,37.28364415245127,94812.49499524066,277065.9761801791,204922.4348377615,185732.46585157822,0.0,624178.5724006395,0.0
94,84.64457870230395,80.61881905729062,156.3134318330203,37.872081486329925,92012.4727398452,270588.4640905454,189732.26472973987,191483.84391159524,0.0,607240.603743351,0.0
95,83.83447293691563,80.3010991516633,144.673926757593,38.32011574590014,89309.21422905174,264131.6297056433,164993.6608928204,196794.81896643495,0.0,592070.2884502341,0.0
96,83.03334809951376,79.93667701796079,148.04180077876734,38.58836800279483,86686.65714129289,257674.28960651884,146814.7145407924,201587.3973294004,0.0,578926.7177012959,0.0
97,82.26027267555952,79.55040341878122,142.96183888378837,38.92554358718811,84161.97651484206,251300.56145010822,126732.39834011506,205912.04210991983,0.0,564737.2419203453,0.0
98,81.51622937955597,79.14731370097125,141.61895662993658,39.05869676778807,81732.71768117831,245026.65285432833,107763.71431557267,209769.78743985484,0.0,553082.4727291043,0.0
99,80.80842278864388,78.73847157352019,144.46023159408657,39.06762286107188,79402.57069284814,238885.7280633494,92300.17534021882,213181.32008422876,0.0,542974.9970374347,0.0
100,80.14860415893335,78.3391847594163,150.7892223949736,39.163544293284716,77179.14653305183,232920.83979907053,81566.40376651024,216174.54378537298,0.0,531497.9044455205,0.0
101,79.54717086903263,77.96285909182374,152.3911706888566,39.326196095533916,75067.99606546057,227165.8962906049,72602.74915930766,218786.9068599232,0.0,518909.9976630483,0.0
102,79.0094933899073,77.61725004528208,144.62441819381775,39.461091511649414,73069.38246388105,221635.69335385854,61146.30672951863,221037.64520809447,0.0,506504.0894461423,0.0
103,78.53847797187649,77.30720159861437,152.64166311820009,39.6394357830898,71181.10346060498,216335.34443964707,53094.5911330722,222920.6445801553,0.0,493213.72650318674,0.0
104,78.14060105769867,77.04092943977565,133.7387171093409,39.87525531264508,69404.08911599428,211278.40807098983,39854.453414527256,224462.73075049004,0.0,478907.20312490524,0.0
105,77.81779223757559,76.82164677002396,151.65693063290396,40.08723029536858,67735.02450554572,206463.50252948908,30544.979822236273,225655.96407526365,0.0,464672.97262762784,0.0
106,77.57609510027284,76.65653097753722,215.38891043022727,40.24260639826255,66174.1509305087,201899.34754024437,30433.90716833723,226530.59532402936,0.0,451048.08543194225,0.0
107,77.42158301090974,76.55251989412592,160.53168131364384,40.346813531906925,64721.501676053485,197592.89325576674,22682.719722746213,227117.1901332187,0.0,437976.7213392679,0.0
108,77.3571613358169,76.51302084944774,159.93420936697856,40.398005222492394,63374.294651381635,193541.12181603618,14949.46419791226,227405.35447399734,0.0,425405.1430205147,0.0
109,78.93587891409888,78.07451107086504,330.07023851704247,40.398005222492394,63374.294651381635,193541.12181603618,14949.46419791226,227405.35447399734,0.0,406770.1935939443,0.0
