das,solute_uptake,all_solute_uptake
1,3.1984e-06,3.1984e-06
2,3.3066e-06,6.5049999999999996e-06
3,3.5209e-06,1.00259e-05
4,3.7884e-06,1.3814300000000001e-05
5,4.1046e-06,1.7918900000000002e-05
6,4.4055e-06,2.2324400000000003e-05
7,4.77e-06,2.7094400000000003e-05
8,5.0859e-06,3.21803e-05
9,5.6928e-06,3.78731e-05
10,6.3169e-06,4.419e-05
11,7.0115e-06,5.12015e-05
12,7.3333e-06,5.85348e-05
13,7.6356e-06,6.61704e-05
14,8.2735e-06,7.44439e-05
15,8.6649e-06,8.31088e-05
16,9.0442e-06,9.215300000000001e-05
17,9.5838e-06,0.0001017368
18,1.0252e-05,0.0001119888
19,1.0795e-05,0.0001227838
20,1.1411e-05,0.0001341948
21,1.1995e-05,0.0001461898
22,1.3198e-05,0.00015938779999999999
23,1.4597e-05,0.0001739848
24,1.6237e-05,0.0001902218
25,1.7205e-05,0.0002074268
26,1.8008e-05,0.0002254348
27,1.8909e-05,0.0002443438
28,2.0748e-05,0.0002650918
29,2.3008e-05,0.0002880998
30,2.3964e-05,0.0003120638
31,2.4757e-05,0.0003368208
32,2.5736e-05,0.0003625568
33,2.7077e-05,0.00038963379999999996
34,3.0101e-05,0.00041973479999999995
35,3.117e-05,0.00045090479999999997
36,3.2253e-05,0.00048315779999999996
37,3.3873e-05,0.0005170308
38,3.6188e-05,0.0005532188
39,3.874e-05,0.0005919588
40,4.2113e-05,0.0006340718
41,4.3979e-05,0.0006780508
42,4.5202e-05,0.0007232528
43,4.759e-05,0.0007708428
44,4.8914e-05,0.0008197568000000001
45,5.0083e-05,0.0008698398000000001
46,5.1373e-05,0.0009212128000000001
47,5.416e-05,0.0009753728000000001
48,5.8599e-05,0.0010339718000000001
49,6.3445e-05,0.0010974168000000002
50,6.6709e-05,0.0011641258000000003
51,6.8176e-05,0.0012323018000000004
52,6.9415e-05,0.0013017168000000003
53,7.2427e-05,0.0013741438000000003
54,7.3953e-05,0.0014480968000000003
55,7.5125e-05,0.0015232218000000002
56,7.7969e-05,0.0016011908000000002
57,8.2676e-05,0.0016838668000000003
58,8.6302e-05,0.0017701688000000002
59,8.7384e-05,0.0018575528000000002
60,8.8645e-05,0.0019461978000000003
61,8.9474e-05,0.0020356718000000005
62,9.0813e-05,0.0021264848000000004
63,9.1976e-05,0.0022184608000000005
64,9.3007e-05,0.0023114678000000005
65,9.526e-05,0.0024067278000000003
66,9.7567e-05,0.0025042948
67,9.8573e-05,0.0026028678
68,0.00010034,0.0027032078
69,0.00010074,0.0028039478
70,0.00010097,0.0029049178
71,0.00010018,0.0030050978000000002
72,9.972e-05,0.0031048178000000004
73,9.9118e-05,0.0032039358000000005
74,9.9491e-05,0.0033034268000000006
75,7.1574e-05,0.0033750008000000007
76,7.3177e-05,0.0034481778000000005
77,7.5039e-05,0.0035232168000000003
78,7.4547e-05,0.0035977638
79,7.5029e-05,0.0036727928
80,7.3933e-05,0.0037467258
81,7.2842e-05,0.0038195678
82,4.4172e-05,0.0038637398
83,4.3805e-05,0.0039075448
84,4.4109e-05,0.0039516538
85,4.3066e-05,0.003994719799999999
86,4.2892e-05,0.004037611799999999
87,4.3019e-05,0.004080630799999999
88,4.3581e-05,0.004124211799999999
89,4.3242e-05,0.004167453799999999
90,4.2558e-05,0.004210011799999999
91,4.2457e-05,0.004252468799999999
92,1.8087e-05,0.004270555799999999
93,1.7319e-05,0.004287874799999999
94,1.6947e-05,0.004304821799999999
95,1.6989e-05,0.004321810799999999
96,1.6665e-05,0.004338475799999999
97,1.7686e-05,0.004356161799999999
98,1.9439e-05,0.004375600799999999
99,2.0832e-05,0.004396432799999999
100,2.2308e-05,0.004418740799999999
101,2.3543e-05,0.004442283799999999
102,2.4586e-05,0.0044668697999999995
103,2.5476e-05,0.004492345799999999
104,2.6554e-05,0.004518899799999999
105,2.8247e-05,0.0045471468
106,2.8866e-05,0.004576012799999999
107,2.9095e-05,0.004605107799999999
108,2.9056e-05,0.0046341638
109,2.9067e-05,0.004663230799999999
110,2.8533e-05,0.004691763799999999
111,2.8662e-05,0.004720425799999999
112,2.791e-05,0.004748335799999999
113,2.787e-05,0.004776205799999999
114,2.8717e-05,0.004804922799999999
115,2.9268e-05,0.004834190799999999
116,2.8808e-05,0.004862998799999999
117,2.8116e-05,0.004891114799999999
118,2.7506e-05,0.004918620799999999
119,2.7519e-05,0.004946139799999999
120,2.6998e-05,0.004973137799999999
121,2.7193e-05,0.005000330799999999
122,2.7112e-05,0.005027442799999999
123,2.6389e-05,0.005053831799999999
124,2.5883e-05,0.005079714799999999
125,2.5929e-05,0.005105643799999999
126,2.5232e-05,0.005130875799999999
127,2.5015e-05,0.005155890799999999
128,2.3759e-05,0.005179649799999999
129,2.3409e-05,0.005203058799999999
130,2.2611e-05,0.005225669799999999
131,2.2552e-05,0.005248221799999999
132,2.1421e-05,0.005269642799999999
133,2.1153e-05,0.0052907957999999995
134,2.0474e-05,0.0053112698
135,1.9879e-05,0.0053311488
136,1.9534e-05,0.0053506828
137,1.8782e-05,0.0053694648
138,1.7987e-05,0.0053874518
139,1.7385e-05,0.0054048368
140,1.6707e-05,0.0054215438
141,1.6146e-05,0.0054376898
142,1.5676e-05,0.0054533658
143,1.5128e-05,0.0054684938
144,1.4672e-05,0.0054831658
145,1.4249e-05,0.0054974148
146,1.3735e-05,0.0055111498
147,1.2725e-05,0.0055238748
