 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:56:48
 Units: L = cm   , T = days , M = mg   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000    -195.422 0.2882   0.1301E+01  0.3871E-03 -0.2021E-01  0.0000E+00      -1  -0.465E-03   20.00  0.8466E-03  0.1016E+00
   2    -3.0000    -192.468 0.2893   0.1335E+01  0.3907E-03 -0.4894E-01  0.0000E+00      -1  -0.113E-02   20.00  0.8629E-03  0.1036E+00
   3    -6.0000    -189.639 0.2904   0.1390E+01  0.3943E-03 -0.1068E+00  0.0000E+00      -1  -0.246E-02   20.00  0.8731E-03  0.1048E+00
   4    -9.0000    -186.926 0.2915   0.1451E+01  0.3978E-03 -0.1614E+00  0.1090E-02      -1  -0.371E-02   20.00  0.8790E-03  0.1055E+00
   5   -12.0000    -184.305 0.2926   0.1509E+01  0.4013E-03 -0.2103E+00  0.1091E-02      -1  -0.484E-02   20.00  0.8823E-03  0.1059E+00
   6   -15.0000    -181.761 0.2937   0.1566E+01  0.4046E-03 -0.2552E+00  0.1091E-02      -1  -0.587E-02   20.00  0.8833E-03  0.1060E+00
   7   -18.0000    -179.282 0.2947   0.1621E+01  0.4078E-03 -0.2960E+00  0.1092E-02      -1  -0.681E-02   20.00  0.8834E-03  0.1060E+00
   8   -21.0000    -176.856 0.2958   0.1675E+01  0.4109E-03 -0.3330E+00  0.1092E-02      -1  -0.766E-02   20.00  0.8833E-03  0.1060E+00
   9   -24.0000    -174.474 0.2967   0.1728E+01  0.4140E-03 -0.3659E+00  0.1081E-02      -1  -0.842E-02   20.00  0.8834E-03  0.1060E+00
  10   -27.0000    -172.126 0.2977   0.1781E+01  0.4171E-03 -0.3948E+00  0.1025E-02      -1  -0.908E-02   20.00  0.8834E-03  0.1060E+00
  11   -30.0000    -169.804 0.2987   0.1832E+01  0.4201E-03 -0.4203E+00  0.9684E-03      -1  -0.967E-02   20.00  0.8834E-03  0.1060E+00
  12   -33.0000    -167.502 0.2997   0.1884E+01  0.4231E-03 -0.4427E+00  0.9117E-03      -1  -0.102E-01   20.00  0.8834E-03  0.1060E+00
  13   -36.0000    -165.214 0.3006   0.1935E+01  0.4261E-03 -0.4617E+00  0.8551E-03      -1  -0.106E-01   20.00  0.8834E-03  0.1060E+00
  14   -39.0000    -162.934 0.3016   0.1985E+01  0.4291E-03 -0.4778E+00  0.7984E-03      -1  -0.110E-01   20.00  0.8834E-03  0.1060E+00
  15   -42.0000    -160.658 0.3025   0.2036E+01  0.4320E-03 -0.4910E+00  0.7416E-03      -1  -0.113E-01   20.00  0.8834E-03  0.1060E+00
  16   -45.0000    -158.381 0.3035   0.2087E+01  0.4350E-03 -0.5015E+00  0.6848E-03      -1  -0.115E-01   20.00  0.8834E-03  0.1060E+00
  17   -48.0000    -156.100 0.3044   0.2138E+01  0.4380E-03 -0.5102E+00  0.6279E-03      -1  -0.117E-01   20.00  0.8834E-03  0.1060E+00
  18   -51.0000    -153.813 0.3054   0.2189E+01  0.4409E-03 -0.5162E+00  0.5710E-03      -1  -0.119E-01   20.00  0.8834E-03  0.1060E+00
  19   -54.0000    -151.514 0.3064   0.2248E+01  0.4439E-03 -0.5207E+00  0.5141E-03      -1  -0.120E-01   20.00  0.8834E-03  0.1060E+00
  20   -57.0000    -149.198 0.3074   0.2340E+01  0.4465E-03 -0.5241E+00  0.4571E-03      -1  -0.121E-01   20.00  0.8834E-03  0.1060E+00
  21   -60.0000    -146.858 0.3085   0.2434E+01  0.4492E-03 -0.5256E+00  0.4001E-03      -1  -0.121E-01   20.00  0.8834E-03  0.1060E+00
  22   -63.0000    -144.494 0.3096   0.2528E+01  0.4520E-03 -0.5257E+00  0.3430E-03      -1  -0.121E-01   20.00  0.8834E-03  0.1060E+00
  23   -66.0000    -142.106 0.3107   0.2623E+01  0.4547E-03 -0.5245E+00  0.2859E-03      -1  -0.121E-01   20.00  0.8833E-03  0.1060E+00
  24   -69.0000    -139.694 0.3118   0.2719E+01  0.4575E-03 -0.5219E+00  0.2288E-03      -1  -0.120E-01   20.00  0.8833E-03  0.1060E+00
  25   -72.0000    -137.258 0.3129   0.2816E+01  0.4603E-03 -0.5190E+00  0.1717E-03      -1  -0.119E-01   20.00  0.8833E-03  0.1060E+00
  26   -75.0000    -134.800 0.3141   0.2914E+01  0.4632E-03 -0.5157E+00  0.1145E-03      -1  -0.119E-01   20.00  0.8833E-03  0.1060E+00
  27   -78.0000    -132.320 0.3152   0.3013E+01  0.4661E-03 -0.5116E+00  0.5725E-04      -1  -0.118E-01   20.00  0.8833E-03  0.1060E+00
  28   -81.0000    -129.819 0.3164   0.3113E+01  0.4689E-03 -0.5072E+00  0.0000E+00      -1  -0.117E-01   20.00  0.8833E-03  0.1060E+00
  29   -84.0000    -127.298 0.3175   0.3213E+01  0.4719E-03 -0.5022E+00  0.0000E+00      -1  -0.116E-01   20.00  0.8833E-03  0.1060E+00
  30   -87.0000    -124.757 0.3187   0.3314E+01  0.4748E-03 -0.4965E+00  0.0000E+00      -1  -0.114E-01   20.00  0.8833E-03  0.1060E+00
  31   -90.0000    -122.197 0.3199   0.3416E+01  0.4778E-03 -0.4909E+00  0.0000E+00      -1  -0.113E-01   20.00  0.8833E-03  0.1060E+00
  32   -93.0000    -119.618 0.3211   0.3541E+01  0.4804E-03 -0.4853E+00  0.0000E+00      -1  -0.112E-01   20.00  0.8833E-03  0.1060E+00
  33   -96.0000    -117.017 0.3224   0.3713E+01  0.4822E-03 -0.4786E+00  0.0000E+00      -1  -0.110E-01   20.00  0.8833E-03  0.1060E+00
  34   -99.0000    -114.392 0.3237   0.3886E+01  0.4841E-03 -0.4725E+00  0.0000E+00      -1  -0.109E-01   20.00  0.8833E-03  0.1060E+00
  35  -102.0000    -111.747 0.3250   0.4060E+01  0.4860E-03 -0.4660E+00  0.0000E+00      -1  -0.107E-01   20.00  0.8833E-03  0.1060E+00
  36  -105.0000    -109.081 0.3263   0.4236E+01  0.4879E-03 -0.4594E+00  0.0000E+00      -1  -0.106E-01   20.00  0.8833E-03  0.1060E+00
  37  -108.0000    -106.398 0.3276   0.4413E+01  0.4898E-03 -0.4536E+00  0.0000E+00      -1  -0.104E-01   20.00  0.8833E-03  0.1060E+00
  38  -111.0000    -103.698 0.3289   0.4591E+01  0.4917E-03 -0.4467E+00  0.0000E+00      -1  -0.103E-01   20.00  0.8833E-03  0.1060E+00
  39  -114.0000    -100.982 0.3303   0.4771E+01  0.4936E-03 -0.4403E+00  0.0000E+00      -1  -0.101E-01   20.00  0.8833E-03  0.1060E+00
  40  -117.0000     -98.252 0.3316   0.4951E+01  0.4955E-03 -0.4347E+00  0.0000E+00      -1  -0.100E-01   20.00  0.8833E-03  0.1060E+00
  41  -120.0000     -95.509 0.3329   0.5132E+01  0.4975E-03 -0.4294E+00  0.0000E+00      -1  -0.988E-02   20.00  0.8833E-03  0.1060E+00
  42  -123.0000     -92.752 0.3343   0.5410E+01  0.4974E-03 -0.4235E+00  0.0000E+00      -1  -0.974E-02   20.00  0.8833E-03  0.1060E+00
  43  -126.0000     -89.979 0.3357   0.5692E+01  0.4973E-03 -0.4171E+00  0.0000E+00      -1  -0.960E-02   20.00  0.8833E-03  0.1060E+00
  44  -129.0000     -87.192 0.3371   0.5975E+01  0.4971E-03 -0.4120E+00  0.0000E+00      -1  -0.948E-02   20.00  0.8833E-03  0.1060E+00
  45  -132.0000     -84.393 0.3385   0.6259E+01  0.4970E-03 -0.4076E+00  0.0000E+00      -1  -0.938E-02   20.00  0.8833E-03  0.1060E+00
  46  -135.0000     -81.583 0.3399   0.6545E+01  0.4969E-03 -0.4023E+00  0.0000E+00      -1  -0.926E-02   20.00  0.8833E-03  0.1060E+00
  47  -138.0000     -78.762 0.3413   0.6831E+01  0.4968E-03 -0.3972E+00  0.0000E+00      -1  -0.914E-02   20.00  0.8833E-03  0.1060E+00
  48  -141.0000     -75.932 0.3427   0.7119E+01  0.4966E-03 -0.3929E+00  0.0000E+00      -1  -0.904E-02   20.00  0.8833E-03  0.1060E+00
  49  -144.0000     -73.092 0.3441   0.7523E+01  0.4939E-03 -0.3885E+00  0.0000E+00      -1  -0.894E-02   20.00  0.8833E-03  0.1060E+00
  50  -147.0000     -70.242 0.3455   0.7941E+01  0.4909E-03 -0.3848E+00  0.0000E+00      -1  -0.885E-02   20.00  0.8833E-03  0.1060E+00
  51  -150.0000     -67.383 0.3469   0.8360E+01  0.4879E-03 -0.3815E+00  0.0000E+00      -1  -0.878E-02   20.00  0.8833E-03  0.1060E+00
  52  -153.0000     -64.516 0.3483   0.8781E+01  0.4849E-03 -0.3773E+00  0.0000E+00      -1  -0.868E-02   20.00  0.8833E-03  0.1060E+00
  53  -156.0000     -61.641 0.3497   0.9203E+01  0.4818E-03 -0.3731E+00  0.0000E+00      -1  -0.858E-02   20.00  0.8833E-03  0.1060E+00
  54  -159.0000     -58.759 0.3511   0.9690E+01  0.4774E-03 -0.3704E+00  0.0000E+00      -1  -0.852E-02   20.00  0.8833E-03  0.1060E+00
  55  -162.0000     -55.870 0.3524   0.1027E+02  0.4709E-03 -0.3677E+00  0.0000E+00      -1  -0.846E-02   20.00  0.8833E-03  0.1060E+00
  56  -165.0000     -52.974 0.3538   0.1085E+02  0.4644E-03 -0.3650E+00  0.0000E+00      -1  -0.840E-02   20.00  0.8833E-03  0.1060E+00
  57  -168.0000     -50.072 0.3551   0.1143E+02  0.4579E-03 -0.3619E+00  0.0000E+00      -1  -0.833E-02   20.00  0.8833E-03  0.1060E+00
  58  -171.0000     -47.164 0.3565   0.1204E+02  0.4510E-03 -0.3580E+00  0.0000E+00      -1  -0.824E-02   20.00  0.8833E-03  0.1060E+00
  59  -174.0000     -44.250 0.3578   0.1280E+02  0.4407E-03 -0.3560E+00  0.0000E+00      -1  -0.819E-02   20.00  0.8833E-03  0.1060E+00
  60  -177.0000     -41.331 0.3590   0.1357E+02  0.4305E-03 -0.3547E+00  0.0000E+00      -1  -0.816E-02   20.00  0.8833E-03  0.1060E+00
  61  -180.0000     -38.407 0.3603   0.1433E+02  0.4202E-03 -0.3542E+00  0.0000E+00      -1  -0.815E-02   20.00  0.8833E-03  0.1060E+00
  62  -183.0000     -35.479 0.3615   0.1525E+02  0.4070E-03 -0.3532E+00  0.0000E+00      -1  -0.813E-02   20.00  0.8833E-03  0.1060E+00
  63  -186.0000     -32.546 0.3627   0.1622E+02  0.3929E-03 -0.3485E+00  0.0000E+00      -1  -0.802E-02   20.00  0.8833E-03  0.1060E+00
  64  -189.0000     -29.608 0.3638   0.1721E+02  0.3784E-03 -0.3478E+00  0.0000E+00      -1  -0.800E-02   20.00  0.8833E-03  0.1060E+00
  65  -192.0000     -26.667 0.3649   0.1841E+02  0.3603E-03 -0.3461E+00  0.0000E+00      -1  -0.796E-02   20.00  0.8833E-03  0.1060E+00
  66  -195.0000     -23.721 0.3660   0.1960E+02  0.3421E-03 -0.3437E+00  0.0000E+00      -1  -0.791E-02   20.00  0.8833E-03  0.1060E+00
  67  -198.0000     -20.772 0.3669   0.2103E+02  0.3201E-03 -0.3434E+00  0.0000E+00      -1  -0.790E-02   20.00  0.8833E-03  0.1060E+00
  68  -201.0000     -17.819 0.3678   0.2255E+02  0.2968E-03 -0.3423E+00  0.0000E+00      -1  -0.788E-02   20.00  0.8833E-03  0.1060E+00
  69  -204.0000     -14.863 0.3687   0.2425E+02  0.2707E-03 -0.3441E+00  0.0000E+00      -1  -0.792E-02   20.00  0.8833E-03  0.1060E+00
