 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:57
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.33486E-01  0.74098E-01  0.33485E-01  0.72199E-01 -0.90121E+00  0.33486E-03  0.74098E-03  0.33485E-03  0.72199E-03 -0.90121E-02 -0.27648E+03 -0.22221E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98342E+02  0.19733E-04  0.35459E-03      1  0.00000E+00      0.000
       0.0200  0.27574E-01  0.74098E-01  0.27572E-01  0.72202E-01 -0.66865E+00  0.61060E-03  0.14820E-02  0.61058E-03  0.14440E-02 -0.15699E-01 -0.27622E+03 -0.22212E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98334E+02  0.98585E-04  0.70916E-03      2  0.00000E+00      0.000
       0.0330  0.14040E-01  0.74098E-01  0.14040E-01  0.72206E-01 -0.45301E+00  0.79312E-03  0.24452E-02  0.79310E-03  0.23827E-02 -0.21588E-01 -0.27577E+03 -0.22199E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98327E+02  0.37703E-03  0.11701E-02      3  0.00000E+00      0.000
       0.0499 -0.13290E-01  0.74098E-01 -0.13292E-01  0.72212E-01 -0.32601E+00  0.56851E-03  0.36975E-02  0.56845E-03  0.36031E-02 -0.27097E-01 -0.27504E+03 -0.22183E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98320E+02  0.12009E-02  0.17694E-02      4  0.00000E+00      0.000
       0.0719 -0.64779E-01  0.74098E-01 -0.64780E-01  0.72221E-01 -0.21592E+00 -0.85468E-03  0.53254E-02 -0.85477E-03  0.51898E-02 -0.31841E-01 -0.27375E+03 -0.22158E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98316E+02  0.34032E-02  0.25484E-02      5  0.00000E+00      0.000
       0.1004 -0.15712E+00  0.74098E-01 -0.15712E+00  0.72235E-01 -0.12871E+00 -0.53421E-02  0.74417E-02 -0.53422E-02  0.72529E-02 -0.35517E-01 -0.27145E+03 -0.22120E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98314E+02  0.89034E-02  0.35612E-02      6  0.00000E+00      0.000
       0.1376 -0.31538E+00  0.74098E-01 -0.31538E+00  0.72258E-01 -0.53220E-01 -0.17052E-01  0.10193E-01 -0.17052E-01  0.99358E-02 -0.37493E-01 -0.26734E+03 -0.22056E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98321E+02  0.21930E-01  0.48777E-02      7  0.00000E+00      0.000
       0.1858 -0.57217E+00  0.74098E-01 -0.57218E+00  0.72301E-01  0.11108E-01 -0.44670E-01  0.13769E-01 -0.44670E-01  0.13426E-01 -0.36957E-01 -0.26018E+03 -0.21938E+03  0.53275E+02  0.00000E+00  0.00000E+00  0.98346E+02  0.51259E-01  0.65893E-02      8  0.00000E+00      0.000
