 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:35
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -226.79  0.2769  0.8806E-02  0.1018E-02       -204.15  0.2851  0.1711E+00  0.9592E-03       -182.93  0.2932  0.3063E+00  0.8834E-03
          0.0200     -226.59  0.2770  0.2781E-02  0.1018E-02       -204.00  0.2851  0.1697E+00  0.9592E-03       -182.83  0.2933  0.3017E+00  0.8834E-03
          0.0330     -226.24  0.2771 -0.1102E-01  0.1018E-02       -203.77  0.2852  0.1662E+00  0.9592E-03       -182.67  0.2933  0.2950E+00  0.8834E-03
          0.0499     -225.68  0.2773 -0.3890E-01  0.1017E-02       -203.47  0.2853  0.1596E+00  0.9592E-03       -182.48  0.2934  0.2869E+00  0.8834E-03
          0.0719     -224.71  0.2776 -0.9142E-01  0.1017E-02       -203.05  0.2855  0.1456E+00  0.9592E-03       -182.23  0.2935  0.2754E+00  0.8834E-03
          0.1004     -223.00  0.2783 -0.1856E+00  0.1017E-02       -202.40  0.2857  0.1164E+00  0.9591E-03       -181.89  0.2936  0.2574E+00  0.8833E-03
          0.1376     -219.98  0.2793 -0.3470E+00  0.1016E-02       -201.29  0.2861  0.5682E-01  0.9591E-03       -181.38  0.2939  0.2250E+00  0.8833E-03
          0.1858     -214.76  0.2812 -0.6090E+00  0.1015E-02       -199.27  0.2868 -0.5956E-01  0.9593E-03       -180.51  0.2942  0.1630E+00  0.8833E-03
          0.2358     -208.24  0.2836 -0.9185E+00  0.1014E-02       -196.48  0.2878 -0.2198E+00  0.9596E-03       -179.29  0.2947  0.7374E-01  0.8833E-03
          0.2858     -201.17  0.2861 -0.1220E+01  0.1013E-02       -193.06  0.2890 -0.4139E+00  0.9597E-03       -177.69  0.2954 -0.3958E-01  0.8833E-03
          0.3358     -194.35  0.2886 -0.1480E+01  0.1013E-02       -189.52  0.2905 -0.6221E+00  0.9599E-03       -175.95  0.2961 -0.1647E+00  0.8834E-03
          0.3858     -188.77  0.2908 -0.1695E+01  0.1012E-02       -186.31  0.2918 -0.8073E+00  0.9601E-03       -174.31  0.2968 -0.2850E+00  0.8834E-03
          0.4358     -184.34  0.2927 -0.1844E+01  0.1012E-02       -183.31  0.2931 -0.9764E+00  0.9603E-03       -172.69  0.2975 -0.4002E+00  0.8834E-03
          0.4858     -180.95  0.2941 -0.1912E+01  0.1012E-02       -180.64  0.2942 -0.1112E+01  0.9604E-03       -171.11  0.2982 -0.5042E+00  0.8835E-03
          0.5358     -178.68  0.2950 -0.1893E+01  0.1012E-02       -178.33  0.2952 -0.1200E+01  0.9605E-03       -169.53  0.2988 -0.5923E+00  0.8835E-03
          0.5858     -177.54  0.2955 -0.1789E+01  0.1012E-02       -176.41  0.2960 -0.1234E+01  0.9605E-03       -167.97  0.2995 -0.6603E+00  0.8835E-03
          0.6358     -177.45  0.2955 -0.1609E+01  0.1012E-02       -174.89  0.2966 -0.1214E+01  0.9605E-03       -166.44  0.3001 -0.7053E+00  0.8835E-03
          0.6858     -178.30  0.2952 -0.1372E+01  0.1012E-02       -173.74  0.2971 -0.1144E+01  0.9604E-03       -164.96  0.3007 -0.7273E+00  0.8835E-03
          0.7358     -179.87  0.2945 -0.1100E+01  0.1013E-02       -172.91  0.2974 -0.1036E+01  0.9602E-03       -163.52  0.3013 -0.7286E+00  0.8835E-03
          0.7858     -182.25  0.2935 -0.7815E+00  0.1014E-02       -172.41  0.2976 -0.8918E+00  0.9600E-03       -162.18  0.3019 -0.7094E+00  0.8834E-03
          0.8358     -185.33  0.2922 -0.4854E+00  0.1014E-02       -172.74  0.2975 -0.7307E+00  0.9599E-03       -161.46  0.3022 -0.6530E+00  0.8834E-03
          0.8858     -188.69  0.2908 -0.2406E+00  0.1015E-02       -173.56  0.2971 -0.5698E+00  0.9598E-03       -161.17  0.3023 -0.5757E+00  0.8834E-03
          0.9358     -191.93  0.2895 -0.7098E-01  0.1016E-02       -174.74  0.2966 -0.4271E+00  0.9597E-03       -161.27  0.3023 -0.4893E+00  0.8834E-03
          0.9679     -193.78  0.2888 -0.9836E-02  0.1016E-02       -175.55  0.2963 -0.3473E+00  0.9596E-03       -161.44  0.3022 -0.4342E+00  0.8834E-03
          1.0000     -195.27  0.2883  0.1082E-01  0.1016E-02       -176.37  0.2960 -0.2845E+00  0.9596E-03       -161.71  0.3021 -0.3824E+00  0.8834E-03
end
