 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:35
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.88062E-02  0.78107E-01  0.88061E-02  0.77043E-01 -0.74310E+00  0.88062E-04  0.78107E-03  0.88061E-04  0.77043E-03 -0.74310E-02 -0.22679E+03 -0.17740E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10206E+03  0.20127E-04  0.10819E-03      1  0.00000E+00      0.000
       0.0200  0.27759E-02  0.78107E-01  0.27806E-02  0.77045E-01 -0.57829E+00  0.11582E-03  0.15621E-02  0.11587E-03  0.15409E-02 -0.13214E-01 -0.22659E+03 -0.17731E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.10056E-03  0.21642E-03      2  0.00000E+00      0.000
       0.0330 -0.11029E-01  0.78107E-01 -0.11025E-01  0.77048E-01 -0.40974E+00 -0.27550E-04  0.25775E-02 -0.27457E-04  0.25425E-02 -0.18540E-01 -0.22624E+03 -0.17718E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.38453E-03  0.35707E-03      3  0.00000E+00      0.000
       0.0499 -0.38906E-01  0.78107E-01 -0.38902E-01  0.77052E-01 -0.29567E+00 -0.68505E-03  0.38975E-02 -0.68491E-03  0.38447E-02 -0.23537E-01 -0.22568E+03 -0.17700E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.12248E-02  0.53991E-03      4  0.00000E+00      0.000
       0.0719 -0.91424E-01  0.78107E-01 -0.91421E-01  0.77058E-01 -0.19376E+00 -0.26936E-02  0.56135E-02 -0.26934E-02  0.55377E-02 -0.27794E-01 -0.22471E+03 -0.17676E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.34710E-02  0.77760E-03      5  0.00000E+00      0.000
       0.1004 -0.18561E+00  0.78107E-01 -0.18561E+00  0.77067E-01 -0.10821E+00 -0.79948E-02  0.78443E-02 -0.79946E-02  0.77388E-02 -0.30885E-01 -0.22300E+03 -0.17639E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10204E+03  0.90812E-02  0.10866E-02      6  0.00000E+00      0.000
       0.1376 -0.34704E+00  0.78107E-01 -0.34703E+00  0.77082E-01 -0.32164E-01 -0.20880E-01  0.10744E-01 -0.20880E-01  0.10601E-01 -0.32079E-01 -0.21998E+03 -0.17580E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10205E+03  0.22368E-01  0.14883E-02      7  0.00000E+00      0.000
       0.1858 -0.60897E+00  0.78107E-01 -0.60897E+00  0.77108E-01  0.33268E-01 -0.50274E-01  0.14514E-01 -0.50274E-01  0.14323E-01 -0.30473E-01 -0.21476E+03 -0.17474E+03  0.89559E+02  0.00000E+00  0.00000E+00  0.10208E+03  0.52284E-01  0.20105E-02      8  0.00000E+00      0.000
