 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 3.2022    Time:  19:32: 1
 Units: L = cm   , T = days , M = mg   



                               Node(  1)                                 Node(  8)                                 Node( 14)

         time            h        theta    Flux     Conc              h        theta    Flux     Conc              h        theta    Flux     Conc     
          0.0100     -214.13  0.2815  0.4909E-01  0.9149E-02       -192.74  0.2892  0.3723E-02  0.9162E-02       -174.98  0.2965 -0.5353E-01  0.8845E-02
          0.0230     -214.24  0.2814  0.4908E-01  0.9155E-02       -192.85  0.2891  0.2519E-02  0.9163E-02       -175.12  0.2965 -0.5503E-01  0.8846E-02
          0.0399     -214.40  0.2814  0.4908E-01  0.9162E-02       -193.02  0.2891  0.7235E-03  0.9163E-02       -175.31  0.2964 -0.5664E-01  0.8846E-02
          0.0619     -214.61  0.2813  0.4909E-01  0.9168E-02       -193.23  0.2890 -0.7356E-03  0.9164E-02       -175.54  0.2963 -0.5808E-01  0.8847E-02
          0.0904     -214.88  0.2812  0.4908E-01  0.9174E-02       -193.52  0.2889 -0.2230E-02  0.9164E-02       -175.85  0.2962 -0.5924E-01  0.8847E-02
          0.1276     -215.24  0.2811  0.4909E-01  0.9179E-02       -193.89  0.2888 -0.3438E-02  0.9164E-02       -176.24  0.2960 -0.6004E-01  0.8847E-02
          0.1758     -215.72  0.2809  0.4909E-01  0.9183E-02       -194.38  0.2886 -0.4349E-02  0.9163E-02       -176.74  0.2958 -0.6044E-01  0.8848E-02
          0.2386     -216.36  0.2807  0.4909E-01  0.9187E-02       -195.02  0.2884 -0.5034E-02  0.9163E-02       -177.38  0.2955 -0.6007E-01  0.8848E-02
          0.3232     -220.22  0.2794  0.2496E+00  0.9291E-02       -196.69  0.2878  0.5910E-01  0.9166E-02       -178.51  0.2951 -0.3245E-01  0.8848E-02
          0.4360     -228.80  0.2763  0.5175E+00  0.9506E-02       -201.40  0.2861  0.2120E+00  0.9178E-02       -181.40  0.2939  0.8756E-01  0.8855E-02
          0.5770     -236.78  0.2732  0.4979E+00  0.9575E-02       -208.10  0.2837  0.3136E+00  0.9187E-02       -186.07  0.2919  0.2426E+00  0.8861E-02
          0.7885     -234.61  0.2736  0.4908E-01  0.9321E-02       -211.60  0.2822  0.1911E+00  0.9177E-02       -190.13  0.2901  0.2526E+00  0.8855E-02
          1.0000     -233.79  0.2744  0.4909E-01  0.9209E-02       -210.91  0.2825  0.1293E+00  0.9164E-02       -190.76  0.2898  0.1520E+00  0.8846E-02
end
