 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:25
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.43555E-01  0.25189E-01  0.43552E-01  0.25146E-01  0.21684E+01  0.43555E-03  0.25189E-03  0.43552E-03  0.25146E-03  0.21684E-01 -0.12537E+03 -0.82859E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10841E+03  0.19733E-04  0.45525E-03      1  0.00000E+00      0.000
       0.0200  0.37643E-01  0.25189E-01  0.37641E-01  0.25146E-01  0.19066E+01  0.81197E-03  0.50378E-03  0.81193E-03  0.50291E-03  0.40750E-01 -0.12551E+03 -0.82761E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10843E+03  0.98585E-04  0.91052E-03      2  0.00000E+00      0.000
       0.0330  0.24109E-01  0.25189E-01  0.24114E-01  0.25146E-01  0.16484E+01  0.11254E-02  0.83124E-03  0.11254E-02  0.82981E-03  0.62180E-01 -0.12567E+03 -0.82553E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10845E+03  0.37703E-03  0.15024E-02      3  0.00000E+00      0.000
       0.0499 -0.32215E-02  0.25189E-01 -0.32259E-02  0.25146E-01  0.14499E+01  0.10709E-02  0.12569E-02  0.10709E-02  0.12548E-02  0.86684E-01 -0.12573E+03 -0.82220E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10847E+03  0.12010E-02  0.22719E-02      4  0.00000E+00      0.000
       0.0719 -0.54710E-01  0.25189E-01 -0.54714E-01  0.25146E-01  0.12651E+01 -0.13103E-03  0.18103E-02 -0.13118E-03  0.18072E-02  0.11448E+00 -0.12556E+03 -0.81742E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10850E+03  0.34033E-02  0.32721E-02      5  0.00000E+00      0.000
       0.1004 -0.14705E+00  0.25189E-01 -0.14705E+00  0.25147E-01  0.11024E+01 -0.43309E-02  0.25298E-02 -0.43311E-02  0.25254E-02  0.14597E+00 -0.12495E+03 -0.81090E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10854E+03  0.89036E-02  0.45724E-02      6  0.00000E+00      0.000
       0.1376 -0.30531E+00  0.25189E-01 -0.30532E+00  0.25148E-01  0.94901E+00 -0.15667E-01  0.34650E-02 -0.15667E-01  0.34592E-02  0.18120E+00 -0.12357E+03 -0.80183E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10858E+03  0.21930E-01  0.62629E-02      7  0.00000E+00      0.000
       0.1858 -0.56211E+00  0.25189E-01 -0.56211E+00  0.25150E-01  0.79162E+00 -0.42799E-01  0.46808E-02 -0.42799E-01  0.46731E-02  0.21941E+00 -0.12102E+03 -0.78860E+02  0.18343E+03  0.00000E+00  0.00000E+00  0.10865E+03  0.51259E-01  0.84604E-02      8  0.00000E+00      0.000
