 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  29. 3.2022    Time:  17:26:46
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.24219E-01  0.39412E-01  0.24226E-01  0.39195E-01 -0.78841E+00  0.24219E-03  0.39412E-03  0.24226E-03  0.39195E-03 -0.78841E-02 -0.16529E+03 -0.13479E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10325E+03  0.19733E-05  0.24423E-03      1  0.00000E+00      0.000
       0.0230  0.23374E-01  0.39412E-01  0.23371E-01  0.39192E-01 -0.10274E+01  0.54605E-03  0.90648E-03  0.54608E-03  0.90144E-03 -0.21240E-01 -0.16630E+03 -0.13534E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10324E+03  0.15524E-04  0.56160E-03      2  0.00000E+00      0.000
       0.0399  0.21290E-01  0.39412E-01  0.21296E-01  0.39187E-01 -0.12208E+01  0.90586E-03  0.15726E-02  0.90598E-03  0.15637E-02 -0.41872E-01 -0.16766E+03 -0.13614E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10322E+03  0.68355E-04  0.97434E-03      3  0.00000E+00      0.000
       0.0619  0.16955E-01  0.39412E-01  0.16952E-01  0.39181E-01 -0.13411E+01  0.12784E-02  0.24384E-02  0.12784E-02  0.24245E-02 -0.71335E-01 -0.16922E+03 -0.13712E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10319E+03  0.23228E-03  0.15107E-02      4  0.00000E+00      0.000
       0.0904  0.87037E-02  0.39412E-01  0.87043E-02  0.39174E-01 -0.14386E+01  0.15269E-02  0.35641E-02  0.15270E-02  0.35434E-02 -0.11242E+00 -0.17108E+03 -0.13837E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10314E+03  0.68105E-03  0.22081E-02      5  0.00000E+00      0.000
       0.1276 -0.60196E-02  0.39412E-01 -0.60233E-02  0.39165E-01 -0.15077E+01  0.13034E-02  0.50274E-02  0.13034E-02  0.49976E-02 -0.16840E+00 -0.17319E+03 -0.13988E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10309E+03  0.18112E-02  0.31146E-02      6  0.00000E+00      0.000
       0.1758 -0.30649E-01  0.39412E-01 -0.30647E-01  0.39155E-01 -0.15509E+01 -0.17593E-03  0.69298E-02 -0.17590E-03  0.68875E-02 -0.24326E+00 -0.17553E+03 -0.14171E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10301E+03  0.44691E-02  0.42932E-02      7  0.00000E+00      0.000
       0.2258 -0.60455E-01  0.39412E-01 -0.60451E-01  0.39145E-01 -0.15646E+01 -0.31987E-02  0.89004E-02 -0.31984E-02  0.88447E-02 -0.32149E+00 -0.17759E+03 -0.14344E+03  0.70489E+02  0.00000E+00  0.00000E+00  0.10293E+03  0.87124E-02  0.55140E-02      8  0.00000E+00      0.000
