 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 3.2022    Time:   8:57:28
 Units: L = cm   , T = days , M = mg   

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

       0.0100  0.59623E-01  0.74538E-02  0.59630E-01  0.74211E-02 -0.13646E+01  0.59623E-03  0.74538E-04  0.59630E-03  0.74211E-04 -0.13646E-01 -0.14393E+03 -0.12920E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10398E+03  0.10853E-04  0.60715E-03      1  0.00000E+00      0.000
       0.0200  0.56371E-01  0.74538E-02  0.56366E-01  0.74203E-02 -0.16639E+01  0.11599E-02  0.14908E-03  0.11600E-02  0.14841E-03 -0.30284E-01 -0.14505E+03 -0.13020E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10396E+03  0.54222E-04  0.12142E-02      2  0.00000E+00      0.000
       0.0330  0.48928E-01  0.74538E-02  0.48933E-01  0.74192E-02 -0.19370E+01  0.17960E-02  0.24597E-03  0.17961E-02  0.24486E-03 -0.55465E-01 -0.14665E+03 -0.13165E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10394E+03  0.20737E-03  0.20035E-02      3  0.00000E+00      0.000
       0.0499  0.33896E-01  0.74538E-02  0.33892E-01  0.74179E-02 -0.21268E+01  0.23688E-02  0.37194E-03  0.23689E-02  0.37023E-03 -0.91407E-01 -0.14843E+03 -0.13333E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10390E+03  0.66049E-03  0.30294E-02      4  0.00000E+00      0.000
       0.0719  0.55773E-02  0.74538E-02  0.55742E-02  0.74162E-02 -0.22951E+01  0.24914E-02  0.53570E-03  0.24913E-02  0.53316E-03 -0.14183E+00 -0.15053E+03 -0.13538E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10385E+03  0.18717E-02  0.43631E-02      5  0.00000E+00      0.000
       0.1004 -0.45209E-01  0.74538E-02 -0.45209E-01  0.74142E-02 -0.24332E+01  0.12002E-02  0.74859E-03  0.12001E-02  0.74492E-03 -0.21132E+00 -0.15284E+03 -0.13775E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10378E+03  0.48968E-02  0.60969E-02      6  0.00000E+00      0.000
       0.1376 -0.13225E+00  0.74538E-02 -0.13226E+00  0.74119E-02 -0.25399E+01 -0.37103E-02  0.10253E-02 -0.37105E-02  0.10201E-02 -0.30563E+00 -0.15523E+03 -0.14041E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10369E+03  0.12062E-01  0.83510E-02      7  0.00000E+00      0.000
       0.1858 -0.27349E+00  0.74538E-02 -0.27349E+00  0.74095E-02 -0.26012E+01 -0.16911E-01  0.13851E-02 -0.16911E-01  0.13778E-02 -0.43119E+00 -0.15741E+03 -0.14320E+03  0.61450E+02  0.00000E+00  0.00000E+00  0.10358E+03  0.28193E-01  0.11281E-01      8  0.00000E+00      0.000
